접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406000558,2023-04-06,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,382,516","79,003",12.18,0.69,2023,Q2
20230608000292,2023-06-08,01009789,코스맥스,윤종혁,비등기임원,이사,-,"1,484","1,484",0.01,0.01,2023,Q2
20230706000428,2023-07-06,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,582,987","200,471",13.95,1.77,2023,Q3
20230808000290,2023-08-08,01009789,코스맥스,신병모,비등기임원,이사,-,"2,933","1,500",0.03,0.02,2023,Q3
20230808000286,2023-08-08,01009789,코스맥스,윤종혁,비등기임원,이사,-,0,"-1,484",0.00,-0.01,2023,Q3
20230808000272,2023-08-08,01009789,코스맥스,김선철,비등기임원,상무이사,-,0,-491,0.00,0.00,2023,Q3
20230808000321,2023-08-08,01009789,코스맥스,박천호,비등기임원,전무이사,-,"1,297","1,172",0.01,0.01,2023,Q3
20230821000492,2023-08-21,01009789,코스맥스,김남중,비등기임원,전무이사,-,0,"-1,676",0.00,-0.01,2023,Q3
20230821000499,2023-08-21,01009789,코스맥스,박형근,비등기임원,이사,-,668,-626,0.01,-0.00,2023,Q3
20230821000502,2023-08-21,01009789,코스맥스,이화영,비등기임원,F2,-,220,181,0.00,0.00,2023,Q3
20230821000519,2023-08-21,01009789,코스맥스,김기선,비등기임원,상무이사,-,0,-48,0.00,-0.00,2023,Q3
20230821000524,2023-08-21,01009789,코스맥스,홍연주,비등기임원,상무이사,-,0,-80,0.00,-0.00,2023,Q3
20230824000359,2023-08-24,01009789,코스맥스,박천호,비등기임원,전무이사,-,0,"-1,297",0.00,-0.01,2023,Q3
20230905000228,2023-09-05,01009789,코스맥스,이화영,비등기임원,F2,-,0,-220,0.00,-0.00,2023,Q3
20230905000217,2023-09-05,01009789,코스맥스,이준배,비등기임원,F2,-,23,0,0.00,0.00,2023,Q3
20230905000209,2023-09-05,01009789,코스맥스,박형근,비등기임원,이사,-,0,-668,0.00,-0.01,2023,Q3
20230905000233,2023-09-05,01009789,코스맥스,지진구,비등기임원,F2,-,524,168,0.00,0.00,2023,Q3
20230921000191,2023-09-21,01009789,코스맥스,박형근,비등기임원,이사,-,672,672,0.01,0.01,2023,Q3
20231010000170,2023-10-10,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,430,821","-152,166",12.61,-1.34,2023,Q4
20231027000300,2023-10-27,01009789,코스맥스,최재우,비등기임원,이사,-,0,-14,0.00,0.00,2023,Q4
20240104000207,2024-01-04,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,515,658","84,837",13.35,0.74,2024,Q1
20240403003385,2024-04-03,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,320,087","-195,571",11.63,-1.72,2024,Q2
20240520000262,2024-05-20,01009789,코스맥스,최경,등기임원,부회장,-,"22,000","-7,787",0.19,-0.07,2024,Q2
20240520000212,2024-05-20,01009789,코스맥스,박형근,비등기임원,상무,-,0,-672,0.00,-0.01,2024,Q2
20240520000257,2024-05-20,01009789,코스맥스,최경,등기임원,부회장,-,"29,787","29,787",0.26,0.26,2024,Q2
20240521000280,2024-05-21,01009789,코스맥스,신병모,비등기임원,상무보,-,23,"-2,910",0.00,-0.03,2024,Q2
20240618000335,2024-06-18,01009789,코스맥스,김민수,비등기임원,상무,-,516,341,0.00,0.00,2024,Q2
20240703000132,2024-07-03,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,395,212","75,125",12.29,0.66,2024,Q3
20240814002438,2024-08-14,01009789,코스맥스,코스맥스비티아이,-,-,10%이상주주,"2,995,694","62,207",26.39,0.54,2024,Q3
20240823000376,2024-08-23,01009789,코스맥스,코스맥스비티아이,-,-,10%이상주주,"3,090,301","94,607",27.23,0.84,2024,Q3
20241008000503,2024-10-08,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,257,070","-138,142",11.08,-1.21,2024,Q4
20250107000531,2025-01-07,01009789,코스맥스,국민연금공단,-,-,10%이상주주,"1,519,205","262,135",13.39,2.31,2025,Q1
20250108000295,2025-01-08,01009789,코스맥스,남중현,비등기임원,상무보,-,23,23,0.00,0.00,2025,Q1
20250108000301,2025-01-08,01009789,코스맥스,김정겸,비등기임원,상무보,-,2,2,0.00,0.00,2025,Q1
