접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20231214000495,2023-12-14,00124540,대우건설,안상태,비등기임원,상무,-,0,"-7,300",0.00,0.00,2023,Q4
20240105000510,2024-01-05,00124540,대우건설,심철진,비등기임원,상무,-,60,60,0.00,0.00,2024,Q1
20240105000516,2024-01-05,00124540,대우건설,이혁재,비등기임원,상무,-,614,614,0.00,0.00,2024,Q1
20240105000497,2024-01-05,00124540,대우건설,김무진,비등기임원,상무,-,"2,747","2,747",0.00,0.00,2024,Q1
20240105000524,2024-01-05,00124540,대우건설,정상호,비등기임원,상무,-,"2,896","2,896",0.00,0.00,2024,Q1
20240105000529,2024-01-05,00124540,대우건설,조철기,비등기임원,상무,-,"2,175","2,175",0.00,0.00,2024,Q1
20240404002833,2024-04-04,00124540,대우건설,김보현,등기임원,부사장,-,"15,000","15,000",0.00,0.00,2024,Q2
20240902000292,2024-09-02,00124540,대우건설,김정훈,비등기임원,상무,-,0,"-1,591",0.00,0.00,2024,Q3
20250106000229,2025-01-06,00124540,대우건설,박병철,비등기임원,상무,-,636,636,0.00,0.00,2025,Q1
20250106000237,2025-01-06,00124540,대우건설,정태원,비등기임원,상무,-,"2,068","2,068",0.00,0.00,2025,Q1
