접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406000613,2023-04-06,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,227,933","49,663",11.79,0.48,2023,Q2
20230626000126,2023-06-26,00157070,한국단자공업,이창원,등기임원,대표이사 회장,사실상지배주주,"536,250","-208,300",5.15,-2.00,2023,Q2
20230706000319,2023-07-06,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,226,300","-1,633",11.77,-0.02,2023,Q3
20231010000118,2023-10-10,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,158,271","-68,029",11.12,-0.65,2023,Q4
20240104000222,2024-01-04,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,202,980","44,709",11.55,0.43,2024,Q1
20240403003180,2024-04-03,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,188,297","-14,683",11.41,-0.14,2024,Q2
20240703000140,2024-07-03,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,094,393","-93,904",10.51,-0.90,2024,Q3
20240913000551,2024-09-13,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,031,918","-62,475",9.91,-0.60,2024,Q3
20241031000039,2024-10-31,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,041,973","1,041,973",10.00,10.00,2024,Q4
20241106000211,2024-11-06,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,040,945","-1,028",9.99,-0.01,2024,Q4
20241107000122,2024-11-07,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,043,072","1,043,072",10.02,10.02,2024,Q4
20250107000546,2025-01-07,00157070,한국단자공업,국민연금공단,-,-,10%이상주주,"1,103,071","59,999",10.59,0.57,2025,Q1
