접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003054,Y,00828497,한미약품,2015.01.01,무상증자,보통주,"486,387","2,500","2,500",2015-12-31,2015,Q4
20160330003054,Y,00828497,한미약품,2014.02.11,무상증자,보통주,"463,406","2,500","2,500",2015-12-31,2015,Q4
20160330003054,Y,00828497,한미약품,2014.02.10,유상증자(주주배정),보통주,"1,000,000","2,500","94,600",2015-12-31,2015,Q4
20160330003054,Y,00828497,한미약품,2013.01.01,무상증자,보통주,"393,840","2,500","2,500",2015-12-31,2015,Q4
20160330003054,Y,00828497,한미약품,2012.01.01,무상증자,보통주,"375,215","2,500","2,500",2015-12-31,2015,Q4
20160330003054,Y,00828497,한미약품,2011.01.01,무상증자,보통주,"357,521","2,500","2,500",2015-12-31,2015,Q4
20170331004264,Y,00828497,한미약품,2016.01.01,무상증자,보통주,"204,202","2,500","2,500",2016-12-31,2016,Q4
20170331004264,Y,00828497,한미약품,2015.01.01,무상증자,보통주,"486,387","2,500","2,500",2016-12-31,2016,Q4
20170331004264,Y,00828497,한미약품,2014.02.11,무상증자,보통주,"463,406","2,500","2,500",2016-12-31,2016,Q4
20170331004264,Y,00828497,한미약품,2014.02.10,유상증자(주주배정),보통주,"1,000,000","2,500","94,600",2016-12-31,2016,Q4
20170331004264,Y,00828497,한미약품,2013.01.01,무상증자,보통주,"393,840","2,500","2,500",2016-12-31,2016,Q4
20170331004264,Y,00828497,한미약품,2012.01.01,무상증자,보통주,"375,215","2,500","2,500",2016-12-31,2016,Q4
20180402002687,Y,00828497,한미약품,2017.02.16,무상증자,보통주,"728,341","2,500","2,500",2017-12-31,2017,Q4
20180402002687,Y,00828497,한미약품,2016.01.01,무상증자,보통주,"204,202","2,500","2,500",2017-12-31,2017,Q4
20180402002687,Y,00828497,한미약품,2015.01.01,무상증자,보통주,"486,387","2,500","2,500",2017-12-31,2017,Q4
20180402002687,Y,00828497,한미약품,2014.02.11,무상증자,보통주,"463,406","2,500","2,500",2017-12-31,2017,Q4
20180402002687,Y,00828497,한미약품,2014.02.10,유상증자(주주배정),보통주,"1,000,000","2,500","94,600",2017-12-31,2017,Q4
20180402002687,Y,00828497,한미약품,2013.01.01,무상증자,보통주,"393,840","2,500","2,500",2017-12-31,2017,Q4
20190329003969,Y,00828497,한미약품,2018.01.01,무상증자,보통주,"222,239","2,500","2,500",2018-12-31,2018,Q4
20190329003969,Y,00828497,한미약품,2017.02.16,무상증자,보통주,"728,341","2,500","2,500",2018-12-31,2018,Q4
20190329003969,Y,00828497,한미약품,2016.01.01,무상증자,보통주,"204,202","2,500","2,500",2018-12-31,2018,Q4
20190329003969,Y,00828497,한미약품,2015.01.01,무상증자,보통주,"486,387","2,500","2,500",2018-12-31,2018,Q4
20190329003969,Y,00828497,한미약품,2014.02.11,무상증자,보통주,"463,406","2,500","2,500",2018-12-31,2018,Q4
