,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
8,대림산업,2022,Q4,건설,-0.1569472344230102,-0.007154929037306301,0.1424620706888151,-0.023144962140460024,44.44713339859533,1.6847636972290565,-0.11473241338712198,000210
8,현대건설,2022,Q4,건설,-0.12877678844013868,-0.01871486622447127,-0.02563956610802831,-0.05563623522677108,-0.524351486401605,0.11415858132429668,0.04414312617702444,000720
8,KCC,2022,Q4,건설,-0.10477236749806443,0.0473990646452207,-0.016624481029718474,0.04435446190257708,-0.22897179933913603,0.06859721194108626,-0.04391398905085796,002380
8,한일시멘트,2022,Q4,건설,0.07977592941879771,-0.002121558766554177,-0.07132086736119414,-0.004830492567873712,-4.146764581203971,37.54192362041778,-0.011799147529933125,003300
8,현대중공업,2022,Q4,중공업,-0.03636472058907966,0.014546631314012792,0.014992180472158445,0.0218773991396799,0.7123490384942468,0.23041988229370003,0.13813599448168395,009540
8,삼성중공업,2022,Q4,중공업,-0.04737300184618838,0.10558201585088822,-0.1198162714328389,-0.185753493062786,1.7266913177470689,0.14806270044801306,0.04196396712869172,010140
8,현대미포조선,2022,Q4,중공업,-0.27948332984046154,-0.0918597466742973,-0.1043331958471021,-0.06888283064736633,-7.9786252667967625,0.16067464937116238,0.040972294643167435,010620
8,아이에스동서,2022,Q4,건설,0.26009935173087906,0.006506023088437063,0.008383058144650679,-0.0035710440598161197,-0.30285015785547886,-0.1874070173864345,-0.1481796641342082,010780
8,한화테크윈,2022,Q4,중공업,0.3113547396980872,0.043060641071014816,1.0911517629129088,0.1512685522842787,22.530060155401397,3.2470462846599526,0.08066978507345099,012450
8,현대산업,2022,Q4,건설,0.17791898315387147,0.00020505161469719368,-0.3737461769035575,0.009866745498071205,-0.056133406404385466,0.14172281519456176,-0.07444094751314137,012630
8,현대엘리베이,2022,Q4,중공업,-0.024815802144115995,0.07420354074698032,-0.0003637885190959089,-0.002375955805313912,0.6123111606552345,0.1298541378700766,0.5753496570938968,017800
8,삼성엔지니어링,2022,Q4,건설,0.005657714566308777,0.06219791528036356,0.15626912037000174,-0.02640080926199484,0.4630396389934086,0.15899691660308624,0.07749482344260783,028050
8,두산중공업,2022,Q4,중공업,0.062203017359733444,5.22768962097431,-0.1486154594434137,-0.12846791981435002,-1.7871511159968634,0.300027853344389,-0.1538476240086925,034020
8,대우조선해양,2022,Q4,중공업,0.17984957799043527,0.1871692353985186,0.027587555618454163,-0.1964268480850061,-0.3221008036268562,0.4765464881804833,0.09363447692183444,042660
8,두산인프라코어,2022,Q4,중공업,0.0655944428706901,0.05403656125967515,-0.04408492172015133,0.10806698218441668,0.1577143156938643,0.0512186319920811,0.24954563002999428,042670
8,대우건설,2022,Q4,건설,-0.10162679664252264,-0.03499466153746733,0.014973404313209926,-0.028802675861330895,-0.7032133090605249,0.12439276111343678,-0.030223112328398756,047040
8,한전기술,2022,Q4,건설,0.18721311985413114,0.031212421217380548,0.11518147667583745,0.031359335451925485,-12.631681855914112,0.7986728481496872,-0.14834382949614142,052690
8,현대로템,2022,Q4,중공업,0.015380278662781301,-62.472771710748965,0.2411045450263396,0.11059902566296942,1.4661065783692484,0.22622527384525393,0.2726016443656294,064350
8,두산엔진,2022,Q4,중공업,0.07591808845926926,0.02905017728094661,-0.12887437306958616,-0.013961085577974042,3.311160565449981,0.27626153223346894,0.05311597503576032,082740
8,한진중공업,2022,Q4,중공업,-0.013252759654927178,0.003743302913495894,0.5554562262098968,-0.00579246257098609,-17.61764705882353,0.5004752923425122,-0.051167895000215305,097230
8,LG하우시스,2022,Q4,건설,-0.049067522886124953,-0.49107257960551765,-0.053663621411500384,-0.06024351929794325,-1.4637045585689556,-0.021323096244602602,0.22373525003691946,108670
