,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
29,대림산업,2017,Q3,건설,-0.11560459519957578,0.027850920539118196,-0.025044355597405143,0.025253118995087753,0.19740660967938828,0.05619273517496337,-0.11154265413313096,000210
29,현대건설,2017,Q3,건설,-0.1900207477224205,0.01689500152429857,-0.0009619565185242651,0.0162684194179199,0.3713081911685736,0.02419434119070707,0.20833757687430982,000720
29,KCC,2017,Q3,건설,-0.09493906539262703,0.013276958693922536,0.043667888110356934,-0.03257373292464216,0.09985137837336144,0.009309880169078966,-0.10068709323209238,002380
29,한일시멘트,2017,Q3,건설,0.07450946031834868,0.015288171858353738,-0.03411520325895112,0.00928986800013809,-0.22897621578527472,-0.061663353488212946,-0.1328015080024008,003300
29,현대중공업,2017,Q3,중공업,-0.21453709277980884,0.00043114948031508504,-0.07523189802901353,0.0002911777786975822,-0.3651469449712472,-0.25931975111864625,-0.01841720279183428,009540
29,삼성중공업,2017,Q3,중공업,0.02278246914957313,0.006806166098906941,-0.16513774059114716,0.003635712105668709,-0.30438570656564756,-0.24669991549338421,-0.19236031889095792,010140
29,현대미포조선,2017,Q3,중공업,-0.18191416112003664,0.10927614771719263,-0.11884007659554252,-0.03213223707160873,0.05744506986976661,-0.2542362903316745,0.08969641466375573,010620
29,아이에스동서,2017,Q3,건설,-0.14836272527852445,0.10952294527167461,-0.005930700522885357,0.0633533976823204,0.0129387812781534,-0.053138811542937536,-0.10459321326294091,010780
29,한화테크윈,2017,Q3,중공업,-0.15761322198606276,0.058557421301516754,-0.3389100448375775,0.005122123922900901,-3.494265199320573,-0.5217510504887313,-0.1466206625717485,012450
29,현대산업,2017,Q3,건설,-0.09943011953419714,0.04774872723556167,0.05032719279155029,0.04178047600545054,0.21768531298334848,-0.004140131079441112,0.05853474064697794,012630
29,현대엘리베이,2017,Q3,중공업,-0.0012386623707284494,0.2882855407388152,0.1643964970738443,0.08085623135695785,-0.07673466711957444,0.02213568567013402,0.48308545217253007,017800
29,삼성엔지니어링,2017,Q3,건설,0.1238958183741534,-1.3726019858627585,0.009763300092298532,-0.04918686825960861,-2.8984247601592705,-0.013735198637847779,0.48502412230596204,028050
29,두산중공업,2017,Q3,중공업,-0.16326812765249488,0.004453617432078172,0.04838831611110095,0.0005213551279301676,-0.09414738556624103,-0.10109378310596306,-0.02916919858377489,034020
29,대우조선해양,2017,Q3,중공업,0.0,-3.205552272324911,0.019529453218764647,0.038789491379007446,-0.7468073545643257,-0.2687026816966539,0.5218048294602841,042660
29,두산인프라코어,2017,Q3,중공업,0.0199286130108378,0.4077320842421941,0.535838349400114,0.02148384563151473,-0.37335115666328833,-0.11238659924247774,0.11213411646875471,042670
29,대우건설,2017,Q3,건설,-0.23459878992406843,-2.5817981529532754,-0.0517201668543259,0.021023892225438434,-0.7758539565880991,-0.07350682221947136,-0.11673522808773876,047040
29,한전기술,2017,Q3,건설,-0.0989931714951364,0.011951139889514018,-0.14772841467117925,0.01204274315388254,-0.7311837715114691,-0.1600042547419247,0.810527552024306,052690
29,현대로템,2017,Q3,중공업,-0.04512460658854662,0.019425852872410942,-0.017271613766218774,0.007646080063025362,1.194446682315987,0.09115050430364158,-0.13730040271222183,064350
29,두산엔진,2017,Q3,중공업,0.00691191932464405,-0.050615286023824146,-0.12694113272866858,0.00817189812486907,-0.603780537063564,-0.20126922939006642,0.42904084447046403,082740
29,한진중공업,2017,Q3,중공업,-0.2290690490904003,0.04493297642476701,-0.1168153216806711,-0.029982969274631177,4.306521435553694,0.2798486436317369,-0.0989151147605041,097230
29,LG하우시스,2017,Q3,건설,-0.16172406895413802,0.06495504929253726,0.037250749454385446,0.02093813957242152,-0.1757141351322863,0.03723974710268618,-0.08122129241574594,108670
