,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
35,대림산업,2016,Q1,건설,-0.07082949201266767,0.011133375325857564,0.04383040724859777,0.008305482749604742,-0.8613563896633599,-0.7630111055752188,-0.015144660421478967,000210
35,현대건설,2016,Q1,건설,-0.1138887071203408,0.022351135263412036,0.008408343914073635,0.019642610925199255,-0.7897866190334117,-0.7719534202778431,0.02257622244255246,000720
35,KCC,2016,Q1,건설,0.011181880672166583,-0.007542504049081855,0.005634639964518184,0.013553494593434134,-0.7239352560716084,-0.7684539644114332,-0.02140646831967888,002380
35,한일시멘트,2016,Q1,건설,0.18097937747870593,-0.001271909939817517,0.11598255369044153,-0.002008141728783497,-0.992269853435432,-0.785381791703731,-0.2802891170932226,003300
35,현대중공업,2016,Q1,중공업,-0.025308210769684588,0.0341930243557198,-0.006060659034330729,0.03233848141077722,-1.0604371935789663,-0.7730340511325435,0.30707160652611776,009540
35,삼성중공업,2016,Q1,중공업,-0.17209840243745703,0.009793807592386239,0.04683388909004105,0.22263418421254122,-1.0113594679963038,-0.7444840050589239,-0.05073426959654201,010140
35,현대미포조선,2016,Q1,중공업,0.07554966713593551,0.04238936357171008,-0.04881075279300673,0.08153123940541218,0.1830514122728375,-0.7533895998702602,0.12352861010544332,010620
35,아이에스동서,2016,Q1,건설,0.042723943070124934,0.09218698651830581,0.020627072056637052,0.049944771297433466,-0.518646002673675,-0.643851357249769,0.21964518954462248,010780
35,한화테크윈,2016,Q1,중공업,0.2646872512391267,0.18881579243581714,0.1794051271989643,-0.028899895762428573,-1.2932610365065218,-0.7566759046181224,0.22504868852247512,012450
35,현대산업,2016,Q1,건설,-0.026887637838025513,0.0005773383777227803,0.049673248178492724,-0.0005607838611046967,-0.8051514502873612,-0.7957605854605524,-0.043726091106808855,012630
35,현대엘리베이,2016,Q1,중공업,0.1041648837786755,-0.5760716529061932,-0.09679140077770465,-0.08836959662052801,-0.7677257115574956,-0.7622577327962473,0.016276732456174878,017800
35,삼성엔지니어링,2016,Q1,건설,0.03037750572368758,-0.15359420741788787,-0.02538710404924216,-3.145475138860583,-0.9737348015299072,-0.77654926478933,-0.09026630771118492,028050
35,두산중공업,2016,Q1,중공업,0.12122938807857961,-0.041317404072099606,-0.029651300593250607,-0.017608386915235474,-0.6266683425420337,-0.8018942023944405,0.1378535400344948,034020
35,대우조선해양,2016,Q1,중공업,-0.04725479318978072,-0.12999257056266444,0.0741572516063449,0.4244810792885192,-1.061410044110144,-0.7663598656739505,-0.13829224591521272,042660
35,두산인프라코어,2016,Q1,중공업,-0.017926915823201686,-0.0640890043319261,0.5456849258854088,0.008768633328532172,-1.0765097138279023,-0.835777937758388,0.25712058863751125,042670
35,대우건설,2016,Q1,건설,0.019620871054009434,-0.0451116399906627,0.037306143263768465,-0.01340505934302827,-0.8129889199077701,-0.7418027894936889,-0.08927410156238276,047040
35,한전기술,2016,Q1,건설,0.025832051178233038,0.04387094552005366,0.11716017250273536,0.04413402513404807,-0.014945703604717364,-0.8205841226720927,0.01573136135614317,052690
35,현대로템,2016,Q1,중공업,0.04723877900697922,0.018675689410943885,-0.10480036081410471,0.007072256921573095,-1.1403232148703044,-0.7822795287524389,0.3009329451592211,064350
35,두산엔진,2016,Q1,중공업,0.10576935525346814,-0.039872815960435126,0.06686659508021697,-0.0028289537895305195,-1.0424927052373552,-0.7618474932243297,0.22535239893459713,082740
35,한진중공업,2016,Q1,중공업,0.04918942887095594,-0.3883767143369059,0.04731810468800246,-0.03155650443656721,-0.841233002760454,-0.7972441725977994,0.16926032076743514,097230
35,LG하우시스,2016,Q1,건설,0.0763735674237204,0.020179251383001695,0.09575460300887229,0.0051939862413783455,-0.7518864794507729,-0.7584450664576162,-0.2013511464513722,108670
