,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
5,대림산업,2023,Q3,건설,0.2218111008433589,-0.0003100934171623715,0.059812504057270566,-0.0005416809406367795,-0.5264353908541461,-0.3627070099941013,-0.15609689068941437,000210
5,현대건설,2023,Q3,건설,0.034736884736884716,0.020532300373466095,0.03415663885993392,0.021048134464636714,0.04303602388749761,0.06348060046000481,-0.15828329584792822,000720
5,KCC,2023,Q3,건설,0.18342528553796159,0.019347677721209156,0.02597677255511921,0.018026933754111907,0.12926194766884125,0.012763510158668945,0.023524832476839577,002380
5,한일시멘트,2023,Q3,건설,0.08271480294657499,0.0009234654230698691,0.11932204327794627,0.0035944044106117623,0.8659530995685862,-0.9713778197524872,0.03804570950805011,003300
5,현대중공업,2023,Q3,중공업,-0.14798587932518886,0.015803688779565173,0.002935395515934802,0.022416459494093655,1.6441175272707524,0.07304580725177989,0.1893023454522152,009540
5,삼성중공업,2023,Q3,중공업,-0.1751641931331243,-0.011174575388524066,0.19426907847217034,0.044848475501831686,0.041880727445966714,0.04680040025645549,0.01823121812080361,010140
5,현대미포조선,2023,Q3,중공업,-0.20173531899048228,0.005822317763642726,0.010585062636454756,0.004253701249808284,-0.8197270344191853,-0.03602718704286434,-0.22658134178314868,010620
5,아이에스동서,2023,Q3,건설,-0.08898487636805394,0.02475971528330212,0.10559126700528854,0.017819896023402393,-0.2253404852184111,-0.29250083548134287,-0.07860744815683732,010780
5,한화테크윈,2023,Q3,중공업,0.14499271349019355,-0.03703072317741973,0.04565042552554255,-0.027658888009005955,2.1646361777195375,0.17263508069131528,0.3273648132583421,012450
5,현대산업,2023,Q3,건설,0.12857257813764267,0.0026317401479309943,0.2960927985395836,0.003819514506390398,0.8556654684057996,-0.005077728088159428,0.1477098837447005,012630
5,현대엘리베이,2023,Q3,중공업,0.10904720232753652,0.03247084018688495,0.07163571573066085,-0.009320098111323838,0.4500317744369844,0.019542618279156043,-0.25861080503405154,017800
5,삼성엔지니어링,2023,Q3,건설,-0.29408906514169675,0.08507267816515318,-0.12360750029996448,0.04693109479085322,-0.0773988115710581,-0.1379495166109369,-0.028978541419449444,028050
5,두산중공업,2023,Q3,중공업,-0.13384837615606848,-0.14702885447489666,-0.07844861903440836,-0.004329754925813223,-0.4612519639332481,-0.06342290069988854,0.195240635048068,034020
5,대우조선해양,2023,Q3,중공업,-0.4006493987832226,-0.06437533834429643,-0.06613101585317749,0.09832390314589778,-1.3710339630398634,0.07206497456697059,-0.04602264782318254,042660
5,두산인프라코어,2023,Q3,중공업,-0.29101872460617517,0.054162848573296785,0.007766921119617853,0.03481422267762424,-0.3315067470564532,-0.18723169025486874,0.022850825190454768,042670
5,대우건설,2023,Q3,건설,-0.06295348459527567,0.08021829349498,-0.025586840320978244,0.02609785286800337,0.10578265691887045,-0.0751827560666467,-0.19678400145945252,047040
5,한전기술,2023,Q3,건설,-0.19749508046590675,0.012630302814719885,-0.08527651052294094,0.012700632838660963,-0.5473551076709027,-0.005828418527660695,0.13818485055270086,052690
5,현대로템,2023,Q3,중공업,-0.12349491727482162,0.213670176628459,0.0031019530575768783,0.029796451930740098,-0.3879378828945229,-0.07345466496293585,0.1508473545029226,064350
5,두산엔진,2023,Q3,중공업,-0.24622421192818306,0.02007341208721436,0.10619640314600032,-0.007592040804684674,-0.6878104011067431,-0.007450574558449108,0.12567307683304893,082740
5,한진중공업,2023,Q3,중공업,-0.06081120600176866,0.002550461617670363,0.1687606821323986,-0.013660841419328551,-0.4571626040032962,-0.021670943257684927,-0.20660987752872714,097230
5,LG하우시스,2023,Q3,건설,-0.16240975737543248,0.30870513042832015,0.18208556333117665,0.0338045548721182,-0.3034923117018504,-0.0756705722683838,-0.13188981158751095,108670
