,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
23,대림산업,2019,Q1,건설,0.031190648148935907,0.030620912036328995,0.041835660713545275,0.028866120690480113,0.7732320624704767,-0.17878752446805712,0.03625771104643578,000210
23,현대건설,2019,Q1,건설,-0.10244162031818234,0.01594470597224662,0.036307659422981864,0.02480075610936483,1.2491482112436114,-0.190564000122597,-0.0772442790625539,000720
23,KCC,2019,Q1,건설,-0.09080695233403643,-0.008272056064469235,0.020504216860878666,-0.007592635007254267,-0.2346972853721465,-0.1782220637987768,-0.1411779606192035,002380
23,한일시멘트,2019,Q1,건설,0.024509004621148557,-0.004105640355961282,0.2872036233894133,0.002059293632986403,-5.581442611143467,-1.5160804809027977,-0.08813786747095828,003300
23,현대중공업,2019,Q1,중공업,-0.05632310860481532,0.000951460000905735,-0.0009066693007823146,0.0005702560313733951,-1.0573475469371145,-0.1747027722835265,-0.08038091853753876,009540
23,삼성중공업,2019,Q1,중공업,-0.025787363996223035,-0.04483476290603927,0.02926807455099234,-0.019522377791068024,-0.46557159396386594,0.101238686811842,-0.07945480995857554,010140
23,현대미포조선,2019,Q1,중공업,-0.12370889540684578,-0.007801596301026392,-0.031207396414028254,-0.006096987241494989,2.6675146368529807,-0.03333549737849595,-0.1770952594729852,010620
23,아이에스동서,2019,Q1,건설,0.10699960901726535,-0.029865913206428507,-0.004345875340961203,-0.018663563957435625,-0.8806054459651199,-0.4446865364171667,-0.040574088596179655,010780
23,한화테크윈,2019,Q1,중공업,-0.07354064154583259,0.014589144295488854,0.026579673010167948,0.005651143818883098,-0.21384247182889027,-0.16331515267562158,0.2396145658147603,012450
23,현대산업,2019,Q1,건설,-0.14407596700411174,0.004513055794622467,0.14286120034700955,0.011111221100717161,1.5323292536091784,0.4470719802090033,-0.1477071614264826,012630
23,현대엘리베이,2019,Q1,중공업,-0.11206410594897,0.07874192571418637,-0.06928617340309151,0.021721312522893,-0.2240900500904277,-0.13711326105066624,0.029369423095243458,017800
23,삼성엔지니어링,2019,Q1,건설,0.05087150837241035,-1.0728641807408565,0.04401141839460543,0.09476141396868787,-2.310541058162383,-0.045763495060177184,-0.01486770834347749,028050
23,두산중공업,2019,Q1,중공업,-0.02336183228518403,0.05819048572373853,0.08870314313378191,0.013090075416815061,-0.25609540289691535,-0.3064094515789364,-0.07437567850815022,034020
23,대우조선해양,2019,Q1,중공업,0.017114649953694938,0.3695925996510665,0.0008953916115463922,0.053637383496142776,-0.3765055628873555,-0.28382886729952805,-0.03447336990339961,042660
23,두산인프라코어,2019,Q1,중공업,-0.01518768773076164,0.42918913824714666,0.31245225987216396,0.03537604911211334,1.5520093036569382,0.22156162494511467,-0.06259056893712132,042670
23,대우건설,2019,Q1,건설,-0.008947780520825822,-0.5090819317596712,0.21440172349626918,0.02718748488213274,0.031229396551727184,-0.11002537801854384,-0.13180586098415303,047040
23,한전기술,2019,Q1,건설,-0.027947581178654993,-0.0032458613660348856,-0.11099559838567563,-0.0032730473206160626,-0.42770896360287014,-0.4757402770623791,-0.14147094958272674,052690
23,현대로템,2019,Q1,중공업,-0.17395876751954403,0.05396863423077791,0.04630950054393823,0.011176668933998046,-1.006435325757824,-0.08751286293804461,-0.09967339077118745,064350
23,두산엔진,2019,Q1,중공업,-0.20145686432463228,-0.6685666540667521,0.16552316758793317,-0.05155031465123083,0.027470491717459966,-0.1240536187809701,-0.1464807835847722,082740
23,한진중공업,2019,Q1,중공업,0.0,0.03996608192446227,-0.10771735915933423,-1.6400295791241573,-0.9997913128580064,-0.42567534933143114,0.0,097230
23,LG하우시스,2019,Q1,건설,-0.03738371466542138,-0.016640287925763664,0.2753149171270719,-0.0048756391941645605,-0.6347018921813639,-0.09237709720672904,0.12114368298706277,108670
