year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,42700,한미반도체,정보기술,,,,
2021,Q1,1,2,42700,한미반도체,정보기술,,,,
2021,Q1,1,3,42700,한미반도체,정보기술,2021-01-15,긍정,"한미반도체의 4분기 매출과 영업이익이 각각 1000%와 109% 상승했으며, 반도체 시장의 회복과 슈퍼 사이클에 대한 긍정적인 전망이 언급됨.",1.0
2021,Q1,1,4,42700,한미반도체,정보기술,,,,
2021,Q1,2,1,42700,한미반도체,정보기술,,,,
2021,Q1,2,2,42700,한미반도체,정보기술,2021-02-09,긍정,"한미반도체는 반도체 업황의 성장에 따라 수혜를 받을 것으로 기대되며, 특히 TSMC와 같은 대만 업체와의 관련 매출 비중이 높아 최대 수혜가 예상됨. 또한, 해외 매출 비중이 높고, 기술력과 점유율 1위로 인해 매출 증가가 기대됨.",1.0
2021,Q1,2,3,42700,한미반도체,정보기술,,,,
2021,Q1,2,4,42700,한미반도체,정보기술,,,,
2021,Q1,3,1,42700,한미반도체,정보기술,,,,
2021,Q1,3,2,42700,한미반도체,정보기술,,,,
2021,Q1,3,3,42700,한미반도체,정보기술,,,,
2021,Q1,3,4,42700,한미반도체,정보기술,,,,
2021,Q2,4,1,42700,한미반도체,정보기술,2021-04-05,긍정,"한미반도체는 반도체 후공정 장비의 국산화를 주도하며, 글로벌 판매 1위를 기록하는 제품을 보유하고 있습니다. 또한, 지난해 최대 실적을 기록했고, 올해도 긍정적인 실적 전망이 우세하며 목표주가가 상향 조정되고 있습니다.",1.0
2021,Q2,4,2,42700,한미반도체,정보기술,,,,
2021,Q2,4,3,42700,한미반도체,정보기술,,,,
2021,Q2,4,4,42700,한미반도체,정보기술,,,,
2021,Q2,5,1,42700,한미반도체,정보기술,,,,
2021,Q2,5,2,42700,한미반도체,정보기술,,,,
2021,Q2,5,3,42700,한미반도체,정보기술,2021-05-21,중립,요약문에는 한미반도체에 대한 구체적인 정보나 주가에 영향을 미칠 수 있는 직접적인 내용이 포함되어 있지 않음.,0.0
2021,Q2,5,4,42700,한미반도체,정보기술,2021-05-26,중립,"기사 요약에서는 이재용 삼성전자 부회장의 사면 요구와 관련된 정치적 논의가 주를 이루고 있으며, 한미반도체와 관련된 구체적인 투자 발표나 경제적 효과에 대한 언급이 부족하여 주가에 직접적인 영향을 미칠 정보가 부족함.",0.0
2021,Q2,6,1,42700,한미반도체,정보기술,2021-06-06,매우 긍정,"한미반도체가 일본에 전량 수입 의존하던 반도체 패키지 장비를 국내 최초로 개발하여 원가 개선이 기대되고, 고객사들의 채택 유리함이 높아질 것으로 전망되며, 4분기 사상 최대 실적이 예상된다는 긍정적인 소식이 포함되어 있음.",2.0
2021,Q2,6,2,42700,한미반도체,정보기술,,,,
2021,Q2,6,3,42700,한미반도체,정보기술,,,,
2021,Q2,6,4,42700,한미반도체,정보기술,,,,
2021,Q3,7,1,42700,한미반도체,정보기술,,,,
2021,Q3,7,2,42700,한미반도체,정보기술,,,,
2021,Q3,7,3,42700,한미반도체,정보기술,,,,
2021,Q3,7,4,42700,한미반도체,정보기술,2021-07-22,긍정,"한미반도체는 2분기 사상 최대 실적을 기록했으며, 비메모리 관련 후공정 모세 쪽에서의 수혜로 인해 실적에 대한 기대감이 높아지고 있다. 또한, 해외 다수 고객사와의 관계로 수익성에 대한 긍정적인 전망이 제시되고 있다.",1.0
2021,Q3,8,1,42700,한미반도체,정보기술,,,,
2021,Q3,8,2,42700,한미반도체,정보기술,,,,
2021,Q3,8,3,42700,한미반도체,정보기술,,,,
2021,Q3,8,4,42700,한미반도체,정보기술,,,,
2021,Q3,9,1,42700,한미반도체,정보기술,,,,
2021,Q3,9,2,42700,한미반도체,정보기술,,,,
2021,Q3,9,3,42700,한미반도체,정보기술,,,,
2021,Q3,9,4,42700,한미반도체,정보기술,,,,
2021,Q4,10,1,42700,한미반도체,정보기술,,,,
2021,Q4,10,2,42700,한미반도체,정보기술,2021-10-11,긍정,"한미반도체는 올해 사상 최대 매출을 기록하고 있으며, 추가 수주와 제품 다변화로 인해 긍정적인 전망이 제시되고 있다. 주가가 이미 상당히 상승했지만, 가격 메리트가 여전히 존재한다는 분석이 있다.",1.0
2021,Q4,10,3,42700,한미반도체,정보기술,,,,
2021,Q4,10,4,42700,한미반도체,정보기술,2021-10-26,긍정,"한미반도체는 DDR5 관련 모멘텀이 새로운 성장동력으로 작용할 것이며, 저가 매수 기회로 평가되고 있다. 또한, 공급 확대에 따른 매출 증가와 신제품 관련 기대감이 긍정적으로 작용할 것으로 보인다.",1.0
2021,Q4,11,1,42700,한미반도체,정보기술,,,,
2021,Q4,11,2,42700,한미반도체,정보기술,2021-11-08,중립,"요약문에서 한미반도체에 대한 직접적인 언급이나 주가에 영향을 미칠 만한 정보가 부족하여, 주가에 미치는 영향을 판단하기 어렵습니다.",0.0
2021,Q4,11,3,42700,한미반도체,정보기술,,,,
2021,Q4,11,4,42700,한미반도체,정보기술,2021-11-30,중립,"요약문에서 한미반도체가 폴더블 폰 판매 증대에 따른 수혜주로 언급되었으나, 구체적인 실적 개선이나 계약 체결 등의 정보는 부족하여 주가에 직접적인 영향을 판단하기 어려움.",0.0
