,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
5,Doosan_Corp,Conglomerate,2023,Q2,-0.14976464075590123,0.015273448403388623,0.2968335651956906,0.05801525254747564,0.02228870251672177,0.07864493781632614,3.790826948273494,0.027345508574331046,0.02279086405313624,0.024589585898920574,-0.12121228960672698,000150
5,DL_Holdings,Conglomerate,2023,Q2,0.9580835418311151,0.00015471178351411652,-0.32371504371089044,0.8959441108062536,0.0033393569458602945,-0.1852170317877591,0.0,0.01065062906217995,-0.00429070527739972,-0.002302253724494774,-0.2708427984706853,000210
5,Dong-A_Socio_Holdings,Conglomerate,2023,Q2,1.0725193474803996,-0.0026267595143605327,6.4139224288384256e-06,0.9364534170466223,0.009672768054790892,-0.2639857581817295,-1.086783620063898,0.05445426327658154,0.03681312064850817,-0.013563051390370173,-0.04452284024207545,000640
5,Hanwha_Corp,Conglomerate,2023,Q2,0.1612553448311136,-0.002278884306431417,0.023937785203075657,-0.14248818120257445,0.010507922273071069,-0.07805296026717926,1.0,0.004187731665677097,-0.004749987186311477,0.00026421382954089356,0.09092030536674629,000880
5,CJ_Corp,Conglomerate,2023,Q2,0.857424106651499,0.0001804902428939048,-0.02287837532444903,0.05002922664824805,-0.005832896904294893,0.1377941856033683,0.009815540711709425,0.033459517175638664,0.025049052964763452,0.022995675003058658,-0.3908602830322851,001040
5,LG_International,Conglomerate,2023,Q2,1.2518149656218385,-0.0020431073840312397,-0.20054618214494768,0.1898611060247668,-0.020160058961229188,-0.2504801314391728,-0.07581457951113535,-0.0020644499025290752,-0.004797137436080012,0.021220134706155247,0.18677654695353818,001120
5,LG_Corp,Conglomerate,2023,Q2,0.9164951083740526,0.0019485368917218082,0.024052298330729416,0.804855216670621,-0.0056490172669823036,-0.05531754680012071,0.0,-0.06037852723618964,-0.07455708086496893,-0.035863272947394886,0.01967321713834394,003550
5,Hansol_Holdings,Conglomerate,2023,Q2,0.6979239277423737,0.0021159381468207616,0.12409790621485373,-0.013751212553761771,-0.007001365636252199,-0.11488583724272809,-0.0012511691722900675,-0.0021736836787278335,0.002336772857816305,0.0015014739203453864,-0.08808827076842242,004150
5,LS_Corp,Conglomerate,2023,Q2,-0.0,-0.02609542894488981,0.28207135635252356,0.001226107252461972,-0.023544342165380705,0.04587000252989826,3.682778059261441,-0.02740457004488861,-0.0342591251454889,-0.015693685947311575,0.10833518155565101,006260
5,SK_Holdings,Conglomerate,2023,Q2,0.9019787584047471,0.003796764500169303,-0.05627584668505747,0.5181253473339378,0.022514107316650045,-0.1843343750820705,0.0,-0.016146458695048826,-0.015765778773565442,-0.02227255043848153,-0.18516967811768692,034730
5,Halla_Holdings,Conglomerate,2023,Q2,-0.055549713514963406,-0.0005852653791766915,0.12813221422432897,-0.03624847495958883,-0.006424383069265627,-0.08156755961550738,0.0,-0.005132176422496526,0.0025657232752391845,0.0006444836519174935,0.1289010890780803,060980
5,GS_Holdings,Conglomerate,2023,Q2,0.9734849514151855,-0.0015688192779026444,0.17053360861790445,0.9359293081336797,-0.00211185607779818,-0.180227344848172,-0.0,-0.006714154044671794,-0.2473276299722944,-0.21926014273994432,-0.15179964650070407,078930
