,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
34,Doosan_Corp,Conglomerate,2016,Q1,0.6670379415054908,-0.03659430332533109,0.013442144457281646,0.7578972371749475,0.034903971255490496,0.0,-4.474916389549446,0.3607537192069731,0.08946994440904654,-0.04074173606355158,-0.0182690238505401,000150
34,DL_Holdings,Conglomerate,2016,Q1,0.8613563896633599,-0.00022933334677022188,-0.1429515082642676,0.7630111055752188,-0.011133375325857564,0.0,2.2156430824624374,0.12410727294183,2.1382038936281864,2.2096498159759124,0.34780436460302727,000210
34,Dong-A_Socio_Holdings,Conglomerate,2016,Q1,3.0929709658483344,-0.021739875611564097,0.29423243596011217,0.40721525000262804,-0.03614898643743025,0.0,-0.04751555351652548,0.07182688014797001,-0.026019438181139387,-0.03283078937791539,0.20404071717583802,000640
34,Hanwha_Corp,Conglomerate,2016,Q1,0.6257385034604162,-0.006338157262312016,-0.03968003368066508,0.7723819499780248,-0.01998306374264991,0.0,33.33250539716962,-0.6565086256990229,0.041944797081089114,0.050801229955587,-0.11831280701512563,000880
34,CJ_Corp,Conglomerate,2016,Q1,0.20218102130330573,0.0007438857420923872,-0.0011539542745053755,0.4765896394266991,0.0007255670168015982,0.0,-0.0034029308645062706,-0.6606200523143269,-0.0070378191626314646,-0.006536027986889348,-0.2375133813102118,001040
34,LG_International,Conglomerate,2016,Q1,0.9249025401078639,0.020413409224848245,0.11993662327945831,0.7926734536483475,0.04352084646316767,0.0,-0.24351327550632962,-0.11300980210989642,0.21761791836430378,0.2501273630667139,0.047661786316195,001120
34,LG_Corp,Conglomerate,2016,Q1,0.2283839299735071,-0.00010678800967456326,-0.00243883744103246,0.39652544690367986,-0.011891785209052541,0.0,0.0,0.05350266372413337,-0.032819304372507574,-0.04554925789463948,-0.046037126664759925,003550
34,Hansol_Holdings,Conglomerate,2016,Q1,0.5855755368974123,-0.09567888759328502,-0.06700647326584308,0.6848248434602282,-0.010965783145963082,0.0,-0.04837322882745321,-0.06690987059002862,-0.07788732792757957,-0.07432661111021921,0.1358520173635689,004150
34,LS_Corp,Conglomerate,2016,Q1,0.7825087270188503,0.0001115263152693391,0.0005966416690733611,0.7758744803067475,0.00867997732120751,0.0,0.02071666355753965,0.09883365879325456,-0.0037278738381936183,0.008348556495168857,0.08701457193763734,006260
34,SK_Holdings,Conglomerate,2016,Q1,-1.5511043930388815,-0.042851141878421206,-0.09025116210744177,0.048344936571637076,-0.05668741767842511,0.0,-1.6933256680048125,-1.3760289206104028,-0.4798803406873815,-0.4867901495368543,-0.10971781550785127,034730
34,Halla_Holdings,Conglomerate,2016,Q1,0.17005611000228182,-0.1928976602170973,-0.4313436919940561,0.45065779442193843,-0.010424134742314628,0.0,0.0,0.1485164408160733,-0.14171348073046097,-0.13913176408496164,-0.17298290901204463,060980
34,GS_Holdings,Conglomerate,2016,Q1,0.8103283524214433,0.00023014384332686877,0.20706404965331937,0.8462522872441935,-0.039261155124557856,0.0,-0.09954381251521394,0.1918517998515039,-0.03252435788326502,-0.03713561577251134,0.14554893788127896,078930
