,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
31,Doosan_Corp,Conglomerate,2016,Q4,1.9799248892216341,-0.01021006899967003,-0.07944914258196056,-0.26212350918884164,0.047016111004151595,0.027905374941138525,0.01372358818640429,0.014552467095209964,0.01034239041652818,0.000360642532302502,0.037678123486261546,000150
31,DL_Holdings,Conglomerate,2016,Q4,0.631734228367981,-0.245349989686229,0.016167842348950634,-0.0782756596981955,0.01509156675236123,0.0367872129596169,-0.21848186402679182,-0.014598732726511798,-0.03998461424723598,0.0020792543250790496,0.04621552129814459,000210
31,Dong-A_Socio_Holdings,Conglomerate,2016,Q4,0.36349708483980436,-0.326629307697861,-11.644840176662816,-0.8220985586131482,-0.00579446502533254,-0.019812177021517323,-0.38702745019638574,-0.38993664787367455,-0.4356747522288502,-0.3857153954136341,-0.1324822635822212,000640
31,Hanwha_Corp,Conglomerate,2016,Q4,-0.11065520101270243,0.008355812269183804,0.1718460628398517,-0.09140746932666088,0.026737906710132986,-0.04187915123085505,-0.002395852431994694,0.2355057135225297,0.005944781243056418,-3.440035016533116e-05,-0.0004981365980942106,000880
31,CJ_Corp,Conglomerate,2016,Q4,1.507780598108885,0.0029915826804676193,0.05063288656725573,-0.09710737526274893,-0.002232409014018666,-0.13262803475489274,0.020120304891957486,0.32420119785715107,0.043426719400746494,0.04019830152695647,0.0034555521805285727,001040
31,LG_International,Conglomerate,2016,Q4,1.1406051057217286,-0.05591677676572937,-0.03094195567618896,-0.02117338191871343,-0.007995480345829531,-0.12419237701924721,-0.1942122859201345,0.21440997820328567,-0.07875712276911151,-0.0584061848075883,-0.1674045967570508,001120
31,LG_Corp,Conglomerate,2016,Q4,-0.21979818623068081,0.009690564428949222,-0.2259448284772918,-0.09830928687028684,0.0004324368195223194,-0.03224679733130851,0.0,-0.04547558512185357,-0.015659399760297177,-0.017083902555892427,-0.08167732498990762,003550
31,Hansol_Holdings,Conglomerate,2016,Q4,0.15254662130171737,0.10972758729087917,0.9326936815919973,-0.1106243042560826,0.23536626177813658,-0.11150282211022067,0.20082105923668836,0.12025330263523337,0.15870180555607172,0.15744791525927593,-0.017755255442270065,004150
31,LS_Corp,Conglomerate,2016,Q4,0.7948149219852743,-0.00018454836215653359,0.23673571137198024,0.6541353027379992,-0.002682719777147513,-0.008140455672376617,-0.08531805940218007,0.20914285351679618,-0.02945310371079457,-0.014792629717488515,0.013484250877443949,006260
31,SK_Holdings,Conglomerate,2016,Q4,0.5293705195960441,-0.0006017532503461709,0.0640879356496411,-0.9063275632387817,-0.0014687659633321193,-0.009382166591506896,-0.009107877733970593,0.544654474314707,-0.0074993072524403015,-0.003964525305457434,0.08062046178465511,034730
31,Halla_Holdings,Conglomerate,2016,Q4,-4.171426360045505,0.012707275719848643,-0.232327277759097,-0.27361761493575587,0.06965533119074496,0.06436034279456684,0.0,0.12881724989615995,-0.00968477905467724,-0.006583466314722841,-0.12239114924582384,060980
31,GS_Holdings,Conglomerate,2016,Q4,-12.718176764869371,0.012592414090940474,-0.07868580706962969,-2.437015648145936,0.0187528912152235,0.07635142599140075,0.018246337360202092,-0.123129106699847,0.0737770342733739,0.06867747073071129,0.009288245244362397,078930
