,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
15,Doosan_Corp,Conglomerate,2020,Q4,2.2312531841638217,-0.11529604355786427,-0.2617170587736162,0.2045670121663954,-0.2021213468017835,0.13661746449832246,-0.39713213415513415,-0.23590063153658014,-0.2799862661799202,-0.2875789984121939,-0.16438860047007242,000150
15,DL_Holdings,Conglomerate,2020,Q4,4.623264844103332,0.5087750210508719,0.27702067721591506,3.769725790397335,0.005284766133762053,-0.16497508699337587,0.9480986737321131,-1.098582728795162,-1.6548854590501523,-2.1136027957028705,-0.19171648502920763,000210
15,Dong-A_Socio_Holdings,Conglomerate,2020,Q4,1.517510320722735,-0.08889870436142755,0.10974576798676638,0.8121794854393775,-0.157282163803113,0.20904200518073715,-0.03858598334758412,-0.903940733137002,-1.1300647259137255,-0.6288114570945094,-0.3038862126877278,000640
15,Hanwha_Corp,Conglomerate,2020,Q4,0.5675121485351535,0.00528152792635217,0.08555386815065358,-0.19345528000050716,-0.007656087365969011,0.03223831390556939,0.0035856777076616053,-0.22173490332063617,-0.25001636286096995,-0.6581189289175251,-0.15387976552789134,000880
15,CJ_Corp,Conglomerate,2020,Q4,-1.3820054865879405,-0.059975094260653394,0.734842390154945,-0.13654281891254638,0.0050442249377706805,-0.15970799481926284,-0.0413611835308032,-0.21488729851764998,-0.13669505241111612,-0.4346425631744044,-0.12989862404368988,001040
15,LG_International,Conglomerate,2020,Q4,1.3615129104070596,0.03328418937033972,0.04229061872445039,0.018373802490150415,-0.01299438934698749,-0.10265671276798077,-0.09864532125604075,-0.46063608165517045,-0.586876323999322,-0.7322301232592032,0.3261397276494966,001120
15,LG_Corp,Conglomerate,2020,Q4,0.8043066191523239,0.08908800268078254,-0.26529767326322773,0.3140178828958754,0.003953860540543475,-0.05522015956596034,0.0,0.04121372392221079,-0.0661224156627589,-0.9292513162686458,-0.09051517691278846,003550
15,Hansol_Holdings,Conglomerate,2020,Q4,0.6312306517609605,0.009788848750703738,0.3741848404332254,-0.09004925130042052,-0.31164224170294563,0.017702473500296398,-0.12505779768429193,-0.31107309770150304,-0.5409204770580955,-0.49387089610890755,-0.1604674152076463,004150
15,LS_Corp,Conglomerate,2020,Q4,-2.157799074686054,-0.009158734287613823,-0.0007256452594073259,-0.010373487348911858,-0.02013731273642283,0.3900095193050309,-0.014116587723156604,-0.259933083948902,-0.12699471973190524,-0.3778294647664555,0.05049870200847095,006260
15,SK_Holdings,Conglomerate,2020,Q4,0.9448506567498719,-0.008083405486177586,-0.039474456555266935,0.4505444012396034,-0.0012714082252520686,-0.41787126012538534,-0.07303788541873568,-0.4601613050013664,-0.1773858325472033,-0.6754167120010701,-0.051679821222683886,034730
15,Halla_Holdings,Conglomerate,2020,Q4,-0.09513999224855452,-0.08345574522572119,-0.23542607425289463,-0.14916965898444778,-0.046403906145989104,0.06770633539880572,0.0,-0.03984855018692568,-0.049365002854944384,-0.04679291600835689,-0.06230542677009873,060980
15,GS_Holdings,Conglomerate,2020,Q4,0.005062473071951734,0.04198148221762332,-0.03441834340718719,-0.0330669944683466,0.06855842608113827,-0.24372625965944547,0.07778130921814719,-0.4701257032678925,-1.0614678312178452,-0.8875939760570102,-0.04394643282438604,078930
