,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
20,Doosan_Corp,Conglomerate,2019,Q3,0.6071450406144832,0.04211369137168541,-0.014476265042263403,0.30987612096185724,0.011851886092780872,0.09328769911642998,-0.23906866310640518,0.2424945530815863,0.20219573081786724,0.05389090755655512,0.06081948000079192,000150
20,DL_Holdings,Conglomerate,2019,Q3,0.422068209161119,0.05375354340190086,0.11049403883766096,0.1629417899811697,-0.009539286033366956,0.19870841258541624,-0.05707491895149941,-0.006062021491670455,-0.056077071718847016,-0.06440028203299741,-0.08184192449297666,000210
20,Dong-A_Socio_Holdings,Conglomerate,2019,Q3,2.5266115188463236,-0.0003904234672202911,-0.0035500761211957332,-3.197166045413284,-0.01942815812996379,-0.06115451616735684,0.007259832607617311,-0.012257843958314751,-0.007626604874690468,0.008642548397690186,-0.09288528690494957,000640
20,Hanwha_Corp,Conglomerate,2019,Q3,0.18855134842908527,-0.0036384421075921214,-0.04288958687500344,-0.024139619440067817,-0.0028909758518487205,-0.1184419655600694,-0.011559457781560534,0.002195197145414385,-0.0010514962349312817,-0.005447183734396344,-0.039735228336873124,000880
20,CJ_Corp,Conglomerate,2019,Q3,-0.70620321634364,-0.0034708583210154575,0.0386824568722437,-0.009868761432013207,-0.0073445635061542,-0.18221531021202186,-0.005591535711576334,-0.007952955236971038,-0.007067273727860979,-0.006859059600296646,-0.17447536974659686,001040
20,LG_International,Conglomerate,2019,Q3,-1.3700259462132665,-0.01864077282561505,0.019033750123716664,0.01899672238980743,-0.0017539506903083701,0.10885862286752132,-0.33333662130012653,0.007348440977958393,-0.02679055466453173,0.01952699254780843,-0.02296518349939603,001120
20,LG_Corp,Conglomerate,2019,Q3,-0.5108206556674524,0.019541317621319054,-0.03868277945619325,-0.02858538471714822,-0.005851409866267199,0.0019762691377434695,0.0,-0.024154369179953283,-0.03649855709938632,-0.03639916437025725,-0.0751720131578918,003550
20,Hansol_Holdings,Conglomerate,2019,Q3,-0.6017331197532669,-0.12527411763841756,0.05201316697062852,0.16068141933825852,-0.03800649706079384,0.15951856075572007,0.08959230986111588,0.026247892562620945,0.047127163714377085,0.05086037491874329,-0.14578456297438638,004150
20,LS_Corp,Conglomerate,2019,Q3,1.1994694960212202,-0.008246268331576045,-0.022196842002470962,0.023173116429121343,-0.0016609717275126723,-0.10050502414994031,-0.039036935836429976,0.014626314920817785,0.00869839073539358,-0.005057252862191941,0.006042895650848423,006260
20,SK_Holdings,Conglomerate,2019,Q3,0.20114820327450567,-0.005196774778963409,0.00625317785552415,0.055187408032008944,-0.007753629793606276,-0.13906045957699711,-0.009023317698368727,-0.01485528324935581,-0.010228757036585545,-0.008161220732220364,-0.10286045768735257,034730
20,Halla_Holdings,Conglomerate,2019,Q3,-1.8115243841825754,-0.01715567281615349,-0.0332820022286382,-0.08539773717330923,-0.030499572391549545,0.08670414357780597,0.0,-0.04361400870880172,-0.04275846040147435,-0.04344303232711555,-0.02080765265976213,060980
20,GS_Holdings,Conglomerate,2019,Q3,-0.17667632657139998,0.00025002739246793304,-0.0012759028129436523,0.028008580838142394,-0.003848855385556016,-0.021493344006184693,-0.015654713273561383,0.006064320151278113,-0.0074503960913632206,-0.008015092719604988,0.00020228341583542614,078930
