,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
17,Doosan_Corp,Conglomerate,2020,Q2,0.09587299210177502,-0.11331607352334805,-0.009566007528012399,-0.1499686583148383,-0.009598327464179768,-0.3278471153239161,-0.09094876736514168,-0.1261533375440138,-0.11747028586301944,-0.07736704884962942,-0.04948578664960998,000150
17,DL_Holdings,Conglomerate,2020,Q2,-0.33656637730243344,0.0037004840000132155,0.12859941328422309,-0.016146263710212105,-0.018606326678747287,0.008475770750884765,-0.09109383975183949,-0.002244410855804402,-0.017631971395864143,-0.006337235749800607,-0.12696123473662732,000210
17,Dong-A_Socio_Holdings,Conglomerate,2020,Q2,1.3002343136830001,-0.003407753655468637,-0.4043616937774013,0.8911210608384273,0.022184654216384825,-0.037853822232031376,-0.03892081221728527,-0.0005808386519126074,-0.027810656405945267,-0.03790958843195713,-0.019029028497076356,000640
17,Hanwha_Corp,Conglomerate,2020,Q2,-8.033050193050194,-0.0010339151891667342,-0.08009095774419062,-0.2871275950991694,-0.021254440848522682,-0.19176351956096152,0.01842286289749373,0.010297000364556719,-0.007312258253679538,-0.015423181343110492,0.27109695485249263,000880
17,CJ_Corp,Conglomerate,2020,Q2,0.8903748248152804,0.0011872682805297297,0.9378830697842654,0.07569985735026019,-0.0057355844982820425,-0.1372881091127359,0.013382581246489056,0.049043771324185026,0.03605126128920211,0.03293182077026202,0.17187990213474197,001040
17,LG_International,Conglomerate,2020,Q2,48.77797508962691,-0.009394044203674623,-0.2659689553134952,0.06656501329541042,-0.003528759593077302,-0.1956876468853778,-0.0004746017973311645,0.0042013421478809265,0.013439380462370809,0.03472146391124764,0.5573098758526644,001120
17,LG_Corp,Conglomerate,2020,Q2,0.9499680368904563,-0.010724531070863685,-0.06822056686462297,0.8712895609020094,-0.10185997781906786,-0.008764312100196486,0.0,-0.18412559021722696,-0.23671412546343773,-0.1968385304269531,0.033915549042462106,003550
17,Hansol_Holdings,Conglomerate,2020,Q2,0.6338662017099281,-0.007072017542589348,0.31858159835837474,-0.290799263861496,-0.026603638613871272,-0.11997686786825038,-0.230012669285254,0.016804055927695183,-0.2772144787752957,-0.264411367006804,-0.15194912624914017,004150
17,LS_Corp,Conglomerate,2020,Q2,-3.3993875765529307,-0.01092322890682662,0.016880127991239058,0.007880780616558836,-0.012557034194700334,-0.2003874620065221,-0.03035420212589135,-0.00029045792811777105,-0.004536255028100289,-0.012156257886048794,0.010448705744868142,006260
17,SK_Holdings,Conglomerate,2020,Q2,0.9581879313934156,-0.008827925237054446,-0.011856200119898075,0.6553039530506035,-0.004072603371708672,-0.16689473437153504,-0.015283620509336293,0.04034196706176507,0.018090698799506644,0.002649172319291515,0.5840260513954174,034730
17,Halla_Holdings,Conglomerate,2020,Q2,1.7747279971795313,-0.0067687782896324045,0.20374985733313844,0.4295638471131503,0.03254429036789419,-0.21393217530210576,0.0,0.02699601901615689,0.03521153206029237,0.033395691360963986,-0.20506690021391683,060980
17,GS_Holdings,Conglomerate,2020,Q2,0.9350247137583683,0.00019780829708204717,-1.0594413523652784,0.8434604195965862,-0.0013926152570924444,-0.08764104459152947,0.04193249101320551,-0.02151827456945621,-0.06962846926758082,-0.057781696837754026,-0.1916353377123108,078930
