,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
3,Doosan_Corp,Conglomerate,2023,Q4,3.7693834522350493,-0.010875646627577673,0.04313349805623545,-1.962351018147904,0.011778553386568857,0.2807863441068099,1.10727969348659,-0.8578095208497107,-0.8545428369697778,-0.14444458689953166,-0.2952707955787645,000150
3,DL_Holdings,Conglomerate,2023,Q4,-5.289836761273714,-0.0032490702063363575,0.4411415350843658,-2.1567723075941685,-0.002003321317093576,0.0688781787577624,0.8715551181102362,-0.22109131167281904,-0.21189678581761529,-0.3907069329278263,0.10546200343050109,000210
3,Dong-A_Socio_Holdings,Conglomerate,2023,Q4,1.6711078205697558,0.01761572035341985,-0.016400818595343924,0.7695156941305918,0.07003817712350702,0.22592378432705484,0.5129310344827587,-0.020218562113413663,-0.17637694977281182,-0.4434674192421455,-0.11947194177878831,000640
3,Hanwha_Corp,Conglomerate,2023,Q4,0.802852925271481,-0.028931999598767133,0.02142225924939034,-0.05440937778861166,-0.019852553975776788,-0.16449644819195325,0.3571428571428571,-0.20884839488076357,-0.23064600709257221,-0.2649094801773071,-0.030003449979552885,000880
3,CJ_Corp,Conglomerate,2023,Q4,-1.6515244887590685,8.031505320604815e-05,-0.21945773678406533,-2.46743752030062,-0.004543680757163937,0.35268798576114657,0.9229857819905213,-0.04703899392409072,-0.002163795980556271,-0.29391464592884264,-0.01199360160550969,001040
3,LG_International,Conglomerate,2023,Q4,1.5024549732669694,0.0464742264459822,0.029740480112622425,0.007270987712649779,0.04756283664886085,-0.17041264271183396,-0.015179918319268237,-0.18128574135573228,-0.2618011902119579,-0.08065876593487054,-0.06896005560839094,001120
3,LG_Corp,Conglomerate,2023,Q4,0.39941383889728443,-0.0003125049245586986,0.021922538386691004,0.18148366390010284,-0.004863011933422534,-0.008985683846091351,0.0,-0.2694481922091272,-0.3340178733578798,-0.4594843592161362,-0.062107044600404754,003550
3,Hansol_Holdings,Conglomerate,2023,Q4,0.6463658474763467,0.0014880414776565765,0.04878771462967546,-2.4144171212231313,0.013658415999035167,-0.05198079000340141,0.009468633988562236,-0.060735359000777756,-0.1063302040456846,-0.16474521467695413,-0.07169333666585706,004150
3,LS_Corp,Conglomerate,2023,Q4,-2.2823677410580716,-0.07334271536829795,-0.20493268142296306,-1.959711142911277,-0.02768953632266058,0.12645350472790393,-0.7631578947368423,-0.4793012777823835,-0.408902483001923,-0.04977547340701194,-0.18230483613055887,006260
3,SK_Holdings,Conglomerate,2023,Q4,0.33518374135869844,0.016107366458137595,0.02428160153795722,-0.2269096655391727,0.03756057612419239,0.015139366603735584,-0.2362610698988281,-0.46283173057798455,-0.29390382488996925,-0.29278813091266853,0.11876538213628497,034730
3,Halla_Holdings,Conglomerate,2023,Q4,-0.5382409338413356,0.010983560166324735,-0.06089949309814191,0.04312374978662503,-0.11930011964770326,-0.008826159963525475,0.0,-0.11102831361609788,-0.18697615403987955,-0.24328111577208134,-0.16364529293743357,060980
3,GS_Holdings,Conglomerate,2023,Q4,0.3252987939095159,0.0023259348787265655,0.22794531547490937,0.2548094393850965,-0.021950335469085536,0.12849915989931143,0.7603762942704302,-0.10941320360956608,-0.5562127869028581,-0.7619977897216288,-0.07291263364488836,078930
