,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
6,Doosan_Corp,Conglomerate,2023,Q1,1.9150127389535998,-0.0010508054669906564,0.11851688764380963,-0.06844202158344515,0.009570507622682523,-0.004762963475152865,0.0375134348023507,0.012161436544872006,0.0311766905335934,0.11935953535639943,0.07864493781632614,000150
6,DL_Holdings,Conglomerate,2023,Q1,-7.732858770467139,-0.00014259258833293487,0.06284600227578374,-4.259523079211761,-0.012220418857342707,0.0037464237313656785,1.0,0.2362874940816031,0.24101746160154813,0.28431508334400524,-0.1852170317877591,000210
6,Dong-A_Socio_Holdings,Conglomerate,2023,Q1,11.369286233580455,0.015029834901720052,-0.3512241749555973,-16.055340815085913,-0.0748231376705788,-0.011992736391543163,0.0017520415206663253,0.04216250566056101,0.18590899914861925,0.32019085351338983,-0.2639857581817295,000640
6,Hanwha_Corp,Conglomerate,2023,Q1,0.46577992480545594,-0.026419433320308716,0.03887419192546315,-0.01687639891214676,0.010222303682339895,0.009056768558951885,0.0025671716823131296,0.25206181683086704,0.2703837569717471,0.24429520207327982,-0.07805296026717926,000880
6,CJ_Corp,Conglomerate,2023,Q1,-6.539313764554192,0.0006821353075396885,0.33243002944431554,0.046798754819941335,0.0021971101494422385,0.18965648161490598,0.012848251603165162,0.36352644520635624,0.33558000795059906,0.23674729255990357,0.1377941856033683,001040
6,LG_International,Conglomerate,2023,Q1,0.014528696289504595,-0.2674773252651206,-0.6310240056676786,-0.030138139171620892,-0.007746470125004734,-0.16606603845859197,-0.21096899458550533,-0.2108779475265259,-0.139794488499136,0.08355499094389729,-0.2504801314391728,001120
6,LG_Corp,Conglomerate,2023,Q1,-7.992241393044337,0.0030955713945300944,0.009471614246983395,-3.6608867691752174,-0.009043054009566509,0.03703787517163745,0.0,0.40987674213831526,0.445696862878038,0.3413284833445581,-0.05531754680012071,003550
6,Hansol_Holdings,Conglomerate,2023,Q1,-3.9960203941237866,0.0037547997619513662,0.006109762198092339,0.0031285770431173088,-0.008373078043901527,0.029456768558951883,-0.016400366789693477,0.11281802202137492,0.14771730995500898,0.14745897140827213,-0.11488583724272809,004150
6,LS_Corp,Conglomerate,2023,Q1,0.36445012787723785,0.03601680356948456,0.3459786849269585,0.0019990586769800256,0.0385175417128234,0.19312621300339633,-0.001897535852916743,-0.3217168497522651,-0.3646454232614833,0.10492472800784403,0.04587000252989826,006260
6,SK_Holdings,Conglomerate,2023,Q1,-2.158697668648696,-0.007716413695713298,0.008062710742741674,-0.5905528600588119,-0.06126036257382084,-0.05511117037234582,1.0,0.40700654894191757,0.3197087906980428,0.2665344965826094,-0.1843343750820705,034730
6,Halla_Holdings,Conglomerate,2023,Q1,2.345444547608095,-0.010821193251963068,0.21365190937406464,-0.06851590742433333,0.006633043779323389,-0.05600573144104812,0.0,0.2128541357336634,0.258022413201349,0.21296990396197935,-0.08156755961550738,060980
6,GS_Holdings,Conglomerate,2023,Q1,-27.537861508986406,-0.0013293932707716394,0.17479098706572072,-13.06464316797215,-0.0999380960819376,0.012433971849198654,0.18427027125293893,0.10064684532136547,0.4680049925240428,0.5259814339208948,-0.180227344848172,078930
