,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
4,Doosan_Corp,Conglomerate,2023,Q3,0.8043993198978729,-0.019620124704323283,-0.08509017979901912,0.47052952426104344,0.0031808135531959936,-0.12121228960672698,0.1470588235294118,0.01943131073308557,0.0061506303395783,-0.0172301070943639,0.2807863441068099,000150
4,DL_Holdings,Conglomerate,2023,Q3,0.5264353908541461,0.0005905265150185635,0.07098992406158755,0.3627070099941013,0.0003100934171623715,-0.2708427984706853,-0.007936507936507686,-0.0026659755336269075,-0.0015067628686946666,-0.002406349739789926,0.0688781787577624,000210
4,Dong-A_Socio_Holdings,Conglomerate,2023,Q3,3.5187067675216985,-0.012203660969995367,-0.00017082632916998186,-3.4859318922577396,-0.0014097993813733112,-0.04452284024207545,-0.18367346938775508,-0.010537000765245219,-0.012107199758848886,-0.0054378732795685725,0.22592378432705484,000640
4,Hanwha_Corp,Conglomerate,2023,Q3,-0.6689269946581458,-0.013198961615623173,-0.2831172653168097,-0.024872912831801708,-0.005070895330064884,0.09092030536674629,0.0,-0.04727311317359373,-0.045145621034876404,-0.04641301998057057,-0.16449644819195325,000880
4,CJ_Corp,Conglomerate,2023,Q3,0.14509910933414283,-0.0316585615253433,-0.025254475159158796,-0.06263628343995054,-0.006561338116065185,-0.3908602830322851,-4.223780853977878,-0.046384295165647016,-0.038346460804318916,-0.03640507636499368,0.35268798576114657,001040
4,LG_International,Conglomerate,2023,Q3,-2.3261157045951983,-0.02742155251975409,0.007746569885857202,-0.021704356271748937,-0.020397960725368147,0.18677654695353818,0.012178500373077661,-0.029531082901200767,-0.021023094024308797,-0.03162054379708468,-0.17041264271183396,001120
4,LG_Corp,Conglomerate,2023,Q3,-0.8532238558971421,-0.006988829396100016,-0.014377794762847618,-0.31938333278194997,-0.010798227349275269,0.01967321713834394,0.0,-0.0033427495488924652,-0.003169549411235817,-0.004220854920659489,-0.008985683846091351,003550
4,Hansol_Holdings,Conglomerate,2023,Q3,-0.4065024388352987,0.002044436165253849,0.058830545937360146,0.23995720331166703,-0.010188046420169128,-0.08808827076842242,-0.010647878250731546,-0.005716420079219242,-0.008371758973014787,-0.008570702564692834,-0.05198079000340141,004150
4,LS_Corp,Conglomerate,2023,Q3,0.4022315712456558,-0.041351272135183414,0.17529561557362228,-0.011064891632049934,-0.05658972267002893,0.10833518155565101,2.1176470588235294,-0.036245982202436355,-0.045807824037614076,-0.04780692967391875,0.12645350472790393,006260
4,SK_Holdings,Conglomerate,2023,Q3,-0.7518985958586024,-0.011185537492520492,-0.016478001830337652,0.03171634477377716,0.002715063108194249,-0.18516967811768692,0.0,-0.044783133995488944,-0.030025059132758436,-0.022369014470568604,0.015139366603735584,034730
4,Halla_Holdings,Conglomerate,2023,Q3,0.4938074752826217,-0.004739294799558813,-0.00457777905772061,0.006205032477816341,-0.010204409822102578,0.1289010890780803,0.0,0.007169689814374713,0.006421050873726908,0.006923901856333736,-0.008826159963525475,060980
4,GS_Holdings,Conglomerate,2023,Q3,-8.941704846877261,-0.0036046623026073643,-0.00649251912658233,-3.3853100251110684,-0.03735759724236121,-0.15179964650070407,-6.000000000000001,-0.00023566920579098927,0.026970917595286026,0.01801939211754544,0.12849915989931143,078930
