,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
10,Doosan_Corp,Conglomerate,2022,Q1,1.544819098530279,-0.07040648845748398,-0.5215653575029571,0.050897323800199734,0.0020258474522785175,0.21133524785023414,-0.24404296817862892,-0.7410112280481269,-0.7087129227705546,0.0967764598616635,-0.06810196658570933,000150
10,DL_Holdings,Conglomerate,2022,Q1,55.80133618385497,0.015345980421482053,0.19231050073957412,-8.285238206088984,-0.021308956872318374,-0.17137325112026716,-0.015053498572751955,0.40832325107712386,0.41070794304943636,0.3012712622669317,0.08271770554543821,000210
10,Dong-A_Socio_Holdings,Conglomerate,2022,Q1,15.793672225757588,0.0011600022914540764,-0.142543157721698,-9.669491633940586,-0.039783818097539836,0.013365704703025994,0.008567910100421017,0.17235778824115133,0.27425564850745776,0.31130368597093305,0.070743364846935,000640
10,Hanwha_Corp,Conglomerate,2022,Q1,0.5715987215052467,-0.00012028165151511949,0.004630210677561197,0.37509141279713276,0.012202849238451274,-0.06038060798133979,-0.06939575391416075,0.43423122531428027,0.4539911643864991,0.3696239000000767,0.08103137370874613,000880
10,CJ_Corp,Conglomerate,2022,Q1,-4.060620788272118,0.0006623326478456537,-0.006478284676215251,-0.027805970811833225,-0.004591037336294068,-0.1356138871337087,-0.007566232544684359,0.4317278852531782,0.40785367062243294,0.23789836139999354,0.08659892155545425,001040
10,LG_International,Conglomerate,2022,Q1,0.17864490757158602,-0.054700403477110804,-0.5789428333768525,-0.056259761124088925,-0.04422056179281442,-0.21211013717105892,0.013243377515209986,0.26846256131235224,0.3061707071830536,0.24578132075586423,0.3601081620022607,001120
10,LG_Corp,Conglomerate,2022,Q1,-12.436209898035315,0.002761352239980752,-0.14270413412721172,-4.074490961364263,-0.014246278527114908,-0.11580544707307734,0.0,0.5206370415555476,0.548365921555682,0.3464129875412787,0.023814789579562505,003550
10,Hansol_Holdings,Conglomerate,2022,Q1,-4.186217007580345,0.002764296887628803,-0.025848514417175394,-0.005157808848576417,-0.0010184617425637033,-0.10244998645513093,-0.007894697126257233,0.14127823032093167,0.1798760303270035,0.16489442160418433,0.06957986209127058,004150
10,LS_Corp,Conglomerate,2022,Q1,-0.3890449751376903,-0.006544825028329537,0.0010203937519419615,-0.025699929114311848,-0.023992833498836408,-0.13734073171769612,-0.012805275635220603,0.3122853491141706,0.24407761382689208,0.19214830126226967,0.05721679479862582,006260
10,SK_Holdings,Conglomerate,2022,Q1,-2.1795118906161877,-0.0456916804065135,-0.037093157430475365,-0.3733768908755406,-0.03152496332478916,-0.039464483976219294,-0.015411512047378784,0.4505600194084016,0.3772874933144277,0.28674969676695383,0.03785485860500646,034730
10,Halla_Holdings,Conglomerate,2022,Q1,-0.7582025484003379,-0.010917139617623084,0.035344553196665185,-0.1597107863450309,-0.004973919843721086,-0.16050816917084787,0.0,0.19018587927932662,0.21669688490452588,0.22605669972487175,-0.03179326215036242,060980
10,GS_Holdings,Conglomerate,2022,Q1,-19.988856214208326,-0.017625155353855337,-0.0023302414349331,-9.395647921760391,-0.058954881874222265,-0.11386643815411686,-0.08304392958067486,0.3732169429212321,0.6094351920615502,0.5269482723157142,0.20363876093890182,078930
