,name,sector,year,quarter,영업이익변화율,비유동자산변화율,비유동부채변화율,매출액변화율,이익잉여금변화율,Relative Return,특정 증권 등 소유 증감 비율변화율,주주 수변화율,전체 주주 수변화율,전체 주식 수변화율,Label,Code
11,Doosan_Corp,Conglomerate,2021,Q4,2.3179010128955255,-0.052358933107452765,0.19401880024717888,0.14199128168778952,0.017168454771196107,0.1299229727722137,-0.1908948591280588,0.39580250006286766,0.3750880033211651,-0.13815793373365848,0.21133524785023414,000150
11,DL_Holdings,Conglomerate,2021,Q4,-0.07453537583599856,-0.017072759320268638,-0.10401204579725531,-0.6657415766444117,0.009170287232970531,0.037025635088381484,0.006730478991852418,-0.6899108008342114,-0.6676565685841325,-0.4017026954004097,-0.17137325112026716,000210
11,Dong-A_Socio_Holdings,Conglomerate,2021,Q4,1.1416580816749982,0.007940999890097555,-0.17841690655666498,0.8421792117234876,0.033815740770788305,0.040815848326394545,-0.01505711788344355,-0.2339651637803848,-0.417524175653045,-0.4538202546456267,0.013365704703025994,000640
11,Hanwha_Corp,Conglomerate,2021,Q4,0.05159002516586597,-0.006524349602990975,0.04245693026686714,-0.47293392690352865,-0.022178773968796195,0.162941840696742,0.05514707182170442,-0.7830132367308693,-0.8379840611963973,-0.5878829694180312,-0.06038060798133979,000880
11,CJ_Corp,Conglomerate,2021,Q4,0.3170238126470596,0.0007903595871687763,-0.005331462099485984,-0.006418465513604366,-0.005618432515553717,0.004967582981369761,-0.003932006177178149,-0.8035403330490944,-0.722749688339211,-0.33703504154878416,-0.1356138871337087,001040
11,LG_International,Conglomerate,2021,Q4,-0.7860926788122049,-0.014081025284972792,0.04745486482739758,0.08644919353448588,-0.06261109790107455,0.1948721745138683,-0.24738832762754548,-0.4918918872518805,-0.5916165677343446,-0.4255663324045962,-0.21211013717105892,001120
11,LG_Corp,Conglomerate,2021,Q4,0.5548230605096823,0.029044838128328143,0.07791965410516821,0.16144863208232607,0.023566498138112735,-0.002337478578137764,0.0,-0.9864258720060193,-1.0944550950361807,-0.5007937040655104,-0.11580544707307734,003550
11,Hansol_Holdings,Conglomerate,2021,Q4,0.6687000579962992,0.0008666409037156875,0.15527915134834247,-0.010647632399547025,-0.007566556263487234,-0.07326448812541216,-0.0082382812174282,-0.1795005956493727,-0.23924882370569867,-0.21684540727590096,-0.10244998645513093,004150
11,LS_Corp,Conglomerate,2021,Q4,-0.4632928739232576,-0.008636772116620506,0.016818887141622274,-0.01010800265466627,-0.024416208887385604,-0.012416791202063737,-0.02433580541396818,-0.5076709274529949,-0.37174034967027225,-0.28269051928120636,-0.13734073171769612,006260
11,SK_Holdings,Conglomerate,2021,Q4,-0.3353441405078934,-0.05639882406120078,0.03903922046968877,-0.23760868298556925,-0.020690072776678115,0.03457038191119072,-0.07520276263525671,-1.0881725173544803,-0.783841422599318,-0.5301628908793707,-0.039464483976219294,034730
11,Halla_Holdings,Conglomerate,2021,Q4,0.5157845585467873,-0.05173238262338975,-0.20315010071456174,0.04032204125374805,0.005671505293495582,0.21509415328111664,0.0,-0.32556408789419655,-0.3774764203922796,-0.39334259539914873,-0.16050816917084787,060980
11,GS_Holdings,Conglomerate,2021,Q4,0.10500069261670586,-0.0019339202172357073,-0.2005205986884917,-0.12473875261247391,-0.0032317014959366563,0.04826340693735876,0.03162258045197919,-0.6360470283884418,-1.383174877301407,-0.9928219855634575,-0.11386643815411686,078930
