접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002633,Y,00129679,녹십자,2013년 12월 31일,녹십자홀딩스 외,"6,165,395",52.76%,-,장내매매 등,2015-12-31,2015,Q4
20160330002633,Y,00129679,녹십자,2014년 12월 31일,녹십자홀딩스 외,"6,175,711",52.84%,-,장내매매 등,2015-12-31,2015,Q4
20160330002633,Y,00129679,녹십자,2015년 12월 31일,녹십자홀딩스 외,"6,162,608",52.73%,-,장내매매 등,2015-12-31,2015,Q4
20170331002735,Y,00129679,녹십자,-,-,-,-,-,-,2016-12-31,2016,Q4
20180618000195,Y,00129679,녹십자,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004454,Y,00129679,녹십자,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003929,Y,00129679,녹십자,-,-,-,-,-,-,2019-12-31,2019,Q4
20210428000731,Y,00129679,녹십자,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001318,Y,00129679,녹십자,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001403,Y,00129679,녹십자,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001551,Y,00129679,녹십자,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001288,Y,00129679,녹십자,-,-,-,-,-,-,2024-12-31,2024,Q4
