접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002581,Y,00157681,롯데정밀화학,2016년 02월 29일,롯데케미칼(주),"8,031,190",31.13%,-,-,2015-12-31,2015,Q4
20170331002869,Y,00157681,롯데정밀화학,2016년 02월 29일,롯데케미칼(주),"8,031,190",31.13%,-,"롯데케미칼(주)가 기존 최대주주인 삼성SDI 외 
특수관계인 4인의 지분을 매수함에 따라 최대주주 변경",2016-12-31,2016,Q4
20180402003781,Y,00157681,롯데정밀화학,2016년 02월 29일,롯데케미칼(주),"8,031,190",31.13%,-,"롯데케미칼(주)가 기존 최대주주인 삼성SDI 외 
특수관계인 4인의 지분을 매수함에 따라 최대주주 변경",2017-12-31,2017,Q4
20190401002360,Y,00157681,롯데정밀화학,2016년 02월 29일,롯데케미칼(주),"8,031,190",31.13%,"롯데케미칼(주)가 기존 최대주주인 삼성SDI 외 
특수관계인 4인의 지분을 매수함에 따라 최대주주 변경",-,2018-12-31,2018,Q4
20200330004434,Y,00157681,롯데정밀화학,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311001146,Y,00157681,롯데정밀화학,-,-,-,-,-,-,2020-12-31,2020,Q4
20220310001085,Y,00157681,롯데정밀화학,-,-,-,-,-,-,2021-12-31,2021,Q4
20230314001159,Y,00157681,롯데정밀화학,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329003375,Y,00157681,롯데정밀화학,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312001101,Y,00157681,롯데정밀화학,-,-,-,-,-,-,2024-12-31,2024,Q4
