접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330004322,Y,00117188,효성,2014년 07월 01일,조현준,"11,015,053",31.37%,-,"기존 최대주주(조석래)의 특수관계인(조현준) 
지분매입에 따른 변동으로, 최대주주 변동 전·후
추가 또는 제외된 특수관계인은 없음",2015-12-31,2015,Q4
20170331004981,Y,00117188,효성,2014년 07월 01일,조현준,"11,015,053",31.37%,-,"기존 최대주주(조석래)의 특수관계인(조현준) 지분매입에 따른 변동으로, 최대주주 변동 전·후 추가 또는 제외된 특수관계인은 없음",2016-12-31,2016,Q4
20180326000377,Y,00117188,효성,2014년 07월 01일,조현준,"11,015,053",31.37%,-," 기존 최대주주(조석래)의 특수관계인(조현준) 
지분매입에 따른 변동으로, 최대주주 변동 전·후 추가 또는 제외된 특수관계인은 없음",2017-12-31,2017,Q4
20190401002305,Y,00117188,효성,2014년 07월 01일,조현준,"11,015,053",31.37%,기존 최대주주(조석래)의 특수관계인 (조현준) 지분매입에 따른 변동,최대주주 변동 전ㆍ후 추가 또는 제외된 특수관계인은 없음,2018-12-31,2018,Q4
20200330004774,Y,00117188,효성,-,-,-,-,-,-,2019-12-31,2019,Q4
20210324000507,Y,00117188,효성,-,-,-,-,-,-,2020-12-31,2020,Q4
20220310001203,Y,00117188,효성,-,-,-,-,-,-,2021-12-31,2021,Q4
20230309000903,Y,00117188,효성,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000695,Y,00117188,효성,-,-,-,-,-,-,2023-12-31,2023,Q4
20250313001006,Y,00117188,효성,-,-,-,-,-,-,2024-12-31,2024,Q4
