year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,3550,LG,정보기술,,
2021,Q1,1,2,3550,LG,정보기술,,
2021,Q1,1,3,3550,LG,정보기술,2021-01-21,1.0
2021,Q1,1,4,3550,LG,정보기술,2021-01-31,0.0
2021,Q1,2,1,3550,LG,정보기술,,
2021,Q1,2,2,3550,LG,정보기술,,
2021,Q1,2,3,3550,LG,정보기술,,
2021,Q1,2,4,3550,LG,정보기술,2021-02-28,0.0
2021,Q1,3,1,3550,LG,정보기술,2021-03-04,0.0
2021,Q1,3,2,3550,LG,정보기술,2021-03-08,1.0
2021,Q1,3,3,3550,LG,정보기술,2021-03-19,0.0
2021,Q1,3,4,3550,LG,정보기술,2021-03-26,0.0
2021,Q2,4,1,3550,LG,정보기술,,
2021,Q2,4,2,3550,LG,정보기술,,
2021,Q2,4,3,3550,LG,정보기술,,
2021,Q2,4,4,3550,LG,정보기술,,
2021,Q2,5,1,3550,LG,정보기술,,
2021,Q2,5,2,3550,LG,정보기술,2021-05-13,1.0
2021,Q2,5,3,3550,LG,정보기술,,
2021,Q2,5,4,3550,LG,정보기술,,
2021,Q2,6,1,3550,LG,정보기술,,
2021,Q2,6,2,3550,LG,정보기술,,
2021,Q2,6,3,3550,LG,정보기술,,
2021,Q2,6,4,3550,LG,정보기술,2021-06-28,0.0
2021,Q3,7,1,3550,LG,정보기술,2021-07-01,0.0
2021,Q3,7,2,3550,LG,정보기술,,
2021,Q3,7,3,3550,LG,정보기술,,
2021,Q3,7,4,3550,LG,정보기술,2021-07-22,0.0
2021,Q3,8,1,3550,LG,정보기술,2021-08-02,0.0
2021,Q3,8,2,3550,LG,정보기술,2021-08-14,0.0
2021,Q3,8,3,3550,LG,정보기술,2021-08-20,1.0
2021,Q3,8,4,3550,LG,정보기술,2021-08-31,1.0
2021,Q3,9,1,3550,LG,정보기술,2021-09-07,1.0
2021,Q3,9,2,3550,LG,정보기술,2021-09-09,0.0
2021,Q3,9,3,3550,LG,정보기술,,
2021,Q3,9,4,3550,LG,정보기술,,
2021,Q4,10,1,3550,LG,정보기술,,
2021,Q4,10,2,3550,LG,정보기술,,
2021,Q4,10,3,3550,LG,정보기술,2021-10-21,0.0
2021,Q4,10,4,3550,LG,정보기술,2021-10-25,1.0
2021,Q4,11,1,3550,LG,정보기술,,
2021,Q4,11,2,3550,LG,정보기술,2021-11-11,0.0
2021,Q4,11,3,3550,LG,정보기술,,
2021,Q4,11,4,3550,LG,정보기술,2021-11-25,0.0
2021,Q4,12,1,3550,LG,정보기술,,
2021,Q4,12,2,3550,LG,정보기술,2021-12-10,1.0
2021,Q4,12,3,3550,LG,정보기술,,
2021,Q4,12,4,3550,LG,정보기술,2021-12-27,0.0
2022,Q1,1,1,3550,LG,정보기술,,
2022,Q1,1,2,3550,LG,정보기술,2022-01-12,1.0
2022,Q1,1,3,3550,LG,정보기술,2022-01-16,0.0
2022,Q1,1,4,3550,LG,정보기술,,
2022,Q1,2,1,3550,LG,정보기술,,
2022,Q1,2,2,3550,LG,정보기술,2022-02-09,1.0
2022,Q1,2,3,3550,LG,정보기술,,
2022,Q1,2,4,3550,LG,정보기술,2022-02-23,0.0
2022,Q1,3,1,3550,LG,정보기술,,
2022,Q1,3,2,3550,LG,정보기술,,
2022,Q1,3,3,3550,LG,정보기술,2022-03-21,0.0
2022,Q1,3,4,3550,LG,정보기술,2022-03-24,0.0
2022,Q2,4,1,3550,LG,정보기술,,
2022,Q2,4,2,3550,LG,정보기술,,
2022,Q2,4,3,3550,LG,정보기술,2022-04-15,0.0
2022,Q2,4,4,3550,LG,정보기술,,
2022,Q2,5,1,3550,LG,정보기술,,
2022,Q2,5,2,3550,LG,정보기술,2022-05-13,0.0
2022,Q2,5,3,3550,LG,정보기술,,
2022,Q2,5,4,3550,LG,정보기술,2022-05-30,1.0
2022,Q2,6,1,3550,LG,정보기술,,
2022,Q2,6,2,3550,LG,정보기술,,
2022,Q2,6,3,3550,LG,정보기술,,
2022,Q2,6,4,3550,LG,정보기술,2022-06-23,0.0
2022,Q3,7,1,3550,LG,정보기술,2022-07-05,0.0
2022,Q3,7,2,3550,LG,정보기술,,
2022,Q3,7,3,3550,LG,정보기술,,
2022,Q3,7,4,3550,LG,정보기술,2022-07-22,0.0
2022,Q3,8,1,3550,LG,정보기술,2022-08-02,1.0
2022,Q3,8,2,3550,LG,정보기술,,
2022,Q3,8,3,3550,LG,정보기술,,
2022,Q3,8,4,3550,LG,정보기술,2022-08-23,0.0
2022,Q3,9,1,3550,LG,정보기술,2022-09-04,-1.0
2022,Q3,9,2,3550,LG,정보기술,,
2022,Q3,9,3,3550,LG,정보기술,,
2022,Q3,9,4,3550,LG,정보기술,2022-09-28,0.0
2022,Q4,10,1,3550,LG,정보기술,,
2022,Q4,10,2,3550,LG,정보기술,2022-10-11,1.0
2022,Q4,10,3,3550,LG,정보기술,,
2022,Q4,10,4,3550,LG,정보기술,,
2022,Q4,11,1,3550,LG,정보기술,,
2022,Q4,11,2,3550,LG,정보기술,,
2022,Q4,11,3,3550,LG,정보기술,,
2022,Q4,11,4,3550,LG,정보기술,2022-11-23,0.0
2022,Q4,12,1,3550,LG,정보기술,2022-12-06,1.0
2022,Q4,12,2,3550,LG,정보기술,2022-12-14,0.0
2022,Q4,12,3,3550,LG,정보기술,,
2022,Q4,12,4,3550,LG,정보기술,,
2023,Q1,1,1,3550,LG,정보기술,,
2023,Q1,1,2,3550,LG,정보기술,2023-01-12,0.0
2023,Q1,1,3,3550,LG,정보기술,,
2023,Q1,1,4,3550,LG,정보기술,,
2023,Q1,2,1,3550,LG,정보기술,2023-02-05,1.0
2023,Q1,2,2,3550,LG,정보기술,2023-02-10,0.0
2023,Q1,2,3,3550,LG,정보기술,,
2023,Q1,2,4,3550,LG,정보기술,,
2023,Q1,3,1,3550,LG,정보기술,,
2023,Q1,3,2,3550,LG,정보기술,,
2023,Q1,3,3,3550,LG,정보기술,2023-03-15,1.0
2023,Q1,3,4,3550,LG,정보기술,2023-03-28,0.0
2023,Q2,4,1,3550,LG,정보기술,,
2023,Q2,4,2,3550,LG,정보기술,2023-04-11,0.0
2023,Q2,4,3,3550,LG,정보기술,,
2023,Q2,4,4,3550,LG,정보기술,,
2023,Q2,5,1,3550,LG,정보기술,,
2023,Q2,5,2,3550,LG,정보기술,2023-05-12,-1.0
2023,Q2,5,3,3550,LG,정보기술,2023-05-19,0.0
2023,Q2,5,4,3550,LG,정보기술,,
2023,Q2,6,1,3550,LG,정보기술,,
2023,Q2,6,2,3550,LG,정보기술,,
2023,Q2,6,3,3550,LG,정보기술,2023-06-19,0.0
2023,Q2,6,4,3550,LG,정보기술,2023-06-28,1.0
2023,Q3,7,1,3550,LG,정보기술,2023-07-06,0.0
2023,Q3,7,2,3550,LG,정보기술,,
2023,Q3,7,3,3550,LG,정보기술,2023-07-18,1.0
2023,Q3,7,4,3550,LG,정보기술,,
2023,Q3,8,1,3550,LG,정보기술,2023-08-01,0.0
2023,Q3,8,2,3550,LG,정보기술,,
2023,Q3,8,3,3550,LG,정보기술,,
2023,Q3,8,4,3550,LG,정보기술,2023-08-24,1.0
2023,Q3,9,1,3550,LG,정보기술,2023-09-01,0.0
2023,Q3,9,2,3550,LG,정보기술,2023-09-14,0.0
2023,Q3,9,3,3550,LG,정보기술,,
2023,Q3,9,4,3550,LG,정보기술,2023-09-27,0.0
2023,Q4,10,1,3550,LG,정보기술,,
2023,Q4,10,2,3550,LG,정보기술,,
2023,Q4,10,3,3550,LG,정보기술,2023-10-17,0.0
2023,Q4,10,4,3550,LG,정보기술,2023-10-23,0.0
2023,Q4,11,1,3550,LG,정보기술,2023-11-07,0.0
2023,Q4,11,2,3550,LG,정보기술,,
2023,Q4,11,3,3550,LG,정보기술,2023-11-21,0.0
2023,Q4,11,4,3550,LG,정보기술,2023-11-22,0.0
2023,Q4,12,1,3550,LG,정보기술,,
2023,Q4,12,2,3550,LG,정보기술,,
2023,Q4,12,3,3550,LG,정보기술,2023-12-19,-1.0
2023,Q4,12,4,3550,LG,정보기술,,
2024,Q1,1,1,3550,LG,정보기술,2024-01-02,1.0
2024,Q1,1,2,3550,LG,정보기술,,
2024,Q1,1,3,3550,LG,정보기술,,
2024,Q1,1,4,3550,LG,정보기술,2024-01-29,0.0
2024,Q1,2,1,3550,LG,정보기술,,
