year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,150,두산,산업재,up,"요약본에서는 두산그룹의 구조조정이 긍정적으로 진행되고 있으며, 재무구조 개선과 중국 시장에서의 회복세가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q2,2016-08-16,150,두산,산업재,up,"요약본에서는 두산이 두산밥캣의 IPO를 통해 약 1조 원을 조달할 것으로 예상되며, 이는 두산의 글로벌 소형 건설 장비 시장에서의 입지를 강화하려는 전략의 일환으로 보입니다. 이러한 IPO는 두산의 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q3,2016-11-14,150,두산,산업재,up,영상에서는 미국의 인프라 투자 확대가 두산그룹주에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다.
2016,Q4,2017-03-31,150,두산,산업재,up,"요약본에서는 두산그룹의 실적 턴어라운드와 주요 계열사의 성장, 부채비율 감소 등이 긍정적으로 평가되고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q1,2017-05-15,150,두산,산업재,up,"요약본에서는 두산의 영업이익과 매출이 증가했으며, 여러 계열사들이 실적 개선을 보였다는 긍정적인 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q2,2017-08-11,150,두산,산업재,up,"요약본에서는 두산중공업이 협력사와의 상생경영을 통해 사업을 확장하고 있으며, 협력사들의 성장을 지원하고 있다는 긍정적인 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q3,2017-11-14,150,두산,산업재,,
2017,Q4,2018-03-30,150,두산,산업재,up,"두산중공업이 베트남 풍력 발전 시장에 진출하고, 현지 기업과의 전략적 파트너십을 통해 재생 에너지 프로젝트를 추진하는 것은 회사의 성장 가능성을 높이고 주가에 긍정적인 영향을 미칠 수 있습니다."
2018,Q1,2018-05-15,150,두산,산업재,down,"요약본에는 두산(000150) 주가에 직접적인 영향을 미칠 만한 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q2,2018-08-14,150,두산,산업재,up,요약본에서는 두산의 주주친화정책과 기관투자가의 매수세가 주가에 긍정적인 영향을 미치고 있다는 내용이 포함되어 있습니다.
2018,Q3,2018-11-14,150,두산,산업재,up,"두산인프라코어가 인도네시아 방산 장비용 엔진 시장에 진출하고, 현지 기업과의 협력을 통해 시장을 다각화하고 입지를 강화하려는 노력이 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q4,2019-03-29,150,두산,산업재,up,"요약본에서는 두산이 북미 시장에서 스포츠 마케팅을 통해 브랜드 가치를 높이고 있으며, MLB와 뉴욕 양키스 후원을 통해 북미 시장 입지를 강화하고 있다는 점이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,150,두산,산업재,up,"두산이 물류 자동화 솔루션 사업에 진출하고, 이를 위한 새로운 회사를 설립했다는 내용은 사업 확장과 새로운 수익원 창출 가능성을 시사하여 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q2,2019-08-14,150,두산,산업재,down,"요약본에서는 두산이 투명 PI 사업에 진출하려는 계획을 검토 중이지만, 이미 시장에 선발주자들이 존재하고 특허 문제와 공급 과잉 우려가 있어 주가에 부정적인 영향을 미칠 수 있습니다."
