year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,3490,대한항공,산업재,up,"대한항공이 보잉 737 MAX의 중요한 부품을 개발 완료하고 대량 공급 계약을 체결하여, 항공기 수요 증가에 따른 긍정적인 영향을 받을 가능성이 있습니다."
2016,Q2,2016-08-12,3490,대한항공,산업재,irrelevant,"요약본은 외교적 및 인도적 사건에 관한 내용으로, 대한항공의 주가에 직접적인 영향을 미칠 경제적 또는 금융적 요인이 언급되지 않았습니다."
2016,Q3,2016-11-14,3490,대한항공,산업재,irrelevant,"요약본은 대한항공의 자원봉사 활동에 관한 내용으로, 경제적 또는 금융적 이슈와 관련이 없어 주가에 영향을 미치지 않을 것으로 보입니다."
2016,Q4,2017-03-31,3490,대한항공,산업재,up,대한항공의 새로운 회장인 조원태가 위기 관리와 안전하고 수익성 있는 운영을 강조하고 있어 주가에 긍정적인 영향을 미칠 수 있습니다.
2017,Q1,2017-05-11,3490,대한항공,산업재,down,요약본에서는 대한항공이 포함된 항공 부문에서 유가 상승으로 인해 영업이익이 크게 감소할 것으로 예상된다고 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2017,Q2,2017-08-10,3490,대한항공,산업재,irrelevant,요약본에서는 대한항공과 직접적으로 관련된 정보나 항공 산업에 대한 언급이 없어 주가에 영향을 미칠 만한 요소가 없습니다.
2017,Q3,2017-11-14,3490,대한항공,산업재,up,"요약본에서는 대한항공이 바이오연료를 사용한 항공편을 운영한 사실이 언급되어 있으며, 이는 지속 가능한 연료 사용을 통한 환경적 책임을 강조하는 긍정적인 이미지로 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q4,2018-03-30,3490,대한항공,산업재,irrelevant,"요약본은 대한항공의 주가에 직접적인 영향을 미칠 수 있는 경제적 또는 재무적 정보가 아닌, 개인의 법적 문제와 경영 복귀 가능성에 관한 내용입니다."
2018,Q1,2018-05-15,3490,대한항공,산업재,down,요약본에서는 대한항공의 모기업인 한진그룹의 리더십에 대한 직원들의 불만과 조씨 일가의 사임 요구가 언급되어 있습니다. 이러한 내부 갈등과 부정적인 여론은 기업의 이미지와 운영에 부정적인 영향을 미칠 수 있어 주가에 하락 압력을 가할 가능성이 있습니다.
2018,Q2,2018-08-14,3490,대한항공,산업재,down,"항공편 취소로 인해 승객들의 불만이 발생하였고, 이는 대한항공의 서비스 신뢰도에 부정적인 영향을 미칠 수 있습니다."
2018,Q3,2018-11-13,3490,대한항공,산업재,irrelevant,요약본에는 경제와 관련된 실질적인 내용이 포함되어 있지 않아 대한항공의 주가에 영향을 미칠 수 있는 정보를 제공하지 않습니다.
2018,Q4,2019-04-01,3490,대한항공,산업재,down,"영상에서는 대한항공의 회장 재선임에 대한 반대가 주주가치 훼손과 주주권 침해 우려로 인해 제기되고 있으며, 이는 회사의 경영진에 대한 신뢰 문제로 이어져 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q1,2019-05-15,3490,대한항공,산업재,down,요약본에서 대한항공의 우선주가 경영권 분쟁으로 인해 주요 하락 종목으로 언급되었습니다. 이는 대한항공의 주가에 부정적인 영향을 미칠 수 있습니다.
2019,Q2,2019-08-14,3490,대한항공,산업재,down,"요약본에서는 항공 산업이 일본 노선 수요 감소로 인해 저비용 항공사들이 노선을 축소하거나 중단하고 있으며, 이는 재정적 손실로 이어지고 있다고 언급되어 있습니다. 이는 대한항공과 같은 항공사에 부정적인 영향을 미칠 수 있습니다."
2019,Q3,2019-11-14,3490,대한항공,산업재,irrelevant,요약본에는 대한항공(003490)과 관련된 구체적인 경제적 또는 재정적 정보가 포함되어 있지 않으므로 주가에 영향을 미칠 수 있는 요소를 판단할 수 없습니다.
2019,Q4,2020-03-30,3490,대한항공,산업재,down,"대한항공의 임원 급여 삭감과 자산 매각 계획은 회사의 재정적 어려움을 나타내며, 이는 주가에 부정적인 영향을 미칠 수 있습니다."
2020,Q1,2020-05-15,3490,대한항공,산업재,down,"요약본에 따르면 대한항공은 1분기에 2000억 원 이상의 영업 손실을 기록할 것으로 예상되며, 이는 18분기 만의 첫 분기 손실입니다. 또한 국제선 운항이 90% 감소하여 주가에 부정적인 영향을 미칠 수 있습니다."
2020,Q2,2020-08-14,3490,대한항공,산업재,up,요약본에 따르면 대한항공은 화물 운송 수익 증가와 비용 절감 전략을 통해 예상치 못한 이익을 기록했습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다.
