year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,11200,현대상선,산업재,down,요약본에서는 현대상선의 부채 구조조정 실패 가능성과 재정적 어려움이 강조되어 주가에 부정적인 영향을 미칠 수 있습니다.
2016,Q2,2016-08-12,11200,현대상선,산업재,down,"요약본에서는 현대상선의 공매도 논란과 주가 급락에 대한 내용이 포함되어 있으며, 이는 주가에 부정적인 영향을 미칠 수 있는 요소로 판단됩니다."
2016,Q3,2016-11-14,11200,현대상선,산업재,down,"요약본에서는 현대상선이 한진해운의 자산 인수에서 탈락하여 우려를 표명하고 있으며, 이는 경쟁 압력과 산업 통합에 대한 걱정을 증가시킬 수 있습니다. 이러한 상황은 주가에 부정적인 영향을 미칠 수 있습니다."
2016,Q4,2017-03-31,11200,현대상선,산업재,,
2017,Q1,2017-05-15,11200,현대상선,산업재,,
2017,Q2,2017-08-11,11200,현대상선,산업재,up,현대상선이 선박 운항 정시성 부문에서 세계 4위에 오르며 서비스 품질을 높였다는 내용은 회사의 신뢰도와 경쟁력을 강화시켜 주가에 긍정적인 영향을 줄 수 있습니다.
2017,Q3,2017-11-14,11200,현대상선,산업재,down,"요약본에서는 현대상선이 권리 공모 발표 후 주가가 하락한 사례가 언급되었으나, 이는 과거의 사례일 뿐 현재 주가에 대한 직접적인 영향을 판단할 수 있는 정보는 부족합니다. 따라서 기본적으로 하락으로 판단합니다."
2017,Q4,2018-04-02,11200,현대상선,산업재,up,"유창근 사장의 연임과 경영 정상화 노력, 비용 절감 조치 등이 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q1,2018-05-15,11200,현대상선,산업재,up,"영상에서는 현대상선의 전략적 제휴와 지분 인수가 운영 효율성과 수익성을 높이는 데 중요하다고 강조하고 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q2,2018-08-14,11200,현대상선,산업재,up,"요약본에서는 현대상선이 블록체인 기술을 도입하여 물류 효율성을 높이고 있다는 점이 언급되어, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q3,2018-11-14,11200,현대상선,산업재,down,"요약본에는 현대상선의 경영난과 구조조정 계획에 대한 내용이 포함되어 있지만, 주가에 긍정적인 영향을 미칠 만한 구체적인 정보는 부족합니다. 따라서 기본적으로 부정적인 판단을 내립니다."
2018,Q4,2019-04-01,11200,현대상선,산업재,down,요약본에는 주가에 영향을 미칠 만한 구체적인 경제적 또는 재무적 정보가 부족하여 기본적으로 하락으로 판단하였습니다.
2019,Q1,2019-05-15,11200,현대상선,산업재,,
2019,Q2,2019-08-14,11200,현대상선,산업재,up,"현대상선이 인도 노선 서비스 강화를 통해 물류 운송의 신뢰성을 높이고, 고객 만족도를 향상시키려는 노력이 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q3,2019-11-14,11200,현대상선,산업재,down,현대상선의 시장심리지수가 전 거래일보다 하락하여 1단계 '매우 나쁨'을 기록하였다는 정보가 제공되었습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다.
2019,Q4,2020-03-30,11200,HMM,산업재,,
