year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,1120,LG상사,산업재,up,"요약본에서는 LG상사가 이란에서 전기차 프로젝트를 확보하고, 다양한 LG 계열사가 참여하여 전기차 부품을 공급하는 등 긍정적인 사업 확장을 보여주고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q2,2016-08-16,1120,LG상사,산업재,,
2016,Q3,2016-11-14,1120,LG상사,산업재,up,"LG상사가 인도네시아에서 수력발전사업을 성공적으로 추진하고 있으며, 프로젝트 파이낸싱을 완료하여 안정적인 수익 창출이 기대됩니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q4,2017-03-31,1120,LG상사,산업재,,
2017,Q1,2017-05-15,1120,LG상사,산업재,up,요약본에서는 LG상사가 비주력사업을 정리하고 핵심사업에 집중하여 영업이익이 증가했다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2017,Q2,2017-08-14,1120,LX인터내셔널,산업재,,
2017,Q3,2017-11-14,1120,LX인터내셔널,산업재,down,"요약본에서는 LX인터내셔널(001120)에 대한 구체적인 정보가 없으며, LG의 지배구조 개편에 대한 내용만 포함되어 있어 주가에 대한 직접적인 영향을 판단하기 어렵습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2017,Q4,2018-03-30,1120,LG상사,산업재,down,"요약본은 LG그룹의 지주회사 전환과 경영권 승계에 대한 내용으로, LG상사의 주가에 직접적인 영향을 미칠 만한 정보는 부족합니다. 따라서 기본적으로 하락으로 판단했습니다."
2018,Q1,2018-05-15,1120,LG상사,산업재,down,요약본에서는 LG상사와 관련된 세금 회피 혐의에 대한 법적 조사 소식이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q2,2018-08-14,1120,LG상사,산업재,up,요약본에서는 LG상사가 인도네시아 GAM 광산의 생산량을 늘리고 석탄 가격 상승으로 인해 자원 사업 수익성이 높아질 것으로 예상된다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q3,2018-11-14,1120,LG상사,산업재,down,"요약본은 CEO의 평균 연령과 관련된 정보만을 제공하며, LG상사의 주가에 영향을 미칠 수 있는 구체적인 경제적 또는 재무적 정보는 포함되어 있지 않습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q4,2019-04-01,1120,LG상사,산업재,down,요약본에는 엘지상사의 주가에 영향을 미칠 만한 구체적인 경제적 또는 금융적 정보가 부족하여 기본적으로 하락으로 판단했습니다.
2019,Q1,2019-05-15,1120,LG상사,산업재,down,"요약본에는 LG상사의 채무보증에 대한 정보만 포함되어 있으며, 주가에 긍정적인 영향을 미칠 만한 추가적인 정보가 부족합니다. 기본적인 판단으로 하락을 선택했습니다."
2019,Q2,2019-08-14,1120,LG상사,산업재,down,요약본에 따르면 LG상사의 영업이익이 전년보다 7% 감소하여 실적이 악화되었습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다.
