,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
7,경방,2023,Q3,경기소비재,-0.09140781246044408,7.218992879623158,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.0800878585403669,000050
7,유한양행,2023,Q3,헬스케어,-0.1365996389889667,-0.2808902637488593,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,0.13874073613993643,000100
7,일동제약,2023,Q3,헬스케어,-0.09910588453619856,-2.469563456013644,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.17871490571110338,000230
7,한국타이어월드와이드,2023,Q3,경기소비재,0.25653859891750974,0.44831326546543493,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,0.01754815407126971,000240
7,기아차,2023,Q3,경기소비재,0.011223085151632943,-0.9192658143583639,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,0.3749920479958503,000270
7,동아쏘시오홀딩스,2023,Q3,헬스케어,0.07971995402686094,-2.557603417907992,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,0.05039829875874004,000640
7,SK네트웍스,2023,Q3,경기소비재,-0.09775701880965043,2.023362831858407,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.023321110103784654,001740
7,넥센타이어,2023,Q3,경기소비재,0.040087592719171616,-0.07384634174945648,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.09769564509486545,002350
7,부광약품,2023,Q3,헬스케어,-0.10561647327104665,-5.003494206535927,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.020381341339112666,003000
7,일신방직,2023,Q3,경기소비재,-0.049065689667963056,-1.0828861318950578,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.07997753197372966,003200
7,영진약품,2023,Q3,헬스케어,-0.12315991419342537,-0.4789043590163128,0.009601043671432219,-0.0021566395604083466,0.038350409836065635,0.006400632147112617,0.11207897793263655,-0.13475809623705254,003520
