,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
26,경방,2018,Q4,경기소비재,-0.1629344263704438,0.48663529704532893,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.11455147885393055,000050
26,유한양행,2018,Q4,헬스케어,0.03716151888866581,2.819946123418517,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,-0.0043811838837226336,000100
26,일동제약,2018,Q4,헬스케어,-0.05472955194698993,-1.0111539744486402,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.10398841392456162,000230
26,한국타이어월드와이드,2018,Q4,경기소비재,-0.0506737404824085,-0.04189399880934053,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.08965665710338488,000240
26,기아차,2018,Q4,경기소비재,0.22795072871432775,-2.7990326352716064,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.22830130454072456,000270
26,동아쏘시오홀딩스,2018,Q4,헬스케어,0.08551818455140023,-19.828648228754595,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.016111266024000447,000640
26,SK네트웍스,2018,Q4,경기소비재,0.3400931170081977,-2.7435360392893253,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,-0.09688784689682635,001740
26,넥센타이어,2018,Q4,경기소비재,0.241326723931849,0.12208261502707862,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.017180086820680805,002350
26,부광약품,2018,Q4,헬스케어,-0.043107603386135625,3.069193514931955,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,-0.09318844351522844,003000
26,일신방직,2018,Q4,경기소비재,0.005589660608578798,-1.9122682435217393,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.03029305301134629,003200
26,영진약품,2018,Q4,헬스케어,0.09373236051598459,-0.42398161507160503,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,-0.053645883868767064,003520
26,쌍용차,2018,Q4,경기소비재,0.42755242428383267,-0.8646559507146662,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,-0.07440312096193612,003620
26,한솔홀딩스,2018,Q4,경기소비재,0.01284008047487024,-8.68421931305464,0.019517869350409445,0.005036357567736793,1.518774353524619,0.054052357856046784,-0.10693799508331026,0.05161959972851801,004150
