,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
4,경방,2024,Q2,경기소비재,-0.13327121036347922,-0.13359580281931638,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.09305574478690715,000050
4,유한양행,2024,Q2,헬스케어,0.2848114793230269,-0.3256700866717914,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.5302977539193272,000100
4,일동제약,2024,Q2,헬스케어,0.0687852876505525,45.85837587348412,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.0836245273219364,000230
4,한국타이어월드와이드,2024,Q2,경기소비재,0.09538229206225915,-0.6549904369712549,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.19368652376094134,000240
4,기아차,2024,Q2,경기소비재,-0.05148340048672804,0.03966983131421986,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.008185102997293248,000270
4,동아쏘시오홀딩스,2024,Q2,헬스케어,0.15859709832860064,-1.2500511638331195,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.10673495881254522,000640
4,SK네트웍스,2024,Q2,경기소비재,-0.09550006237416975,-0.5620915032679739,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.055118807849970204,001740
4,넥센타이어,2024,Q2,경기소비재,-0.036754146314858356,0.14206451066140713,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.06307670554421868,002350
4,부광약품,2024,Q2,헬스케어,-0.16081643134289944,-4.3826264637319925,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.0708390993133578,003000
4,일신방직,2024,Q2,경기소비재,-0.05827210542631262,1.5233337975330454,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.049555744786907135,003200
4,영진약품,2024,Q2,헬스케어,0.21382556383006918,-1.355808638604626,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.06584683970613461,003520
4,쌍용차,2024,Q2,경기소비재,0.07432127403025984,-0.438804889341493,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.2359666547221447,003620
4,한솔홀딩스,2024,Q2,경기소비재,-0.029804329408364978,-0.6565151909303384,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.05964328433930646,004150
4,신세계,2024,Q2,경기소비재,-0.12217443616993082,-0.8918177940706484,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.003861300342462695,004170
4,세방전지,2024,Q2,경기소비재,-0.17413525540412494,0.06632833800206006,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.11703516430400196,004490
4,조광피혁,2024,Q2,경기소비재,0.12036176735257406,-0.10772398455559795,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.06160287972221213,004700
4,현대차,2024,Q2,경기소비재,0.03366427350748853,-0.30618545927818897,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.06868763606849002,005380
4,에스엘,2024,Q2,경기소비재,0.09461106231949516,0.18592448911081716,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.023345401344898015,005850
4,녹십자,2024,Q2,헬스케어,0.3450960910556526,-1.5978461936735262,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.04124822995500206,006280
4,동아타이어,2024,Q2,경기소비재,0.1568940138694083,0.4865130137203084,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.09217306444204192,007340
4,일양약품,2024,Q2,헬스케어,0.12407645988741686,-0.7598768474868431,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.10442076528020697,007570
4,서연,2024,Q2,경기소비재,-0.13544888411945763,-1.0137298445900425,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.04746867680692318,007860
4,서흥,2024,Q2,헬스케어,-0.15330138494498652,-0.47676849456501724,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.139512170249426,008490
4,호텔신라,2024,Q2,경기소비재,-0.14890016019037375,0.5366995457324641,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.099504764767233,008770
4,한샘,2024,Q2,경기소비재,-0.17786352436126118,-0.6950613419446751,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.08044688158844857,009240
4,광동제약,2024,Q2,헬스케어,-0.03642188886279837,-0.9130542207665777,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,-0.01670221699653235,009290
4,모토닉,2024,Q2,경기소비재,0.09813694107557816,0.055436359216970654,0.013806263618664438,0.030762850791552276,-0.372199619805639,0.04194592186420354,0.02546205269366908,0.0906795979979163,009680
