,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
3,경방,2024,Q3,경기소비재,0.09305574478690715,-0.1713467741489284,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.027408875565277532,000050
3,유한양행,2024,Q3,헬스케어,0.5302977539193272,-0.03246917464901855,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.044617841770507385,000100
3,일동제약,2024,Q3,헬스케어,-0.0836245273219364,-1.145503429065638,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.19630859511387333,000230
3,한국타이어월드와이드,2024,Q3,경기소비재,0.19368652376094134,-0.4215591619614393,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.15661421911421913,000240
3,기아차,2024,Q3,경기소비재,-0.008185102997293248,-0.4992754424508564,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.05554898158609951,000270
3,동아쏘시오홀딩스,2024,Q3,헬스케어,0.10673495881254522,-3.387479431907563,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.23453288397382438,000640
3,SK네트웍스,2024,Q3,경기소비재,0.055118807849970204,17.08651188501935,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.06598109587240025,001740
3,넥센타이어,2024,Q3,경기소비재,-0.06307670554421868,-1.0653000773074985,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.21740505429529822,002350
3,부광약품,2024,Q3,헬스케어,-0.0708390993133578,-1.7404786111805541,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.03455781166624543,003000
3,일신방직,2024,Q3,경기소비재,0.049555744786907135,-0.9492731255595184,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.026456256509448023,003200
3,영진약품,2024,Q3,헬스케어,-0.06584683970613461,-0.7002221732497373,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.13513731414216854,003520
3,쌍용차,2024,Q3,경기소비재,-0.2359666547221447,-2.480267215501263,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.11495024333942168,003620
3,한솔홀딩스,2024,Q3,경기소비재,-0.05964328433930646,0.6477892080046579,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,0.06151042353872539,004150
3,신세계,2024,Q3,경기소비재,0.003861300342462695,0.6325088508167092,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,0.05074188282489138,004170
3,세방전지,2024,Q3,경기소비재,-0.11703516430400196,-0.31074353764417806,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.07832388636623408,004490
3,조광피혁,2024,Q3,경기소비재,0.06160287972221213,-0.7897698101053264,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.08590218720375895,004700
3,현대차,2024,Q3,경기소비재,-0.06868763606849002,-0.6599993387553171,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.09360885373977645,005380
3,에스엘,2024,Q3,경기소비재,-0.023345401344898015,-0.5717766085285498,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,0.10737953906558555,005850
3,녹십자,2024,Q3,헬스케어,0.04124822995500206,3.448866810057222,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.1561034334721347,006280
3,동아타이어,2024,Q3,경기소비재,0.09217306444204192,5.138160262478119,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,0.0740222615222615,007340
3,일양약품,2024,Q3,헬스케어,-0.10442076528020697,5.073408826919639,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.1512029637029637,007570
3,서연,2024,Q3,경기소비재,-0.04746867680692318,-10.229549481207094,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,0.16256993006993004,007860
3,서흥,2024,Q3,헬스케어,-0.139512170249426,0.5522485881245733,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,0.011944966136639035,008490
3,호텔신라,2024,Q3,경기소비재,-0.099504764767233,-1.6406403768600608,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.0465961277528442,008770
3,한샘,2024,Q3,경기소비재,0.08044688158844857,7.386058683880345,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.2506427396133279,009240
3,광동제약,2024,Q3,헬스케어,-0.01670221699653235,-0.8396079906535506,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.08325119889352794,009290
3,모토닉,2024,Q3,경기소비재,0.0906795979979163,-0.07937587308549088,-0.009523107015406373,-0.011538677997511404,-0.33225797322919326,-0.001811622634244725,-0.11983510689291532,-0.017600406072137545,009680
