,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
30,경방,2017,Q4,경기소비재,0.047146396409409985,-0.38522027805288417,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.03958359741412085,000050
30,유한양행,2017,Q4,헬스케어,0.07591723338095739,1.142509719495957,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.04101083704832133,000100
30,일동제약,2017,Q4,헬스케어,-0.011949169249325632,-2.725932298949087,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.0034007412722550645,000230
30,한국타이어월드와이드,2017,Q4,경기소비재,0.04008241612459331,-0.12964131531656664,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.012265028214992585,000240
30,기아차,2017,Q4,경기소비재,-0.009913564905870483,-1.3703318273150675,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.08011154772467985,000270
30,동아쏘시오홀딩스,2017,Q4,헬스케어,0.10538037268463625,-1.10447494905681,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.12669692296768342,000640
30,SK네트웍스,2017,Q4,경기소비재,-0.058706579800580284,-4523439.5,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.07950933387604228,001740
30,넥센타이어,2017,Q4,경기소비재,0.08788257834481822,-0.6932983161314143,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.017348574372646194,002350
30,부광약품,2017,Q4,헬스케어,0.1229641875618592,0.21909489909137658,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.08246028643239765,003000
30,일신방직,2017,Q4,경기소비재,0.019160964168658597,-22.23863362439955,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.039403113549334304,003200
30,영진약품,2017,Q4,헬스케어,-0.06871048937443675,-2.9581299018041562,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.025803151741293075,003520
30,쌍용차,2017,Q4,경기소비재,-0.026500872038911667,0.8834938771706329,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.005770731951905819,003620
30,한솔홀딩스,2017,Q4,경기소비재,0.011239370700190127,100.69795270138604,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.09069617615827853,004150
30,신세계,2017,Q4,경기소비재,0.3389807839884784,0.5743753373225002,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.15462042625691982,004170
30,세방전지,2017,Q4,경기소비재,-0.0017856384105970485,0.05182137939337217,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.02252133201337013,004490
30,조광피혁,2017,Q4,경기소비재,-0.00418555308029768,-0.4812212673553833,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.00684497401445058,004700
30,현대차,2017,Q4,경기소비재,-0.041079656198544055,0.2819204397526731,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.03813772494748714,005380
30,에스엘,2017,Q4,경기소비재,0.0003939196781414314,-1.183759603514655,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.04866019558467875,005850
30,녹십자,2017,Q4,헬스케어,-0.0315297265220321,-1.0346080838759935,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.08538803569428728,006280
30,동아타이어,2017,Q4,경기소비재,-0.06055908457793883,-1.1608082335949574,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.04098923351082276,007340
30,일양약품,2017,Q4,헬스케어,0.16655456466570737,-1.5621651066936648,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.04242779610034016,007570
30,서연,2017,Q4,경기소비재,-0.1326408376331432,-1.2799909199658928,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.044521583119631114,007860
30,서흥,2017,Q4,헬스케어,0.0537694187771132,-1.2424941406855983,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.04070103825548807,008490
30,호텔신라,2017,Q4,경기소비재,0.1392282505242537,-0.646092240716897,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.2418911230532946,008770
30,한샘,2017,Q4,경기소비재,-0.11642340726476944,-0.27104301916019413,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.28225481008002434,009240
30,광동제약,2017,Q4,헬스케어,0.07131105240122106,-0.6844776325517647,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.0023404695099460754,009290
30,모토닉,2017,Q4,경기소비재,0.08988741095442741,-0.19387903587799138,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,0.06820573592469749,009680
30,화신,2017,Q4,경기소비재,-0.1430194718454488,3.274175069110904,0.017775124522190433,-0.023583906836809665,-0.6957134799774394,0.044392221530626275,0.094065934065934,-0.05967516269369587,010690
