,name,year,quarter,sector,Relative Return,당기순이익 변화율,국제유가 변화율,금리 변화율,소비자물가지수 변화율,실업률 변화율,Label,Code
27,경방,2018,Q1,경기소비재,0.0378657636253889,0.2844830042895077,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.011885389568458124,000050
27,유한양행,2018,Q1,헬스케어,0.04101083704832133,0.36951139252299825,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.06181745260227466,000100
27,일동제약,2018,Q1,헬스케어,-0.0034007412722550645,-3.4615206499418756,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.0011942483959284655,000230
27,한국타이어월드와이드,2018,Q1,경기소비재,-0.012265028214992585,1.9707652979948715,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.12610362291753702,000240
27,기아차,2018,Q1,경기소비재,0.08011154772467985,0.6843363064995671,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.04905698234349917,000270
27,동아쏘시오홀딩스,2018,Q1,헬스케어,-0.12669692296768342,-14.960242761411825,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.060745958449324094,000640
27,SK네트웍스,2018,Q1,경기소비재,-0.07950933387604228,-0.8917052006200892,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.06373953031360827,001740
27,넥센타이어,2018,Q1,경기소비재,0.017348574372646194,1.5951922444769502,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.059662900031761695,002350
27,부광약품,2018,Q1,헬스케어,0.09088692464583024,0.22814894825218124,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.08952205849758871,003000
27,일신방직,2018,Q1,경기소비재,-0.0373970022440144,-15.87061027557967,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.11645559250526723,003200
27,영진약품,2018,Q1,헬스케어,0.025803151741293075,-1.2621746703370063,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.05026423737245739,003520
27,쌍용차,2018,Q1,경기소비재,-0.00582287103757566,0.012706193005938449,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.05236356460039477,003620
27,한솔홀딩스,2018,Q1,경기소비재,0.09069617615827853,-1.042157308933028,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.041975399710445956,004150
27,신세계,2018,Q1,경기소비재,0.15462042625691982,0.519525766981421,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.21745485360475297,004170
27,세방전지,2018,Q1,경기소비재,0.02252133201337013,-0.07199173441984608,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.027415633496267973,004490
27,조광피혁,2018,Q1,경기소비재,-0.00684497401445058,0.08190482100849006,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.0036363534764684985,004700
27,현대차,2018,Q1,경기소비재,0.03813772494748714,-0.015490845016985721,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.0889192081326913,005380
27,에스엘,2018,Q1,경기소비재,0.04866019558467875,-3.232977384145991,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.012415194555973535,005850
27,녹십자,2018,Q1,헬스케어,0.08538803569428728,-17.64015511334386,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.1078080970215802,006280
27,동아타이어,2018,Q1,경기소비재,-0.04098923351082276,-3.128159936101678,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,0.0848722231746412,007340
27,일양약품,2018,Q1,헬스케어,-0.026526373991276164,2.703313257097971,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.1165315600531816,007570
27,서연,2018,Q1,경기소비재,-0.044521583119631114,1.787503541696287,0.08575762500677153,0.08530869157626775,-0.2528409114579355,0.01834862385321112,-0.1312067898320377,007860
