,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
15,경방,2021,Q3,경기소비재,0.06409364402144187,-0.1143638149114069,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.2605331232268609,000050
15,유한양행,2021,Q3,헬스케어,0.03409547304062605,-0.06310920204692816,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.12934657966011293,000100
15,일동제약,2021,Q3,헬스케어,0.0830987898190405,-1.081539265209038,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,1.2201448456136572,000230
15,한국타이어월드와이드,2021,Q3,경기소비재,0.005208661600547844,0.3761453735662843,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.0737233653875573,000240
15,기아차,2021,Q3,경기소비재,0.08404218604545559,-0.6539568162142894,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.025773004284922782,000270
15,동아쏘시오홀딩스,2021,Q3,헬스케어,-0.06506281265019764,-3.259170011558201,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.1720362630090294,000640
15,SK네트웍스,2021,Q3,경기소비재,-0.03586496129618271,-0.9550073254879721,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.008456792013839032,001740
15,넥센타이어,2021,Q3,경기소비재,-0.10770415459250027,-1.597162603134175,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.002154420089910389,002350
15,부광약품,2021,Q3,헬스케어,-0.2998344711970305,1.349929361367363,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.022813902462154687,003000
15,일신방직,2021,Q3,경기소비재,0.18270176936303414,-0.694165260997332,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.19776096729022424,003200
15,영진약품,2021,Q3,헬스케어,-0.081472218687278,-0.1119331483001802,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.17069749708109655,003520
15,쌍용차,2021,Q3,경기소비재,0.0,-0.3518964207652725,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.0,003620
15,한솔홀딩스,2021,Q3,경기소비재,-0.09437391868360628,1.118426074931782,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.05841052378575262,004150
15,신세계,2021,Q3,경기소비재,-0.05106008707378832,1.0502037647284004,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.12820306890297306,004170
15,세방전지,2021,Q3,경기소비재,-0.004172566853464656,-0.2321896515310634,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.0538272206966893,004490
15,조광피혁,2021,Q3,경기소비재,0.10060326578653808,-0.14674840029271008,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.017303554799139365,004700
15,현대차,2021,Q3,경기소비재,0.023420243348041193,0.4029658422138518,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.05516624035919335,005380
15,에스엘,2021,Q3,경기소비재,0.13478160470940256,-0.33176651930244727,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.14290662497457796,005850
15,녹십자,2021,Q3,헬스케어,-0.17031195038415256,15.400479313504782,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.10977643825258626,006280
15,동아타이어,2021,Q3,경기소비재,0.6121814183161127,39.39551834415312,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.2158709715016329,007340
15,일양약품,2021,Q3,헬스케어,-0.07424257320203745,3.317400877956935,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.060849505769279943,007570
15,서연,2021,Q3,경기소비재,0.04926325053433196,-1.6507796393333198,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.2740746961356266,007860
15,서흥,2021,Q3,헬스케어,-0.12900667525262974,-0.4822251821485526,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,-0.005122534065487044,008490
15,호텔신라,2021,Q3,경기소비재,-0.036209386281588436,0.06935840493438028,0.016844477213619147,0.034507991437758845,0.1955587601944868,-0.001549533718890217,-0.05306772908366497,0.11478125846100487,008770
