year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,120,CJ대한통운,산업재,2021-01-06,부정적,요약본에서 CJ대한통운의 터미널이 코로나19 확진자 발생으로 인해 부분 폐쇄되었다는 부정적인 소식이 전해짐. 이는 물류 운영에 차질을 빚을 수 있어 단기적으로 부정적인 영향을 미칠 가능성이 있음.,-1.0
2021,Q1,1,2,120,CJ대한통운,산업재,2021-01-12,긍정적,CJ대한통운이 새로운 '블루택배' 서비스를 시작한다는 소식은 기업의 서비스 확장과 사회적 책임을 강조하는 긍정적인 요소로 판단됨.,1.0
2022,Q1,3,2,120,CJ대한통운,산업재,2022-03-11,부정적,기사 요약에서 CJ대한통운의 대리점들이 택배 노조원들에게 집단 계약해지를 통보한 사건이 보건복지부당노동행위로 고소되었다는 부정적인 소식이 언급됨.,-1.0
2021,Q1,1,4,120,CJ대한통운,산업재,2021-01-27,부정적,"기사 요약에서 택배노조의 총파업 결정과 사업장 내 중대재해 발생이 언급되어 있어, 이는 기업 운영에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
2021,Q1,2,1,120,CJ대한통운,산업재,2021-02-04,긍정적,기사 요약에서 CJ대한통운이 택배기사 과로 방지를 위한 노사 합의안을 이행하여 긍정적인 노사 관계를 유지하고 있음을 보여줌. 이는 기업의 사회적 책임을 다하고 있다는 긍정적인 이미지를 줄 수 있음.,1.0
2021,Q2,6,3,120,CJ대한통운,산업재,2021-06-17,중립,요약본에서는 CJ대한통운에 대한 구체적인 정보나 긍정적/부정적인 요소가 언급되지 않았습니다. 따라서 주가에 영향을 미칠 만한 직접적인 정보가 없어 중립적인 논조로 판단됩니다.,0.0
2021,Q2,6,2,120,CJ대한통운,산업재,2021-06-08,중립,"요약본은 CJ대한통운 택배 기사들의 수입에 대한 정보만을 제공하고 있으며, 기업의 실적이나 주가에 직접적인 영향을 미칠 수 있는 정보는 포함되어 있지 않음.",0.0
2021,Q2,6,1,120,CJ대한통운,산업재,2021-06-03,부정적,"요약본에서 택배 기사가 뇌출혈 증세로 쓰러진 사건이 언급되었고, 이는 노동 환경에 대한 부정적인 이슈로 해석될 수 있어 부정적인 논조로 판단됨.",-1.0
2021,Q3,8,1,120,CJ대한통운,산업재,2021-08-04,긍정적,요약본에서 CJ대한통운의 2분기 실적이 전년 동기 대비 8% 증가할 것으로 예상된다는 긍정적인 전망이 언급됨.,1.0
2021,Q1,2,4,120,CJ대한통운,산업재,2021-02-28,긍정적,"CJ대한통운이 우즈베키스탄에서 천연 가스 처리 시설 프로젝트 물류를 수주했다는 내용이 포함되어 있어, 이는 기업의 사업 확장과 관련된 긍정적인 소식으로 판단됨.",1.0
2021,Q1,2,3,120,CJ대한통운,산업재,2021-02-16,긍정적,"CJ대한통운이 사상 최대 실적을 기록했으며, 택배 물량 증가로 인해 추가적인 수익성 개선이 기대된다는 긍정적인 내용이 포함되어 있음.",1.0
2021,Q1,2,2,120,CJ대한통운,산업재,2021-02-08,부정적,"기사 요약에서 택배 노조와의 합의에도 불구하고 일부 물류센터에 배송되지 않은 택배 상자가 쌓여있고, 일부 대리점이 합의 무효를 주장하며 물류 대란 가능성이 언급되어 부정적인 논조로 판단됨",-1.0
2021,Q1,2,1,120,CJ대한통운,산업재,2021-02-04,긍정적,CJ대한통운이 택배 단가 인상을 통보했다는 내용은 수익성 개선에 긍정적인 영향을 미칠 수 있어 긍정적인 논조로 판단됨.,1.0
2021,Q1,1,4,120,CJ대한통운,산업재,2021-01-28,부정적,요약본에서 CJ대한통운이 임금 문제로 내부 갈등을 겪고 있다는 점이 부정적인 요소로 작용할 수 있음,-1.0
2021,Q1,1,3,120,CJ대한통운,산업재,2021-01-18,긍정적,"요약본에서 정부가 택배비 인상에 긍정적인 태도를 보이고 있으며, 택배 단가 인상 가능성이 제기되고 있어 이는 CJ대한통운의 수익성 개선에 긍정적인 영향을 미칠 수 있다.",1.0
2021,Q2,4,4,120,CJ대한통운,산업재,2021-04-27,긍정적,"CJ대한통운이 마켓컬리와 협력하여 새로운 지역에 샛별배송 서비스를 제공함으로써 사업 확장 가능성을 보여주고 있으며, 물류 인프라 활용을 통해 서비스 확장도 가능하다는 점에서 긍정적인 논조로 판단됨.",1.0
2021,Q1,1,1,120,CJ대한통운,산업재,2021-01-06,중립,"요약본이 명확한 정보를 제공하지 않으며, 기업의 긍정적 또는 부정적 상황에 대한 구체적인 내용이 없어 논조를 판단하기 어려움",0.0
2021,Q4,12,4,120,CJ대한통운,산업재,2021-12-29,부정적,"CJ대한통운의 노조가 파업에 들어갔다는 소식은 기업 운영에 부정적인 영향을 미칠 수 있으며, 이는 단기적으로 주가에 부정적인 영향을 줄 가능성이 높습니다.",-1.0
2021,Q4,12,3,120,CJ대한통운,산업재,2021-12-20,부정적,"기사 요약에서 CJ대한통운이 노동자들의 과로사 문제를 해결하기 위한 사회적 합의를 무시하고, 회사의 이익만을 챙기고 있다는 부정적인 내용이 언급됨.",-1.0
2021,Q2,5,4,120,CJ대한통운,산업재,2021-05-28,부정적,"요약본에서 산업재해와 관련된 부정적인 상황이 언급되고 있으며, 이는 기업 운영에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
2021,Q2,6,1,120,CJ대한통운,산업재,2021-06-07,긍정적,"기사 요약에서 CJ대한통운 택배기사들의 높은 수입이 강조되고 있으며, 이는 회사의 안정적인 운영과 수익성을 암시할 수 있어 긍정적인 논조로 판단됨.",1.0
2021,Q2,6,2,120,CJ대한통운,산업재,2021-06-08,부정적,"기사 요약에서 CJ대한통운이 부당노동행위로 판정받았다는 내용이 포함되어 있어, 이는 기업 이미지와 신뢰도에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
2021,Q2,6,3,120,CJ대한통운,산업재,2021-06-20,긍정적,"CJ대한통운이 네이버와 협력하여 콜드체인 풀필먼트 센터를 개설하는 계획은 사업 확장과 관련된 긍정적인 소식으로, 물류 서비스 강화와 관련된 기대감을 불러일으킬 수 있음.",1.0
2022,Q3,7,2,120,CJ대한통운,산업재,2022-07-11,중립,"요약본은 CJ대한통운의 특정 사업이나 실적에 대한 긍정적 또는 부정적 정보가 없이, 이해하기 어려운 내용으로 구성되어 있어 주가에 영향을 미칠 만한 정보가 없음",0.0
2022,Q3,7,1,120,CJ대한통운,산업재,2022-07-04,중립,"요약본은 CJ대한통운과 관련된 구체적인 정보나 긍정적/부정적인 요소를 제공하지 않으며, 반복적인 문구로 인해 기업의 주가에 영향을 미칠 만한 내용을 파악할 수 없음",0.0
2021,Q4,11,4,120,CJ대한통운,산업재,2021-11-22,부정적,"요약문에서 CJ대한통운이 태국과 말레이시아에서의 택배 사업을 철수하기로 했다는 내용이 포함되어 있어, 이는 해당 지역에서의 사업 축소를 의미하며 부정적인 논조로 판단됨.",-1.0
2021,Q4,11,3,120,CJ대한통운,산업재,2021-11-16,긍정적,CJ대한통운이 대규모 투자를 통해 물류 인프라를 강화하려는 계획을 발표한 것은 기업의 성장 가능성을 높이는 긍정적인 요소로 판단됨.,1.0
2021,Q4,11,2,120,CJ대한통운,산업재,2021-11-14,긍정적,요약본에서 개인과 증권사가 CJ대한통운의 목표주가를 상향 조정하고 있다는 점이 긍정적인 신호로 해석됨,1.0
2021,Q4,11,1,120,CJ대한통운,산업재,2021-11-01,부정적,요약문에서 CJ대한통운의 협력사가 갑질 감사에 협조했음에도 불구하고 매출이 크게 감소한 것으로 나타나 부정적인 논조로 판단됨.,-1.0
2021,Q1,3,4,120,CJ대한통운,산업재,2021-03-25,부정적,"기사 요약에서 택배 노동자들이 과중한 업무로 인해 연이어 쓰러지고 있다는 부정적인 상황이 언급되어, 기업의 이미지나 운영에 부정적인 영향을 미칠 수 있는 논조로 판단됨",-1.0
2021,Q1,3,3,120,CJ대한통운,산업재,2021-03-16,부정적,"요약본에서 CJ대한통운의 경쟁사인 쿠팡이 택배사업을 강화하고 있다는 내용이 포함되어 있어, 이는 CJ대한통운의 시장 점유율에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
2021,Q3,8,4,120,CJ대한통운,산업재,2021-08-26,부정적,"기사 요약에서 CJ대한통운이 노동조합으로부터 당일배송 강요, 노동조합원 물품 빼돌리기, 해고 협박 등의 부정적인 행태로 규탄받고 있어 부정적인 논조로 판단됨",-1.0
2021,Q1,3,1,120,CJ대한통운,산업재,2021-03-02,부정적,요약문에서 CJ대한통운의 박근혜 부회장이 국회 출석에 불참한 것과 경영권 이양 문제로 인해 사퇴 가능성이 제기되고 있어 부정적인 논조로 판단됨.,-1.0
2021,Q3,9,2,120,CJ대한통운,산업재,2021-09-10,부정적,"기사 요약에서 부당해고와 관련된 노조의 항의가 언급되어 있으며, 이는 기업의 이미지와 운영에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
2022,Q2,5,3,120,CJ대한통운,산업재,,,,
2021,Q3,9,4,120,CJ대한통운,산업재,2021-09-23,부정적,"기사 요약에서 택배산업의 구조적 문제가 지적되고 있으며, 이는 CJ대한통운과 같은 택배 기업에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
2022,Q2,5,1,120,CJ대한통운,산업재,2022-05-06,중립,"요약본은 명확한 정보나 기업과 관련된 구체적인 내용이 없으며, 주가에 영향을 미칠 수 있는 긍정적 또는 부정적 요소가 드러나지 않음.",0.0
2022,Q2,4,4,120,CJ대한통운,산업재,2022-04-27,긍정적,"CJ대한통운이 글로벌 시장을 선도하는 수출 중소기업 육성을 위한 협약을 체결했다는 점에서 긍정적인 논조로 판단됨. 이는 기업의 ESG 및 탄소중립 관련 활동을 강화하고, 장기적으로 기업 이미지와 실적에 긍정적인 영향을 미칠 수 있음.",1.0
2021,Q4,10,3,120,CJ대한통운,산업재,2021-10-21,긍정적,CJ대한통운이 주요 물류센터에 자동운송로봇을 투입한다는 계획은 물류 효율성 향상과 기술 혁신을 통한 경쟁력 강화로 해석될 수 있어 긍정적인 논조로 판단됨.,1.0
2022,Q2,4,2,120,CJ대한통운,산업재,,,,
2022,Q2,4,1,120,CJ대한통운,산업재,2022-04-06,부정적,"기사 요약에서 CJ대한통운과 관련된 택배 협력업체 조합원들이 경찰 조사 대상이 된 점이 언급되어 있으며, 이는 기업 이미지에 부정적인 영향을 미칠 수 있는 요소로 판단됨",-1.0
2021,Q3,7,4,120,CJ대한통운,산업재,,,,
2021,Q3,7,3,120,CJ대한통운,산업재,2021-07-19,부정적,"요약본에서 CJ대한통운이 정부기관의 판정에 불복하여 행정 소송을 제기한 상황이 언급되어 있으며, 이는 기업의 법적 분쟁과 관련된 부정적인 요소로 해석될 수 있음.",-1.0
2021,Q3,7,2,120,CJ대한통운,산업재,2021-07-13,부정적,"요약문에서 CJ대한통운의 택배 배송이 열흘 넘게 중단되었고, 이로 인해 소비자들이 불편을 겪고 있다는 점이 부정적인 논조로 판단됨.",-1.0
2021,Q3,7,1,120,CJ대한통운,산업재,2021-07-07,중립,"요약본은 CJ대한통운의 환경 친화적인 활동에 대한 내용이지만, 구체적인 재무적 성과나 시장에 미치는 영향에 대한 정보가 부족하여 주가에 미치는 직접적인 영향을 판단하기 어려움.",0.0
2021,Q4,12,2,120,CJ대한통운,산업재,2021-12-08,긍정적,"기사 요약에서 인공지능과 딥러닝 기술이 로봇공학과 접목되어 물류 혁신의 돌파구가 될 것이라는 기대가 높다고 언급되어 있어, 이는 물류 기업인 CJ대한통운에 긍정적인 영향을 미칠 수 있는 요소로 판단됨.",1.0
