year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,120,CJ대한통운,산업재,2021-01-06,중립,"요약본이 명확한 정보를 제공하지 않으며, 기업의 긍정적 또는 부정적 상황에 대한 구체적인 내용이 없어 논조를 판단하기 어려움",0.0
2021,Q1,1,2,120,CJ대한통운,산업재,,,,
2021,Q1,1,3,120,CJ대한통운,산업재,2021-01-18,긍정적,"요약본에서 정부가 택배비 인상에 긍정적인 태도를 보이고 있으며, 택배 단가 인상 가능성이 제기되고 있어 이는 CJ대한통운의 수익성 개선에 긍정적인 영향을 미칠 수 있다.",1.0
2021,Q1,1,4,120,CJ대한통운,산업재,2021-01-28,부정적,요약본에서 CJ대한통운이 임금 문제로 내부 갈등을 겪고 있다는 점이 부정적인 요소로 작용할 수 있음,-1.0
2021,Q1,2,1,120,CJ대한통운,산업재,2021-02-04,긍정적,CJ대한통운이 택배 단가 인상을 통보했다는 내용은 수익성 개선에 긍정적인 영향을 미칠 수 있어 긍정적인 논조로 판단됨.,1.0
2021,Q1,2,2,120,CJ대한통운,산업재,2021-02-08,부정적,"기사 요약에서 택배 노조와의 합의에도 불구하고 일부 물류센터에 배송되지 않은 택배 상자가 쌓여있고, 일부 대리점이 합의 무효를 주장하며 물류 대란 가능성이 언급되어 부정적인 논조로 판단됨",-1.0
2021,Q1,2,3,120,CJ대한통운,산업재,2021-02-16,긍정적,"CJ대한통운이 사상 최대 실적을 기록했으며, 택배 물량 증가로 인해 추가적인 수익성 개선이 기대된다는 긍정적인 내용이 포함되어 있음.",1.0
2021,Q1,2,4,120,CJ대한통운,산업재,2021-02-28,긍정적,"CJ대한통운이 우즈베키스탄에서 천연 가스 처리 시설 프로젝트 물류를 수주했다는 내용이 포함되어 있어, 이는 기업의 사업 확장과 관련된 긍정적인 소식으로 판단됨.",1.0
2021,Q1,3,1,120,CJ대한통운,산업재,2021-03-02,부정적,요약문에서 CJ대한통운의 박근혜 부회장이 국회 출석에 불참한 것과 경영권 이양 문제로 인해 사퇴 가능성이 제기되고 있어 부정적인 논조로 판단됨.,-1.0
2021,Q1,3,2,120,CJ대한통운,산업재,2021-03-12,중립,"기사 요약은 CJ대한통운이 한국장애인고용공단과 협약을 맺고 장애학생을 위한 현장실습 및 취업 지원을 제공한다는 내용으로, 사회적 책임을 강조하는 긍정적인 활동이지만, 직접적인 수익 증가나 주가에 영향을 미칠 만한 재무적 정보는 포함되어 있지 않음.",0.0
2021,Q1,3,3,120,CJ대한통운,산업재,2021-03-16,부정적,"요약본에서 CJ대한통운의 경쟁사인 쿠팡이 택배사업을 강화하고 있다는 내용이 포함되어 있어, 이는 CJ대한통운의 시장 점유율에 부정적인 영향을 미칠 수 있는 요소로 판단됨.",-1.0
