year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,660,SK하이닉스,정보기술,2021-01-05,긍정적,요약본에서 SK하이닉스가 포함된 반도체 업종의 수출이 역대 두 번째 실적을 기록할 것이라는 기대가 언급되어 있어 긍정적인 논조로 판단됨.,1.0
2021,Q1,1,2,660,SK하이닉스,정보기술,2021-01-11,긍정적,기사 요약에서 SK하이닉스가 용인 반도체 클러스터의 성공적 조성과 상생 협력 증진을 위한 협약을 체결했다는 점에서 긍정적인 논조로 판단됨. 이는 기업의 장기적인 성장 가능성과 지역 사회와의 협력 강화에 기여할 수 있는 요소로 보임.,1.0
2021,Q1,1,3,660,SK하이닉스,정보기술,2021-01-20,중립,"요약본은 SK하이닉스의 반도체 단지 유치와 관련된 내용이지만, 구체적인 긍정적 또는 부정적 영향을 미칠 수 있는 정보가 부족하여 중립적인 논조로 판단됨.",0.0
2021,Q1,1,4,660,SK하이닉스,정보기술,2021-01-26,부정적,"SK하이닉스의 첨단기술이 유출되었다는 부정적인 사건이 발생했으며, 이는 기업의 기술 보호와 관련된 신뢰도에 악영향을 미칠 수 있음",-2.0
2021,Q1,2,1,660,SK하이닉스,정보기술,2021-02-04,부정적,"기사 요약에서 SK하이닉스의 성과급이 예상보다 적어 직원들의 불만이 발생하고 있으며, 이 논란이 회사 전반으로 확산될 조짐이 있다는 점에서 부정적인 논조로 판단됨",-1.0
2021,Q1,2,2,660,SK하이닉스,정보기술,2021-02-10,중립,"요약본은 도시바 메모리 홀딩스의 지분 평가 이익에 대한 내용만을 포함하고 있으며, SK하이닉스의 직접적인 실적이나 사업 전망에 대한 정보는 포함되어 있지 않음.",0.0
2021,Q1,2,3,660,SK하이닉스,정보기술,2021-02-15,부정적,SK하이닉스가 미국 국제 무역 위원회(ITC) 판결로 인해 60일 안에 LG와 합의를 봐야 하는 상황에 놓였다는 점에서 부정적인 논조로 판단됨.,-1.0
2021,Q1,2,4,660,SK하이닉스,정보기술,2021-02-28,중립,"요약본에서는 SK하이닉스가 첨단 반도체 제조에 필요한 장비를 대량 구입하고 대규모 투자를 결정했다는 내용이 있지만, 이는 단순한 투자 계획 발표로, 주가에 긍정적 또는 부정적 영향을 미칠 구체적인 실적 개선이나 시장 반응에 대한 정보는 포함되어 있지 않음.",0.0
2021,Q1,3,1,660,SK하이닉스,정보기술,2021-03-07,긍정적,메모리 반도체 시장이 연초부터 상승세를 보이고 있다는 점과 관련하여 긍정적인 시장 분위기가 형성되고 있는 것으로 보임. 이는 SK하이닉스와 같은 메모리 반도체 기업에 긍정적인 영향을 미칠 수 있음.,1.0
2021,Q1,3,2,660,SK하이닉스,정보기술,2021-03-12,중립,관련 없음,0.0
2021,Q1,3,3,660,SK하이닉스,정보기술,2021-03-15,중립,"요약본은 과거의 사건에 대한 언급만 있을 뿐, SK하이닉스의 현재 상황이나 미래 전망에 대한 정보가 부족하여 주가에 미치는 직접적인 영향을 판단하기 어려움",0.0
2021,Q1,3,4,660,SK하이닉스,정보기술,2021-03-26,긍정적,"요약본에서 SK하이닉스에 대한 목표 주가가 상향 조정되었고, 메모리 가격 상승이 올해 실적에 긍정적인 영향을 미칠 것으로 전망된다는 내용이 포함되어 있어 긍정적인 논조로 판단됨",1.0
2021,Q2,4,1,660,SK하이닉스,정보기술,2021-04-07,긍정적,"SK하이닉스가 세계적인 자동차 업체와 협상에 나섰고, 이 계약이 다른 완성차 업체와의 추가 거래 계약의 발판이 될 수 있다는 긍정적인 전망이 제시됨.",1.0
2021,Q2,4,2,660,SK하이닉스,정보기술,2021-04-09,중립,"요약본에서는 SK하이닉스의 투자 목적에 대한 언급만 있을 뿐, 구체적인 긍정적 또는 부정적 정보가 포함되어 있지 않음.",0.0
2021,Q2,4,3,660,SK하이닉스,정보기술,2021-04-17,중립,"요약본에서는 SK하이닉스에 대한 구체적인 긍정적 또는 부정적 정보가 없으며, 단지 투자 필요성에 대한 언급만 있어 중립적인 논조로 판단됨",0.0
2021,Q2,4,4,660,SK하이닉스,정보기술,2021-04-22,긍정적,SK하이닉스의 고위 임원이 파운드리 사업의 새로운 장을 열겠다는 의지를 표명한 것은 기업의 성장 가능성과 혁신에 대한 긍정적인 신호로 해석될 수 있음.,1.0
2021,Q2,5,1,660,SK하이닉스,정보기술,2021-05-02,중립,"요약문은 삼성전자의 기술력과 계획에 대한 내용만 포함되어 있으며, SK하이닉스에 대한 직접적인 언급이나 긍정적/부정적 영향을 미칠 수 있는 정보가 부족함.",0.0
2021,Q2,5,2,660,SK하이닉스,정보기술,2021-05-09,중립,"요약본은 명확한 정보나 기업의 실적, 계약, 시장 상황 등에 대한 언급이 없어 주가에 영향을 미칠 만한 긍정적 또는 부정적 요소를 판단하기 어렵습니다.",0.0
2021,Q2,5,3,660,SK하이닉스,정보기술,2021-05-18,긍정적,"SK하이닉스가 8인치 파운드리에서 생산 능력을 2배 이상 확대하겠다는 계획을 발표했으며, 이는 수요 급증에 대응하기 위한 것으로 긍정적인 성장 전망을 시사함.",1.0
2021,Q2,5,4,660,SK하이닉스,정보기술,2021-05-25,긍정적,"기사 요약에서 SK하이닉스가 설비 증설과 M&A 등 다양한 전략적 방안을 통해 생산 능력을 2배로 확대하겠다는 계획을 언급하고 있어, 이는 기업의 성장 가능성과 시장 점유율 확대에 긍정적인 영향을 미칠 수 있는 요소로 판단됨.",1.0
2021,Q2,6,1,660,SK하이닉스,정보기술,2021-06-03,중립,"요약본은 한국의 반도체 제조 장비 매출과 삼성전자의 생산 라인 확충에 대한 내용만을 포함하고 있으며, SK하이닉스에 대한 직접적인 언급이나 긍정적/부정적 영향을 미칠 수 있는 정보가 부족함.",0.0
2021,Q2,6,2,660,SK하이닉스,정보기술,2021-06-14,중립,"요약본에서는 SK하이닉스의 공시에 대한 언급이 있지만, 구체적인 내용이나 긍정적/부정적 영향을 미칠 수 있는 정보가 부족하여 중립적인 논조로 판단됨",0.0
2021,Q2,6,3,660,SK하이닉스,정보기술,2021-06-16,중립,관련 없음,0.0
2021,Q2,6,4,660,SK하이닉스,정보기술,2021-06-30,중립,"SK하이닉스의 인텔 사업부 인수가 거의 완료 단계에 이르렀으나, 중국 당국의 심사가 남아 있어 불확실성이 존재함. 긍정적 요소와 부정적 요소가 혼재되어 있어 중립적인 논조로 판단됨.",0.0
2021,Q3,7,1,660,SK하이닉스,정보기술,2021-07-02,중립,"요약문은 SK하이닉스와 직접적인 관련이 없는 글로벌 IT 기업들의 세금 문제를 다루고 있으며, SK하이닉스의 주가에 영향을 미칠 만한 정보는 포함되어 있지 않음",0.0
2021,Q3,7,2,660,SK하이닉스,정보기술,2021-07-14,중립,"요약본은 SK하이닉스와 관련된 정보가 전혀 포함되어 있지 않으며, 다른 종목에 대한 평가만 언급되어 있어 SK하이닉스의 주가에 영향을 미칠 정보가 없음",0.0
2021,Q3,7,3,660,SK하이닉스,정보기술,2021-07-16,긍정적,요약본에서 반도체 장비 매출액이 사상 최초로 1000억 달러를 돌파할 것이라는 전망과 한국 반도체 업계가 슈퍼 사이클을 맞아 시장 확대의 핵심 역할을 할 것이라는 긍정적인 관측이 제기되고 있음,1.0
2021,Q3,7,4,660,SK하이닉스,정보기술,2021-07-29,중립,"SK하이닉스가 2분기 호실적을 발표했음에도 불구하고 주가가 상승하지 않는 상황에 대한 질문이 제기되고 있어, 긍정적 요소와 부정적 요소가 혼재된 중립적인 논조로 판단됨",0.0
2021,Q3,8,1,120,CJ대한통운,산업재,2021-08-05,중립,"요약본은 CJ대한통운과 직접적인 관련이 없는 유진그룹의 물류사업 강화에 대한 내용만을 포함하고 있어, CJ대한통운의 주가에 대한 직접적인 긍정적 또는 부정적 영향을 판단하기 어렵다.",0.0
2021,Q3,8,2,660,SK하이닉스,정보기술,2021-08-12,부정적,"요약본에서 메모리 호황이 규제 감소로 인해 영향을 받고 있다는 점이 언급되어, 이는 SK하이닉스와 같은 메모리 반도체 기업에 부정적인 영향을 미칠 수 있음",-1.0
2021,Q3,8,3,660,SK하이닉스,정보기술,2021-08-17,중립,"요약본은 기술적 변화에 대한 언급만 있을 뿐, SK하이닉스의 실적이나 시장 반응에 대한 정보가 없어 주가에 미치는 영향이 명확하지 않음",0.0
