,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
36,한화,2016,Q2,에너지_화학,-0.0814809969503818,0.02782782752995927,0.05351073597396949,0.14095739639464222,0.02338842889808368,-0.13896463459713082,0.01130099412211294,-0.03586911874403521,000880
36,한국쉘석유,2016,Q2,에너지_화학,-0.09928162210537295,0.10224508292317336,0.08470084590711235,0.049920724972341235,0.0927875985416271,-0.07994066253480414,0.003334151093087545,0.004330103007425167,002960
36,태광산업,2016,Q2,에너지_화학,-0.16225572016272727,0.0013466434853635079,-3.843180230566171,0.04897020251444495,0.0010906252283715556,0.011530969475506136,0.006336536549250704,0.04344189721548211,003240
36,삼성정밀화학,2016,Q2,에너지_화학,-0.08416883331148538,0.030025500590234566,-2.174724758684227,0.02444418267665549,0.016483765122569105,0.0005684683359967746,-0.020078648497515394,-0.20030682178431292,004000
36,효성,2016,Q2,에너지_화학,0.07712798785329494,0.03241013972825746,0.43435460460787234,0.07641799657235127,0.015314795695717809,0.053961787663831196,-0.011682974239716204,0.06812296264850941,004800
36,SK케미칼,2016,Q2,에너지_화학,-0.2253090074001894,0.003568120172122269,0.3264385470433404,0.1886062977697922,0.004223364560564269,-0.014263080282585605,0.017655697616079324,-0.06975977960380131,006120
36,대한유화,2016,Q2,에너지_화학,-0.16590183763863198,0.10155162454000233,0.2669870103634342,0.02694132178680886,0.0717807454974797,-0.30273460574846656,0.026644096691498698,0.055689242196640044,006650
36,국도화학,2016,Q2,에너지_화학,-0.07434836169476193,0.017447569635229865,-0.43389292465933493,0.04735525098511384,0.014768815117581546,0.5317996669312401,-0.04807967601038565,-0.07178281865916453,007690
36,현대중공업,2016,Q2,중공업,0.16264911727927314,0.008274508032228178,0.08916783518573057,-0.08424408675292683,0.09743375813169353,0.023536964815781714,0.044725410519394604,0.16008063362098038,009540
36,한화케미칼,2016,Q2,에너지_화학,0.03468899939571539,0.027951934155502567,0.9359119861473901,0.11522861010617635,0.020705345932221064,-0.056816699825072536,-0.0008090778146908617,-0.09395170026668398,009830
36,OCI,2016,Q2,에너지_화학,-0.14332061550584033,-0.012231196750389195,3.4556025053435624,0.07122660053123742,-0.009373288705758265,-0.07993106927714266,0.00763510478199092,-0.16964898940842718,010060
36,삼성중공업,2016,Q2,중공업,0.03213073775243398,-0.037792203342606356,-14.530306840195317,0.08620567703458892,-0.031792631301902685,-0.021981706857538086,-0.021032418811146925,0.06802984922278896,010140
36,현대미포조선,2016,Q2,중공업,0.05320351366700429,0.07705193894539986,0.09134459667514583,-0.033265671007563835,0.14159877662706144,-0.23009562783202897,0.018448484337108884,-0.1633177678851714,010620
36,S-Oil,2016,Q2,에너지_화학,-0.26247332171011606,0.11003688357990749,0.3030983887890297,0.22457691881391417,0.07807231933616565,0.1587246338352455,0.008563127728433262,0.23247867835752642,010950
36,롯데케미칼,2016,Q2,에너지_화학,-0.09159566383078449,0.04621922570693693,0.26370199976845843,0.050611871665990904,0.03936722608716092,0.7460121814568945,0.36029312378141487,0.1693083226930629,011170
36,금호석유,2016,Q2,에너지_화학,0.04156470001658494,0.038916997822662225,0.08878573558772396,0.1204548684527762,0.012767530997654708,-0.009182690562038909,0.0009248915185331441,0.07649551981065199,011780
36,SKC,2016,Q2,에너지_화학,-0.051934106023841534,0.053106060997001325,-0.13126885659328913,0.030693202418050625,0.05390529687467227,-0.012999924642301042,0.00035879938470162465,0.10933188957606271,011790
36,한화테크윈,2016,Q2,중공업,0.1802765841679683,0.028050393446336974,0.2650262244635577,0.17896514729514212,0.03164113197955176,0.8039090083277418,0.41853615549823986,-0.07013241073955978,012450
36,한솔케미칼,2016,Q2,에너지_화학,0.027892290938105302,0.05661698802611115,0.10397383277698813,0.02805070720351943,0.030853227526173477,-0.2665463438785507,0.10544461703961483,0.0008310597770584708,014680
36,동원시스템즈,2016,Q2,에너지_화학,-0.18057261068929328,-0.6210204521184736,0.15548950539490658,0.07024660073209854,0.011949079323732459,0.008465435634821272,-0.04098382622228336,-0.02044140258331064,014820
36,유니드,2016,Q2,에너지_화학,-0.15966739256443802,0.025135004928894533,0.24448289365522435,0.014764774849964635,0.017726223908900884,-0.034328421866639314,0.0530427783918308,0.0709548037683457,014830
36,현대엘리베이,2016,Q2,중공업,0.16066752523705824,0.6615879993186664,0.1434592183862673,0.1851730237278717,0.047230725206144575,-0.07162042808329083,0.14992560238787855,-0.1220905703169854,017800
36,남해화학,2016,Q2,에너지_화학,-0.19072252225831157,0.034026910192691995,1.2532364719762512,0.020874304267727517,0.026312782206650676,-0.4241158726520925,0.005460385191027761,-0.07088510526180938,025860
36,두산중공업,2016,Q2,중공업,0.10200810773891061,0.00515292108366916,-0.20452629838860736,0.10298453090273996,0.036384417480324505,0.07477047481093613,0.05336247737818933,-0.02553310019088784,034020
36,대우조선해양,2016,Q2,중공업,-0.03387232930187516,1.5099529295759533,-3.5674164580957406,-0.053657041296777175,-3.0767494994153344,0.01059372873850295,-0.20689737444123135,0.007727611501196402,042660
36,두산인프라코어,2016,Q2,중공업,0.3290727118741341,-3.618092924479357,0.8608031714894071,0.0386586600379073,0.09131161512205987,-0.1339608053004837,0.031499828438976474,-0.018096724652874215,042670
36,LG화학,2016,Q2,에너지_화학,-0.08623814384450339,0.044732337355155805,0.2809803331902381,0.025128604647013608,0.03935338605851779,0.05825440039324681,0.08190416013984603,-0.14510257717804886,051910
36,현대로템,2016,Q2,중공업,0.31482300955505793,0.0390200909687719,0.09739831507531349,-0.019308291036482128,0.014946688170337508,-0.06387450547140427,-0.06743336762398666,-0.1392022130602071,064350
36,휴켐스,2016,Q2,에너지_화학,-0.05906423080102513,0.06670725928964427,1.126382451215696,0.1247370510989465,0.0375679934680897,0.0022666158922637347,0.013420452634181679,0.13084318939064365,069260
36,GS,2016,Q2,에너지_화학,-0.10451877625557059,0.0028292251047234984,-0.37368574766355145,0.0,0.0017884358057422833,-0.0003742552972355595,0.012405108040069335,0.10258927158024778,078930
36,휴비스,2016,Q2,에너지_화학,-0.0421371474676918,0.02205260351177052,-0.664189658020091,-0.005915494721349224,0.010043473666985658,-0.004975039352398181,0.009252840545259655,-0.05765700388341899,079980
36,두산엔진,2016,Q2,중공업,0.24377151023696308,7.956959310350099,-0.054090421449288106,0.2704378290779563,0.5430113885636416,-0.10066374009695123,0.32808364283194025,-0.29602238849880363,082740
36,후성,2016,Q2,에너지_화학,0.09861142687463254,-0.8312815439543264,0.10835311804794956,0.03743805209962381,0.08226808936500629,0.054766271612127104,0.0046112075419328935,-0.03727455206435964,093370
36,SK이노베이션,2016,Q2,에너지_화학,-0.17869586487923741,-0.019522392651874276,-1.140132545656281,-0.31725526282634264,-0.009879724418582758,-0.04062762772809847,-0.011230145434151795,0.09576082077689065,096770
36,한진중공업,2016,Q2,중공업,0.11411393489584382,-2.6210119840213046,-6.401442462489536,0.4471206465407893,-0.07077273194064126,1.3320583688349599,-0.04952976232951367,-0.1605594205235746,097230
36,코오롱인더,2016,Q2,에너지_화학,0.17259044545796767,0.0834715104710273,-0.20361874896605803,-0.013195716648491285,0.029788886809154924,-0.19068578928220326,0.018748059776146242,-0.14911201114031303,120110
