,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
32,한화,2017,Q2,에너지_화학,0.00789241452241363,0.03583184257602867,0.33188012769901487,-0.0037058999238610557,0.023648253427877908,0.12195346297867804,-0.000736115125978043,-0.25742458930476264,000880
32,한국쉘석유,2017,Q2,에너지_화학,-0.017191387893625835,0.07840990774454792,-0.0028144766989105507,0.011599000542970472,0.0711387983916707,-0.7196593300728261,-0.01720035635109063,-0.08768269671855049,002960
32,태광산업,2017,Q2,에너지_화학,0.07186773191023264,0.012243803304738732,0.20253402715148394,0.013351904173352747,0.024145054500294805,0.009943940051320155,-0.015534385502239512,-0.048078397516484885,003240
32,삼성정밀화학,2017,Q2,에너지_화학,0.028737125754354345,0.043471101313249605,0.5226971966003249,0.12239606585927953,0.024977603607654997,-0.08239356917504426,-0.014393990794548617,0.30169643119837175,004000
32,효성,2017,Q2,에너지_화학,-0.059489072109920375,0.016204556026072625,-0.07341290398194211,0.08118022474676612,-0.010755873434245666,0.06135069174379537,0.022492245174386527,-0.21892132816319204,004800
32,SK케미칼,2017,Q2,에너지_화학,-0.022834433237322378,-0.09284836828409038,0.21740203040571782,0.11054858877571982,0.05381428122528531,0.01927059733432479,-8.720575948362175e-06,0.14378324634441902,006120
32,대한유화,2017,Q2,에너지_화학,-0.06337274885961253,-0.008510378321333834,-1.1106304860149132,-0.48718008221393294,-0.006535864673400504,0.8567878451940705,0.1093583401220215,-0.17559570092242083,006650
32,국도화학,2017,Q2,에너지_화학,0.027894100380617626,0.034509838026015593,2.6191140031983666,0.0626270912215634,0.02862997496113251,-0.01391333195966793,0.18997347695747746,0.20129530770487877,007690
32,현대중공업,2017,Q2,중공업,-0.15266511207073172,0.3761476700684656,0.07080399911240831,0.005807404194169585,0.6468944804433385,-0.23958658593273607,-0.01156230376754852,-0.10302167880784409,009540
32,한화케미칼,2017,Q2,에너지_화학,0.1738862544161008,0.038869583942237274,-0.0026975601332194232,0.005567868300823564,0.0257222279941971,-0.05740307523322408,0.0339929917373456,-0.217931645451645,009830
32,OCI,2017,Q2,에너지_화학,0.07473916910490357,0.014628815775110882,-0.1139538544380082,0.024322520104665735,0.01106470160489681,0.10717222892448919,0.05083283171122832,0.2114429436892433,010060
32,삼성중공업,2017,Q2,중공업,-0.08616912047321769,0.012286178287865601,1.2745073489053418,-0.04177731888343739,0.006850102396794178,-0.5080192041690857,-0.011941847556568908,-0.014090318786264912,010140
32,현대미포조선,2017,Q2,중공업,0.04611732146390708,0.10851808792448936,-0.012766951399351467,-0.07650285482794583,0.07011324284496001,-0.8321904711884703,-0.09993084000692276,-0.19176584267170355,010620
32,S-Oil,2017,Q2,에너지_화학,0.13425471201873174,0.014765725487583259,-0.6483252512348068,-0.10291077862102183,0.010809121761308216,-0.0018020479715417093,0.07050550432822766,-0.08069694702833984,010950
32,롯데케미칼,2017,Q2,에너지_화학,0.0549973316285232,0.04400527785571362,-0.25910261874289964,-0.07480571321474105,0.03741729291711171,-0.07123356871415099,0.0007559031494475121,-0.16627204095519577,011170
32,금호석유,2017,Q2,에너지_화학,-0.04034846258444286,0.021022691060015752,-0.3101672956177052,-0.13927764017953892,0.039574610700988444,0.04534328679716371,0.00527556795455042,0.02397862549074413,011780
32,SKC,2017,Q2,에너지_화학,0.1675880453520651,0.019919115062161374,0.20832365318807633,-0.03290531435855126,0.016472441852357633,-0.0487168621006665,0.03770224783251974,0.0678691798272607,011790
32,한화테크윈,2017,Q2,중공업,-0.22615220353005558,-0.0036810029098141017,-0.27388818382446256,0.24926169612389226,0.002875613424348167,0.11491037018012418,0.0007208740159430072,-0.1862163257216811,012450
32,한솔케미칼,2017,Q2,에너지_화학,-0.026927038168254043,0.046725102480275504,-0.3285276055723674,-0.11169646662786237,0.03406614630089888,0.4395469841322961,-8.856508705568089e-05,-0.04849289718410307,014680
32,동원시스템즈,2017,Q2,에너지_화학,-0.05941912775311166,0.06632220441052095,-0.07881730804226483,0.00525208460234583,0.018481946945034133,-0.16967485899900014,-0.06801968850298634,-0.10340168151330464,014820
32,유니드,2017,Q2,에너지_화학,-0.0034470560480154505,0.026036443501534556,0.5291393098992438,0.04171307516275147,0.02734398213870959,0.12988267509515894,0.020425877332989506,-0.1760031893009246,014830
32,현대엘리베이,2017,Q2,중공업,-0.19039710978924312,0.18906590919773714,0.31814205719740873,0.16791516626454905,0.04733477934885055,0.26137769925081966,-0.007173704466999498,-0.07071178274986249,017800
32,남해화학,2017,Q2,에너지_화학,-0.1348697119444019,0.0469669668905055,0.8379260068259453,0.08889051037732032,0.03682295645523537,0.2609026243115877,-0.011105986003090651,-0.14348033349663597,025860
32,두산중공업,2017,Q2,중공업,-0.20047918153869124,-0.0038719486468579145,-0.2594870694850029,0.05430631982218581,0.02157659680365165,0.05342914648886388,0.03384049525141308,-0.19559169403490606,034020
32,대우조선해양,2017,Q2,중공업,-0.008602430838411113,-0.9738967618904489,2.0821221906027434,0.27950027453615855,6.589447299846882,0.41375726636207255,-0.11745519652386416,-0.3265302803616732,042660
32,두산인프라코어,2017,Q2,중공업,0.014857535863571632,0.031781728187633806,0.7334494168678183,0.06959862792811267,0.006484857993844351,-0.06185950216522096,0.009546118135688841,0.01708173023591293,042670
32,LG화학,2017,Q2,에너지_화학,0.1852586353974532,0.04518569246202753,0.01311029824407206,-0.006269717570650757,0.03778373465399931,1.9546894811002304,0.009341203469452664,0.06924628639582,051910
32,현대로템,2017,Q2,중공업,-0.17905697629295655,0.010429708549958505,-0.6864852078877343,0.042979743117811164,0.004079367719537652,-0.08171626366555695,0.005550144934740153,-0.060136837738722346,064350
32,휴켐스,2017,Q2,에너지_화학,-0.032178069345287344,0.11787049956073781,-0.03164381125043547,-0.023632683797243037,0.07576271218329333,0.00601498850307447,-0.09443003663899241,-0.10885351268490549,069260
32,GS,2017,Q2,에너지_화학,-0.07508818389132835,0.00782412046442782,-0.35507742055842295,0.0,0.005087743364620145,0.4123923802855005,0.0282010643974282,-0.19073233014205385,078930
32,휴비스,2017,Q2,에너지_화학,0.031801609565629295,0.03248414834841862,-0.9718610694553422,0.0,0.014273362824083202,0.19241212112908967,0.001648183850793572,-0.06924872696361492,079980
32,두산엔진,2017,Q2,중공업,-0.00026523769343658743,0.06847828579666859,0.30357672817826487,0.13980407327825373,-0.011328009170230136,0.6132070537288112,-0.01656407823891204,0.18291441695284663,082740
32,후성,2017,Q2,에너지_화학,0.27203657726840813,0.04721564323352556,0.1468819074610095,0.15422354650529035,0.017225695935249696,-0.23399231554054545,-0.026672622003701574,-0.04395264652665697,093370
32,SK이노베이션,2017,Q2,에너지_화학,0.07081360660980167,-0.012190662674532393,-1.078640290114072,-0.6773566719551722,-0.006427806730151975,-0.008831190452036175,0.009667541785926215,0.061212108502017915,096770
32,한진중공업,2017,Q2,중공업,0.11934565784342407,0.11601367735345902,-232.0,0.1552716539608101,-0.042025332140685934,0.006983432437915882,-0.12331473228421974,-0.29505399633136165,097230
32,코오롱인더,2017,Q2,에너지_화학,-0.004248294408802985,0.047680896325736244,0.0033358781375589786,-0.029331185031102325,0.03277985266009664,0.31091336874434794,0.025795098872000377,0.11588954471121313,120110
