,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
28,한화,2018,Q2,에너지_화학,-0.14228829831942152,0.01345229589806407,0.27109943081238597,-0.005649036887660941,0.0037549496081938916,0.06629978503125389,0.0029704240233303647,-0.00021630305485643986,000880
28,한국쉘석유,2018,Q2,에너지_화학,0.11173546453097687,0.08300642334943698,-0.03084578475345756,-0.013298602540562587,0.07555305510884658,-0.7061463013311677,0.014533642888421516,0.10084290265524605,002960
28,태광산업,2018,Q2,에너지_화학,0.24579552845385882,0.025286420938462006,2.6739724215579006,0.03703062556920522,0.06169790066173775,-0.011088108358452309,0.07638197709408012,-0.12182926889336575,003240
28,삼성정밀화학,2018,Q2,에너지_화학,0.048623827861048914,0.06575109592367134,0.46622185399853344,0.056865966268141666,0.03993797494849671,0.021042400247151205,0.012283203009553878,-0.24209490684398327,004000
28,효성,2018,Q2,에너지_화학,-0.3893944902817932,0.9669580263052013,-1.128804045590123,-0.9579044769736473,-0.5526943740001663,-0.8536062960525774,-0.7133535296373753,0.2287440292665885,004800
28,SK케미칼,2018,Q2,에너지_화학,-0.1592834203258821,-0.0025000097512393182,-1.1356566939807466,0.022671284757233012,0.5069789664329083,-0.0003995303943634676,0.37361785525058444,-0.06448909256972342,006120
28,대한유화,2018,Q2,에너지_화학,0.012891412468716251,0.07002042036770151,0.04036158567945325,0.06403526148154426,0.055713940836479736,-0.10869731268502647,0.013740827617218176,-0.25495556288922494,006650
28,국도화학,2018,Q2,에너지_화학,-0.02505427345315614,0.025120621610628335,0.02334105576680834,-0.01272379519950162,0.02198715401307072,-0.08259842563778463,0.029083050955656997,-0.09507633544050358,007690
28,현대중공업,2018,Q2,중공업,-0.06911528656406385,-0.0015637114655496775,0.5538524750745439,0.0633972549019306,-0.007245351529554633,-0.054000827324645506,-0.004353228971181178,0.3062073080562547,009540
28,한화케미칼,2018,Q2,에너지_화학,-0.22222001486588128,0.04296832392434058,0.21803546322440082,0.03396570178528191,0.026328610338604896,-0.06889348845158216,-3.444844953981452e-05,-0.1279303291015167,009830
28,OCI,2018,Q2,에너지_화학,-0.2769911833062798,0.023828527761798224,-0.12481351322304168,-0.09867840131253403,0.01706250080695293,-0.14736711388307222,-0.07735195689688235,-0.002626915734135357,010060
28,삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.04860327248292928,0.6929729710057575,0.08946307081922678,0.21693572760920188,0.1886950950326265,-0.0011620352670813627,0.23118891217693166,010140
28,현대미포조선,2018,Q2,중공업,0.009539140012823563,-0.017592674793955765,-0.21774118451024294,0.0311776157363004,-0.01452248025077818,0.027210742500132223,0.09495068131092155,0.1233516403864606,010620
28,S-Oil,2018,Q2,에너지_화학,0.2009550057037867,0.033428346849558865,0.5856056002336061,0.10944026748940017,0.02489203474318491,-0.05504729229480265,0.04405154536550615,0.023682694835438917,010950
28,롯데케미칼,2018,Q2,에너지_화학,-0.022507012133118426,0.051997063392734244,0.0767021829925203,0.05157340747321504,0.04529549626815843,-0.30777940166750084,0.004770663034427969,-0.1241478422577471,011170
28,금호석유,2018,Q2,에너지_화학,0.04123583062699862,0.05762977342653475,-0.13800616487419926,0.06491287758096154,0.03578954906633558,-0.30735307823010494,-0.011583858422132498,-0.06873875451116711,011780
28,SKC,2018,Q2,에너지_화학,0.20539451735750477,0.013533889790271925,0.10440968213022117,0.057050627791810804,0.010423893993520839,-0.006543198255442473,0.0056353235685560055,-0.1542131953200498,011790
28,한화테크윈,2018,Q2,중공업,-0.13077512831210455,-0.02136771327563869,-0.31799961428562284,-0.25425621825967337,-0.01762181824399578,-0.10580177585126282,0.01111093117153672,0.5344429559406294,012450
28,한솔케미칼,2018,Q2,에너지_화학,0.25585090680983746,0.11875226591278887,0.2623336912462684,0.14357432422454375,0.05805640850113836,0.5286057462946827,0.06914886446198021,0.08107180670124112,014680
28,동원시스템즈,2018,Q2,에너지_화학,-0.1468496978641289,0.09023795992374883,0.242143591224117,0.04703320314748005,0.025033325238772886,0.00476491267442225,0.008992025458772313,-0.1143999270858642,014820
28,유니드,2018,Q2,에너지_화학,0.002609061618518163,0.0028545339899404,2.3760432941856675,0.1456393522597259,-0.01000097453605453,-0.09829974670159913,-0.0011697991726941082,-0.1695131914393005,014830
28,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.02592191636520158,0.038166412029007946,0.08444604948923629,0.03574413564776657,0.01702794389243567,0.02514193343972071,-0.07025630912854537,017800
28,남해화학,2018,Q2,에너지_화학,-0.1698282990417822,0.035478205125225815,0.4119840035098914,0.0450692440288496,0.02821054856640126,1.1130069773000844,-0.013404886751136824,-0.1543935989732238,025860
28,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.05854605764641008,-0.1860390817802322,0.037086539980425215,0.0677409447682511,-0.00596484706828404,0.045048045273855974,-0.1643069765132048,034020
28,대우조선해양,2018,Q2,중공업,0.02846534739043928,-2.414741256481969,-0.23776480532510658,0.024279999601624525,0.10462989243797582,-0.012337681086065366,-0.0021796812876445637,0.39161833184146255,042660
28,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.08057570207804443,-0.20469945017808067,-0.02651591122980601,0.003034004996686601,-0.02557211859991948,-0.0037051031126397183,-0.07730299905924186,042670
28,LG화학,2018,Q2,에너지_화학,0.13767613185779848,0.037654181498341766,0.21806541553644543,0.09022368895575417,0.03207994112432,0.3299263826036887,0.05077850248968363,-0.019456041860826584,051910
28,현대로템,2018,Q2,중공업,-0.21379893321860194,0.03849028877999183,3.773727228057692,0.25198344253361693,0.014039042109528221,-0.038448388250509,0.00682631336527173,-0.11820362023949994,064350
28,휴켐스,2018,Q2,에너지_화학,-0.04054201515023517,0.09314300142205467,0.17923091648676048,0.0488127717797322,0.08051810783939595,-0.04082852641176837,-0.0005812631424306769,-0.050658520035988516,069260
28,GS,2018,Q2,에너지_화학,-0.05073885386538052,0.004054818275641248,-0.3100151536024246,0.0,0.0026829153158407504,0.0008282806250128338,-0.0002976404348172812,0.03464843575111371,078930
28,휴비스,2018,Q2,에너지_화학,-0.1203242903449484,0.06003115189902575,-0.9551761210536228,0.0,0.02809996339450116,0.022835994643446433,0.006378649727516894,-0.09844312889755306,079980
