,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
7,한화,2023,Q3,에너지_화학,-0.088828447381079,0.005070895330064884,0.6689269946581458,0.024872912831801708,0.005861671109806954,0.2831172653168097,0.013198961615623173,0.04544076138934898,000880
7,한국쉘석유,2023,Q3,에너지_화학,0.09915417810154648,0.10259957821164467,0.06936710563264725,-0.008916504318011165,0.09520890904122914,0.08758831985721205,-0.013919122246434767,-0.04740177439797208,002960
7,태광산업,2023,Q3,에너지_화학,0.022519478886202097,-0.0028482136496117416,0.387984849066181,0.004054533337229271,-0.003377288128717404,0.07073186645380636,0.019898936394600497,0.05806270647634486,003240
7,삼성정밀화학,2023,Q3,에너지_화학,-0.033932134017023705,0.02307297606136416,-0.4997784633410045,-0.07628069689003492,0.018253138648544054,0.017646436139695743,-0.005858841961368655,-0.29809621884241655,004000
7,효성,2023,Q3,에너지_화학,0.04987512043007092,0.003449225309517301,-8.516586374850377,0.13972328610584683,0.012234541932743204,0.024433588179026078,0.03133559696300403,-0.214853460281255,004800
7,SK케미칼,2023,Q3,에너지_화학,0.02504999873420921,0.0006257350606932999,-4.704212175960705,-0.4504626856207933,-0.004015515819705384,-0.101664041106734,0.0025685074231520666,0.007259783711861895,006120
7,대한유화,2023,Q3,에너지_화학,0.19830767121730375,0.009628093215088729,-1.4703275772710598,0.05345125311934695,0.007944704774564215,0.1641240766977472,-0.028109791072901347,-0.26581941382728463,006650
7,국도화학,2023,Q3,에너지_화학,-0.17799185246914162,0.003757871815522229,-0.8511855492935669,-0.18105263244978775,0.003453302323776608,-0.0034136438429478444,0.04913292433912031,-0.16055085312494025,007690
7,현대중공업,2023,Q3,중공업,-0.14798587932518886,0.015803688779565173,1.6441175272707524,0.07304580725177989,0.022416459494093655,-0.04941497562298036,0.027674842798745214,0.1893023454522152,009540
7,한화케미칼,2023,Q3,에너지_화학,-0.1611661944903666,-0.00636837096522358,-1.0057798925057826,-0.11381639979285951,-0.004829719945519284,-0.012512255949679418,0.037592130056149475,-0.23866391032030218,009830
7,OCI,2023,Q3,에너지_화학,-0.018990356631112676,0.05367835690292733,-39.08956974938121,39.10447397456523,0.2618769997872088,0.0006964005745351276,0.20529753909398885,-0.18592472848978844,010060
7,삼성중공업,2023,Q3,중공업,-0.1751641931331243,-0.011174575388524066,0.041880727445966714,0.04680040025645549,0.044848475501831686,-0.3194615120565423,-0.00797476543303266,0.11466238180844353,010140
7,현대미포조선,2023,Q3,중공업,-0.20173531899048228,0.005822317763642726,-0.8197270344191853,-0.03602718704286434,0.004253701249808284,0.28663709940143556,0.016840279058923713,-0.20384744658950063,010620
7,S-Oil,2023,Q3,에너지_화학,-0.09079731184994347,0.07764558528598187,23.51275677837776,0.16022446627517706,0.06221429892786956,0.18251076493330465,0.04846989258450285,0.03446097070006714,010950
7,롯데케미칼,2023,Q3,에너지_화학,0.060036112667691564,0.0014177697639161657,-0.931521488520397,-0.045614863884599566,0.002024915615099987,0.013106746565890282,0.013955774965600076,-0.30493981035924456,011170
7,금호석유,2023,Q3,에너지_화학,0.06366348159390081,0.016310626491690794,-0.12674879268183759,-0.03654754918467806,0.000252799405374704,0.4221667850630384,0.01696109770564047,-0.020683227056856643,011780
7,SKC,2023,Q3,에너지_화학,-0.12462022310776313,-0.004926907005666337,-0.49886461915722413,0.30547089442859354,-0.00470939406856985,-0.007911685583317452,0.017901560796506955,0.2043737124290611,011790
7,한화테크윈,2023,Q3,중공업,0.11617268429022841,-0.03703072317741973,2.1646361777195375,0.17263508069131528,-0.027658888009005955,0.1482575627449052,0.037956919612539775,0.40500065959060594,012450
7,한솔케미칼,2023,Q3,에너지_화학,0.011201818962746656,0.03984386632581183,0.2246085465745109,-0.009977601624359456,0.03478791483953536,0.15484604764535725,0.04394581348007809,0.0001376870690659865,014680
7,동원시스템즈,2023,Q3,에너지_화학,-0.14870875885964083,0.06554819063206252,-0.16705949769251027,-0.08366821478470254,0.021915024282138873,-0.08798012672036493,0.02080970571791707,0.5180385823467325,014820
7,유니드,2023,Q3,에너지_화학,0.33983696615275555,-0.006936364845405718,-0.9621210143159994,-0.18640331913141384,-0.0012733227521685153,-0.11203155406767673,-0.008670279232649514,-0.15946229954260938,014830
7,현대엘리베이,2023,Q3,중공업,0.10904720232753652,0.03247084018688495,0.4500317744369844,0.019542618279156043,-0.009320098111323838,0.20447075225118527,0.021111727725169338,-0.2851749984416879,017800
7,남해화학,2023,Q3,에너지_화학,-0.04989987595250758,0.004114750416720714,-0.52553244887549,-0.13319580416351529,0.0034072229550532462,0.10291942238267304,0.0002993877264436673,-0.1085435791861857,025860
7,두산중공업,2023,Q3,중공업,-0.1459376118015642,-0.14702885447489666,-0.4612519639332481,-0.06342290069988854,-0.004329754925813223,0.10426092755742866,-0.00016859910538524758,0.16587383887764118,034020
7,대우조선해양,2023,Q3,중공업,-0.4006629610823189,-0.06437533834429643,-1.3710339630398634,0.07206497456697059,0.09832390314589778,-0.010460639153425766,0.002782813859010025,0.1725836377099783,042660
7,두산인프라코어,2023,Q3,중공업,-0.29101872460617517,0.054162848573296785,-0.3315067470564532,-0.18723169025486874,0.03481422267762424,-0.2781061580315155,0.00014923076909445498,0.034542670046472365,042670
7,LG화학,2023,Q3,에너지_화학,-0.2186985772512089,0.008320860658242779,-34.65370705244123,-0.07363291579496134,0.005259055345836039,0.3646208116350991,0.0013724887548522968,-0.16902533761636288,051910
7,현대로템,2023,Q3,중공업,-0.12349491727482162,0.213670176628459,-0.3879378828945229,-0.07345466496293585,0.029796451930740098,-0.4193269617440635,-0.004351926658800909,0.12459033605567683,064350
