,name,year,quarter,sector,Relative Return,이익잉여금 변화율,영업이익 변화율,매출액 변화율,자본총계 변화율,비유동부채 변화율,비유동자산 변화율,Label,Code
31,한화,2017,Q3,에너지_화학,-0.25742458930476264,0.021884222961887412,0.037088584757339005,0.021855482998523135,0.014599544799620556,0.03865673339098663,0.0010113637862350089,0.019751901640784185,000880
31,한국쉘석유,2017,Q3,에너지_화학,-0.08768269671855049,0.07209561657978059,0.01565405247303442,-0.03268536315861603,0.06585406098432878,2.4604181158817284,0.044448505222653534,-0.09736271132615867,002960
31,태광산업,2017,Q3,에너지_화학,-0.048078397516484885,0.0076936983902893274,-0.3430928475163375,-0.00012196296105615456,0.004941440343136039,0.059248635659583826,-0.006892788632644087,0.07347524590360754,003240
31,삼성정밀화학,2017,Q3,에너지_화학,0.30169643119837175,0.03608630342300834,-0.11154921838829612,-0.04197322840285711,0.021108558316862425,-0.5401656242362357,-0.005738324929011829,0.20592125387012478,004000
31,효성,2017,Q3,에너지_화학,-0.21892132816319204,0.05500118231922024,-0.0027265699375139674,-0.0014223527437049466,0.045324552856438105,-0.12005332213304765,-0.009701008254445531,-0.04856877079227737,004800
31,SK케미칼,2017,Q3,에너지_화학,0.14378324634441902,0.019086116501132233,1.2113199466530444,0.16369072571921706,0.009527170670839968,-0.03729896718739967,0.0032152426020606306,0.0,006120
31,대한유화,2017,Q3,에너지_화학,-0.17559570092242083,0.06798598442589987,-8.092908875740726,1.3665624956437998,0.052000121870080296,-0.028433815111921668,0.03357623633296081,0.2820974543778761,006650
31,국도화학,2017,Q3,에너지_화학,0.20129530770487877,0.03191057799205366,0.04924890888989175,0.00727123388271167,0.021750534546543854,0.1992213516782897,0.05459772540253893,-0.08119660520900282,007690
31,현대중공업,2017,Q3,중공업,-0.10302167880784409,0.00043114948031508504,-0.3651469449712472,-0.25931975111864625,0.0002911777786975822,-0.028591590015310975,-0.018970731730170165,-0.008741311954023542,009540
31,한화케미칼,2017,Q3,에너지_화학,-0.217931645451645,0.03423232425977041,0.0323505164910427,0.023611129704476985,0.022567892652000987,0.034955957840025365,-0.0025847390138473703,0.052388023398441785,009830
31,OCI,2017,Q3,에너지_화학,0.2114429436892433,0.0192145131508914,0.5279974999505104,0.10615071596653158,0.015891708350999068,0.10290972725584124,-0.011014807966960749,0.31682602929670717,010060
31,삼성중공업,2017,Q3,중공업,-0.014090318786264912,0.006806166098906941,-0.30438570656564756,-0.24669991549338421,0.003635712105668709,0.21438050182886026,-0.010685767193914453,-0.217019292059834,010140
31,현대미포조선,2017,Q3,중공업,-0.19176584267170355,0.10927614771719263,0.05744506986976661,-0.2542362903316745,-0.03213223707160873,0.07909152876613113,-0.12462027170280976,0.1271316342568646,010620
31,S-Oil,2017,Q3,에너지_화학,-0.08069694702833984,0.05691745289358385,3.717789318393069,0.11722286137865301,0.04176525122044361,0.09738868154081093,0.09616871508094227,0.054876596118600164,010950
31,롯데케미칼,2017,Q3,에너지_화학,-0.16627204095519577,0.054695098331503544,0.1890541402813395,0.007050018255428503,0.04813327970319592,-0.05578790223666519,-0.0020747004969196015,0.261880645623396,011170
31,금호석유,2017,Q3,에너지_화학,0.02397862549074413,0.035751364317917034,0.45737084161475794,-0.031190147171458293,-0.006226517619568939,-0.013647714546408785,-0.02241479132981139,0.15240678141447583,011780
31,SKC,2017,Q3,에너지_화학,0.0678691798272607,0.01425034684204074,-0.004594688630483623,0.059588977780427266,0.011439072904656289,-0.06514850648381554,0.006002880776402986,-0.04718486279037592,011790
31,한화테크윈,2017,Q3,중공업,-0.1862163257216811,0.058557421301516754,-3.494265199320573,-0.5217510504887313,0.005122123922900901,-0.2878832677463299,-0.10942252002439301,-0.12132453025065429,012450
