year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,20150,일진머티리얼즈,정보기술,2021-01-04,1.0
2021,Q1,1,2,20150,일진머티리얼즈,정보기술,2021-01-12,1.0
2021,Q1,1,3,20150,일진머티리얼즈,정보기술,,
2021,Q1,1,4,20150,일진머티리얼즈,정보기술,,
2021,Q1,2,1,20150,일진머티리얼즈,정보기술,,
2021,Q1,2,2,20150,일진머티리얼즈,정보기술,,
2021,Q1,2,3,20150,일진머티리얼즈,정보기술,,
2021,Q1,2,4,20150,일진머티리얼즈,정보기술,,
2021,Q1,3,1,20150,일진머티리얼즈,정보기술,,
2021,Q1,3,2,20150,일진머티리얼즈,정보기술,,
2021,Q1,3,3,20150,일진머티리얼즈,정보기술,,
2021,Q1,3,4,20150,일진머티리얼즈,정보기술,2021-03-23,-1.0
2021,Q2,4,1,20150,일진머티리얼즈,정보기술,2021-04-02,1.0
2021,Q2,4,2,20150,일진머티리얼즈,정보기술,2021-04-08,1.0
2021,Q2,4,3,20150,일진머티리얼즈,정보기술,,
2021,Q2,4,4,20150,일진머티리얼즈,정보기술,,
2021,Q2,5,1,20150,일진머티리얼즈,정보기술,,
2021,Q2,5,2,20150,일진머티리얼즈,정보기술,2021-05-13,1.0
2021,Q2,5,3,20150,일진머티리얼즈,정보기술,,
2021,Q2,5,4,20150,일진머티리얼즈,정보기술,2021-05-29,1.0
2021,Q2,6,1,20150,일진머티리얼즈,정보기술,2021-06-02,1.0
2021,Q2,6,2,20150,일진머티리얼즈,정보기술,,
2021,Q2,6,3,20150,일진머티리얼즈,정보기술,,
2021,Q2,6,4,20150,일진머티리얼즈,정보기술,,
2021,Q3,7,1,20150,일진머티리얼즈,정보기술,,
2021,Q3,7,2,20150,일진머티리얼즈,정보기술,,
2021,Q3,7,3,20150,일진머티리얼즈,정보기술,2021-07-20,1.0
2021,Q3,7,4,20150,일진머티리얼즈,정보기술,,
2021,Q3,8,1,20150,일진머티리얼즈,정보기술,,
2021,Q3,8,2,20150,일진머티리얼즈,정보기술,2021-08-10,1.0
2021,Q3,8,3,20150,일진머티리얼즈,정보기술,,
2021,Q3,8,4,20150,일진머티리얼즈,정보기술,2021-08-23,1.0
2021,Q3,9,1,20150,일진머티리얼즈,정보기술,2021-09-07,0.0
2021,Q3,9,2,20150,일진머티리얼즈,정보기술,2021-09-14,1.0
2021,Q3,9,3,20150,일진머티리얼즈,정보기술,2021-09-17,1.0
2021,Q3,9,4,20150,일진머티리얼즈,정보기술,2021-09-27,-1.0
2021,Q4,10,1,20150,일진머티리얼즈,정보기술,,
2021,Q4,10,2,20150,일진머티리얼즈,정보기술,2021-10-08,-1.0
2021,Q4,10,3,20150,일진머티리얼즈,정보기술,,
2021,Q4,10,4,20150,일진머티리얼즈,정보기술,,
2021,Q4,11,1,20150,일진머티리얼즈,정보기술,,
2021,Q4,11,2,20150,일진머티리얼즈,정보기술,,
2021,Q4,11,3,20150,일진머티리얼즈,정보기술,2021-11-15,1.0
2021,Q4,11,4,20150,일진머티리얼즈,정보기술,2021-11-30,1.0
2021,Q4,12,1,20150,일진머티리얼즈,정보기술,2021-12-06,-1.0
2021,Q4,12,2,20150,일진머티리얼즈,정보기술,2021-12-10,1.0
2021,Q4,12,3,20150,일진머티리얼즈,정보기술,,
2021,Q4,12,4,20150,일진머티리얼즈,정보기술,,
2022,Q1,1,1,20150,일진머티리얼즈,정보기술,,
2022,Q1,1,2,20150,일진머티리얼즈,정보기술,2022-01-12,1.0
2022,Q1,1,3,20150,일진머티리얼즈,정보기술,,
