접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002293,Y,00190321,케이티,2015년 12월 30일,국민연금공단,"19,150,489",7.33%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 08월 30일,국민연금공단 ,"25,212,243",9.66%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 08월 26일,국민연금공단 ,"24,927,523",9.55%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 05월 13일,국민연금공단 ,"22,589,461",8.65%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 01월 24일,국민연금공단 ,"19,957,568",7.64%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2012년 12월 31일,국민연금공단 ,"17,786,652",6.81%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2012년 10월 08일,국민연금공단 ,"17,854,633",6.84%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2012년 03월 14일,국민연금공단 ,"17,342,638",6.64%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2011년 12월 31일,국민연금공단 ,"22,373,434",8.57%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2011년 12월 29일,국민연금공단 ,"22,686,164",8.69%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2011년 04월 18일,국민연금공단 ,"17,475,065",6.69%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2015년 05월 13일,국민연금공단,"19,814,142",7.59%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2015년 02월 05일,국민연금공단,"21,451,083",8.22%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2014년 12월 31일,국민연금공단,"22,082,607",8.46%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 12월 31일,국민연금공단  ,"23,298,800",8.92%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 12월 16일,국민연금공단  ,"22,199,003",8.50%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 10월 17일,국민연금공단  ,"26,062,493",9.98%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 10월 02일,국민연금공단  ,"26,743,983",10.24%,-,-,2015-12-31,2015,Q4
20160330002293,Y,00190321,케이티,2013년 09월 11일,국민연금공단  ,"26,458,683",10.13%,-,-,2015-12-31,2015,Q4
20170331002943,Y,00190321,케이티,2016년 12월 30일,국민연금공단,"26,994,170",10.34%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 12월 31일,국민연금공단 ,"23,298,800",8.92%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 12월 16일,국민연금공단 ,"22,199,003",8.50%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 10월 17일,국민연금공단 ,"26,062,493",9.98%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 10월 02일,국민연금공단 ,"26,743,983",10.24%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 09월 11일,국민연금공단 ,"26,458,683",10.13%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 08월 30일,국민연금공단,"25,212,243",9.66%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2013년 08월 26일,국민연금공단,"24,927,523",9.55%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2016년 10월 27일,국민연금공단,"27,733,810",10.62%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2016년 09월 30일,국민연금공단,"27,344,257",10.47%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2016년 08월 30일,국민연금공단,"26,159,930",10.02%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2016년 05월 25일,국민연금공단,"25,094,135",9.61%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2015년 12월 30일,국민연금공단,"19,150,489",7.33%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2015년 05월 13일,국민연금공단,"19,814,142",7.59%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2015년 02월 05일,국민연금공단,"21,451,083",8.22%,-,-,2016-12-31,2016,Q4
20170331002943,Y,00190321,케이티,2014년 12월 31일,국민연금공단,"22,082,607",8.46%,-,-,2016-12-31,2016,Q4
20180402004398,Y,00190321,케이티,2017년 12월 29일,국민연금공단,"28,555,130",10.94%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2016년 08월 30일,국민연금공단,"26,159,930",10.02%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2016년 05월 25일,국민연금공단,"25,094,135",9.61%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2015년 12월 30일,국민연금공단,"19,150,489",7.33%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2015년 05월 13일,국민연금공단,"19,814,142",7.59%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2015년 02월 05일,국민연금공단,"21,451,083",8.22%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2014년 12월 31일,국민연금공단,"22,082,607",8.46%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2017년 09월 29일,국민연금공단,"29,250,631",11.20%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2017년 06월 30일,국민연금공단,"28,677,204",10.98%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2017년 03월 31일,국민연금공단,"27,317,243",10.46%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2017년 03월 13일,국민연금공단,"26,396,864",10.11%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2017년 01월 02일,국민연금공단,"26,101,756",10.00%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2016년 12월 30일,국민연금공단,"26,994,170",10.34%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2016년 10월 27일,국민연금공단,"27,733,810",10.62%,-,-,2017-12-31,2017,Q4
20180402004398,Y,00190321,케이티,2016년 09월 30일,국민연금공단,"27,344,257",10.47%,-,-,2017-12-31,2017,Q4
20190401004942,Y,00190321,케이티,2018년 12월 28일,국민연금공단,"31,823,426",12.19%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2017년 03월 31일,국민연금공단,"27,317,243",10.46%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2017년 03월 13일,국민연금공단,"26,396,864",10.11%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2017년 01월 23일,국민연금공단,"26,101,756",10.00%,장내매도,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2016년 12월 30일,국민연금공단,"26,994,170",10.34%,장내매도,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2016년 10월 27일,국민연금공단,"27,733,810",10.62%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2016년 09월 30일,국민연금공단,"27,344,257",10.47%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2016년 08월 03일,국민연금공단,"26,159,930",10.02%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2016년 05월 25일,국민연금공단,"25,094,135",9.61%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2018년 09월 28일,국민연금공단,"28,908,463",11.07%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2018년 06월 29일,국민연금공단,"26,654,816",10.21%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2018년 05월 09일,국민연금공단,"26,175,373",10.02%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2018년 04월 20일,국민연금공단,"26,032,719",9.97%,장내매도,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2018년 03월 30일,국민연금공단,"26,290,775",10.07%,장내매도,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2017년 12월 29일,국민연금공단,"28,555,130",10.94%,장내매도,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2017년 09월 29일,국민연금공단,"29,250,631",11.20%,장내매수,-,2018-12-31,2018,Q4
20190401004942,Y,00190321,케이티,2017년 06월 30일,국민연금공단,"28,677,204",10.98%,장내매수,-,2018-12-31,2018,Q4
20200330004658,Y,00190321,케이티,2019년 12월 31일,국민연금공단,"32,836,553",12.58%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2018년 03월 30일,국민연금공단,"26,290,775",10.07%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2017년 12월 29일,국민연금공단,"28,555,130",10.94%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2017년 09월 29일,국민연금공단,"29,250,631",11.20%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2017년 06월 30일,국민연금공단,"28,677,204",10.98%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2017년 03월 31일,국민연금공단,"27,317,243",10.46%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2017년 03월 13일,국민연금공단,"26,396,864",10.11%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2017년 01월 23일,국민연금공단,"26,101,756",10.00%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2019년 09월 30일,국민연금공단,"34,077,073",13.05%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2019년 06월 28일,국민연금공단,"32,114,678",12.30%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2019년 03월 29일,국민연금공단,"31,168,363",11.94%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2018년 12월 28일,국민연금공단,"31,823,426",12.19%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2018년 09월 28일,국민연금공단,"28,908,463",11.07%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2018년 06월 29일,국민연금공단,"26,654,816",10.21%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2018년 05월 09일,국민연금공단,"26,175,373",10.02%,장내매매,-,2019-12-31,2019,Q4
20200330004658,Y,00190321,케이티,2018년 04월 20일,국민연금공단,"26,032,719",9.97%,장내매매,-,2019-12-31,2019,Q4
20210319001235,Y,00190321,케이티,2020년 12월 31일,국민연금공단,"30,498,743",11.68%,장내매매,-,2020-12-31,2020,Q4
20210319001235,Y,00190321,케이티,2018년 09월 28일,국민연금공단,"28,908,463",11.07%,장내매매,-,2020-12-31,2020,Q4
20210319001235,Y,00190321,케이티,2018년 06월 29일,국민연금공단,"26,654,816",10.21%,장내매매,-,2020-12-31,2020,Q4
20210319001235,Y,00190321,케이티,2018년 05월 09일,국민연금공단,"26,175,373",10.02%,장내매매,-,2020-12-31,2020,Q4
20210319001235,Y,00190321,케이티,2018년 04월 20일,국민연금공단,"26,032,719",9.97%,장내매매,-,2020-12-31,2020,Q4
20210319001235,Y,00190321,케이티,2018년 03월 30일,국민연금공단,"26,290,775",10.07%,장내매매,-,2020-12-31,2020,Q4
