year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,66570,LG전자,정보기술,2021-01-02,1.0
2021,Q1,1,2,66570,LG전자,정보기술,2021-01-08,0.0
2021,Q1,1,3,66570,LG전자,정보기술,2021-01-20,1.0
2021,Q1,1,4,66570,LG전자,정보기술,2021-01-25,1.0
2021,Q1,2,1,66570,LG전자,정보기술,,
2021,Q1,2,2,66570,LG전자,정보기술,2021-02-14,0.0
2021,Q1,2,3,66570,LG전자,정보기술,,
2021,Q1,2,4,66570,LG전자,정보기술,2021-02-22,0.0
2021,Q1,3,1,66570,LG전자,정보기술,,
2021,Q1,3,2,66570,LG전자,정보기술,2021-03-09,1.0
2021,Q1,3,3,66570,LG전자,정보기술,2021-03-18,-1.0
2021,Q1,3,4,66570,LG전자,정보기술,,
2021,Q2,4,1,66570,LG전자,정보기술,2021-04-05,0.0
2021,Q2,4,2,66570,LG전자,정보기술,,
2021,Q2,4,3,66570,LG전자,정보기술,,
2021,Q2,4,4,66570,LG전자,정보기술,,
2021,Q2,5,1,66570,LG전자,정보기술,2021-05-04,0.0
2021,Q2,5,2,66570,LG전자,정보기술,,
2021,Q2,5,3,66570,LG전자,정보기술,,
2021,Q2,5,4,66570,LG전자,정보기술,2021-05-31,1.0
2021,Q2,6,1,66570,LG전자,정보기술,2021-06-02,1.0
2021,Q2,6,2,66570,LG전자,정보기술,,
2021,Q2,6,3,66570,LG전자,정보기술,2021-06-18,0.0
2021,Q2,6,4,66570,LG전자,정보기술,,
2021,Q3,7,1,66570,LG전자,정보기술,,
2021,Q3,7,2,66570,LG전자,정보기술,2021-07-14,0.0
2021,Q3,7,3,66570,LG전자,정보기술,2021-07-16,0.0
2021,Q3,7,4,66570,LG전자,정보기술,,
2021,Q3,8,1,66570,LG전자,정보기술,,
2021,Q3,8,2,66570,LG전자,정보기술,2021-08-08,0.0
2021,Q3,8,3,66570,LG전자,정보기술,,
2021,Q3,8,4,66570,LG전자,정보기술,,
2021,Q3,9,1,66570,LG전자,정보기술,2021-09-05,0.0
2021,Q3,9,2,66570,LG전자,정보기술,,
2021,Q3,9,3,66570,LG전자,정보기술,,
2021,Q3,9,4,66570,LG전자,정보기술,2021-09-23,0.0
