접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230728000584,2023-07-28,00148276,제일기획,윤석준,비등기임원,부사장,-,"11,768","2,500",0.01,0.00,2023,Q3
20230804000368,2023-08-04,00148276,제일기획,강우영,등기임원,부사장,-,"3,000","3,000",0.00,0.00,2023,Q3
20230816000198,2023-08-16,00148276,제일기획,국민연금공단,-,-,10%이상주주,"11,595,310","11,595,310",10.08,10.08,2023,Q3
20231010000120,2023-10-10,00148276,제일기획,국민연금공단,-,-,10%이상주주,"12,742,454","1,147,144",11.08,1.00,2023,Q4
20240104000085,2024-01-04,00148276,제일기획,국민연금공단,-,-,10%이상주주,"12,688,878","-53,576",11.03,-0.05,2024,Q1
20240403003199,2024-04-03,00148276,제일기획,국민연금공단,-,-,10%이상주주,"12,010,101","-678,777",10.44,-0.59,2024,Q2
20240507000202,2024-05-07,00148276,제일기획,신재호,비등기임원,상무,-,"5,400","2,000",0.00,0.00,2024,Q2
20240703000099,2024-07-03,00148276,제일기획,국민연금공단,-,-,10%이상주주,"11,647,853","-362,248",10.12,-0.32,2024,Q3
20240730000065,2024-07-30,00148276,제일기획,국민연금공단,-,-,10%이상주주,"11,490,344","-157,509",9.99,-0.13,2024,Q3
20240819000120,2024-08-19,00148276,제일기획,국민연금공단,-,-,10%이상주주,"11,517,186","11,517,186",10.01,10.01,2024,Q3
20241008000564,2024-10-08,00148276,제일기획,국민연금공단,-,-,10%이상주주,"12,658,794","1,141,608",11.00,0.99,2024,Q4
20250107000300,2025-01-07,00148276,제일기획,국민연금공단,-,-,10%이상주주,"13,259,083","600,289",11.53,0.53,2025,Q1
20250120000455,2025-01-20,00148276,제일기획,신재호,비등기임원,상무,-,"7,400","2,000",0.01,0.01,2025,Q1
