접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20240108000093,2024-01-08,00164788,현대모비스,강신영,비등기임원,상무,-,37,37,0.00,0.00,2024,Q1
20240108000100,2024-01-08,00164788,현대모비스,김재철,비등기임원,상무,-,0,0,0.00,0.00,2024,Q1
20240108000103,2024-01-08,00164788,현대모비스,독고율,비등기임원,상무,-,16,16,0.00,0.00,2024,Q1
20240108000104,2024-01-08,00164788,현대모비스,박기철,비등기임원,상무,-,30,30,0.00,0.00,2024,Q1
20240108000105,2024-01-08,00164788,현대모비스,이동열,비등기임원,상무,-,17,17,0.00,0.00,2024,Q1
20240613000264,2024-06-13,00164788,현대모비스,이규석,등기임원,사장,-,440,440,0.00,0.00,2024,Q2
20250107000377,2025-01-07,00164788,현대모비스,김선희,비등기임원,상무,-,19,19,0.00,0.00,2025,Q1
20250107000384,2025-01-07,00164788,현대모비스,김왕주,비등기임원,상무,-,68,68,0.00,0.00,2025,Q1
20250107000391,2025-01-07,00164788,현대모비스,김진백,비등기임원,상무,-,37,37,0.00,0.00,2025,Q1
20250107000401,2025-01-07,00164788,현대모비스,성정은,비등기임원,상무,-,64,64,0.00,0.00,2025,Q1
20250107000414,2025-01-07,00164788,현대모비스,진윤두,비등기임원,상무,-,186,186,0.00,0.00,2025,Q1
20250107000419,2025-01-07,00164788,현대모비스,최용석,비등기임원,상무,-,100,100,0.00,0.00,2025,Q1
