year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,20150,일진머티리얼즈,정보기술,2021-01-04,긍정,"일진머티리얼즈는 전기차 배터리 관련 동박 사업에서 경쟁력을 보유하고 있으며, 공급 부족 현상으로 인해 긍정적인 전망이 제시되고 있다. 또한, 최근 주가 상승세가 지속되고 있어 긍정적인 논조로 판단된다.",1.0
2021,Q1,1,2,20150,일진머티리얼즈,정보기술,2021-01-12,중립,"뉴스 내용은 주로 수소차와 전기차 관련주에 대한 일반적인 시장 흐름을 다루고 있으며, 일진머티리얼즈에 대한 구체적인 정보나 직접적인 관련성은 언급되지 않았습니다.",0.0
2021,Q1,1,3,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,1,4,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,2,1,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,2,2,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,2,3,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,2,4,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,3,1,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,3,2,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,3,3,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,3,4,20150,일진머티리얼즈,정보기술,2021-03-23,중립,"뉴스 내용은 일진머티리얼즈가 유진투자증권 해운대 지점의 관심 종목으로 소개되었고, 현재 0.8%의 수익을 내고 있다는 정보만을 제공하고 있으며, 이는 기업의 실적이나 사업과 직접적인 관련이 없는 단순한 투자 현황 소개에 불과함.",0.0
2021,Q2,4,1,20150,일진머티리얼즈,정보기술,2021-04-02,긍정,"일진머티리얼즈는 전기차 배터리 핵심 부품인 동박의 공급 부족 상황에서 국내 최대 동박 제조업체로서 생산 능력을 확장하고 있으며, 기술력도 뛰어나다는 평가를 받고 있어 긍정적인 논조로 판단됨.",1.0
2021,Q2,4,2,20150,일진머티리얼즈,정보기술,2021-04-08,매우 긍정,일진머티리얼즈가 스웨덴 배터리 기업 노스 볼트와 10년간 약 4000억 원 규모의 이차전지용 일렉 포일 장기 공급 계약을 체결했다는 소식은 실적 개선과 수익성 향상에 긍정적인 영향을 미칠 것으로 판단됨.,2.0
