year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,660,SK하이닉스,정보기술,,
2021,Q1,1,2,660,SK하이닉스,정보기술,,
2021,Q1,1,3,660,SK하이닉스,정보기술,2021-01-20,0.0
2021,Q1,1,4,660,SK하이닉스,정보기술,,
2021,Q1,2,1,660,SK하이닉스,정보기술,2021-02-04,1.0
2021,Q1,2,2,660,SK하이닉스,정보기술,2021-02-10,-1.0
2021,Q1,2,3,660,SK하이닉스,정보기술,,
2021,Q1,2,4,660,SK하이닉스,정보기술,,
2021,Q1,3,1,660,SK하이닉스,정보기술,,
2021,Q1,3,2,660,SK하이닉스,정보기술,,
2021,Q1,3,3,660,SK하이닉스,정보기술,2021-03-18,1.0
2021,Q1,3,4,660,SK하이닉스,정보기술,,
2021,Q2,4,1,660,SK하이닉스,정보기술,2021-04-07,1.0
2021,Q2,4,2,660,SK하이닉스,정보기술,,
2021,Q2,4,3,660,SK하이닉스,정보기술,,
2021,Q2,4,4,660,SK하이닉스,정보기술,2021-04-28,1.0
2021,Q2,5,1,660,SK하이닉스,정보기술,,
2021,Q2,5,2,660,SK하이닉스,정보기술,,
2021,Q2,5,3,660,SK하이닉스,정보기술,,
2021,Q2,5,4,660,SK하이닉스,정보기술,2021-05-30,1.0
2021,Q2,6,1,660,SK하이닉스,정보기술,2021-06-03,1.0
2021,Q2,6,2,660,SK하이닉스,정보기술,2021-06-14,1.0
2021,Q2,6,3,660,SK하이닉스,정보기술,2021-06-21,1.0
2021,Q2,6,4,660,SK하이닉스,정보기술,,
2021,Q3,7,1,660,SK하이닉스,정보기술,,
2021,Q3,7,2,660,SK하이닉스,정보기술,,
2021,Q3,7,3,660,SK하이닉스,정보기술,2021-07-19,1.0
2021,Q3,7,4,660,SK하이닉스,정보기술,,
2021,Q3,8,1,660,SK하이닉스,정보기술,,
2021,Q3,8,2,660,SK하이닉스,정보기술,,
2021,Q3,8,3,660,SK하이닉스,정보기술,,
2021,Q3,8,4,660,SK하이닉스,정보기술,,
2021,Q3,9,1,660,SK하이닉스,정보기술,,
2021,Q3,9,2,660,SK하이닉스,정보기술,,
2021,Q3,9,3,660,SK하이닉스,정보기술,,
2021,Q3,9,4,660,SK하이닉스,정보기술,,
2021,Q4,10,1,660,SK하이닉스,정보기술,,
2021,Q4,10,2,660,SK하이닉스,정보기술,,
2021,Q4,10,3,660,SK하이닉스,정보기술,,
2021,Q4,10,4,660,SK하이닉스,정보기술,2021-10-29,1.0
2021,Q4,11,1,660,SK하이닉스,정보기술,,
2021,Q4,11,2,660,SK하이닉스,정보기술,2021-11-10,1.0
2021,Q4,11,3,660,SK하이닉스,정보기술,,
2021,Q4,11,4,660,SK하이닉스,정보기술,2021-11-27,-1.0
2021,Q4,12,1,660,SK하이닉스,정보기술,2021-12-05,-1.0
2021,Q4,12,2,660,SK하이닉스,정보기술,,
2021,Q4,12,3,660,SK하이닉스,정보기술,,
2021,Q4,12,4,660,SK하이닉스,정보기술,2021-12-23,1.0
2022,Q1,1,1,660,SK하이닉스,정보기술,,
2022,Q1,1,2,660,SK하이닉스,정보기술,,
2022,Q1,1,3,660,SK하이닉스,정보기술,,
2022,Q1,1,4,660,SK하이닉스,정보기술,,
2022,Q1,2,1,660,SK하이닉스,정보기술,,
2022,Q1,2,2,660,SK하이닉스,정보기술,,
2022,Q1,2,3,660,SK하이닉스,정보기술,,
2022,Q1,2,4,660,SK하이닉스,정보기술,,
2022,Q1,3,1,660,SK하이닉스,정보기술,,
2022,Q1,3,2,660,SK하이닉스,정보기술,,
2022,Q1,3,3,660,SK하이닉스,정보기술,,
2022,Q1,3,4,660,SK하이닉스,정보기술,,
2022,Q2,4,1,660,SK하이닉스,정보기술,,
2022,Q2,4,2,660,SK하이닉스,정보기술,,
2022,Q2,4,3,660,SK하이닉스,정보기술,2022-04-21,1.0
2022,Q2,4,4,660,SK하이닉스,정보기술,,
2022,Q2,5,1,660,SK하이닉스,정보기술,,
2022,Q2,5,2,660,SK하이닉스,정보기술,,
2022,Q2,5,3,660,SK하이닉스,정보기술,2022-05-18,1.0
2022,Q2,5,4,660,SK하이닉스,정보기술,,
2022,Q2,6,1,660,SK하이닉스,정보기술,,
2022,Q2,6,2,660,SK하이닉스,정보기술,,
2022,Q2,6,3,660,SK하이닉스,정보기술,,
2022,Q2,6,4,660,SK하이닉스,정보기술,,
2022,Q3,7,1,660,SK하이닉스,정보기술,,
2022,Q3,7,2,660,SK하이닉스,정보기술,,
2022,Q3,7,3,660,SK하이닉스,정보기술,2022-07-21,-1.0
2022,Q3,7,4,660,SK하이닉스,정보기술,,
2022,Q3,8,1,660,SK하이닉스,정보기술,,
2022,Q3,8,2,660,SK하이닉스,정보기술,,
2022,Q3,8,3,660,SK하이닉스,정보기술,,
2022,Q3,8,4,660,SK하이닉스,정보기술,,
2022,Q3,9,1,660,SK하이닉스,정보기술,,
2022,Q3,9,2,660,SK하이닉스,정보기술,,
2022,Q3,9,3,660,SK하이닉스,정보기술,,
2022,Q3,9,4,660,SK하이닉스,정보기술,,
2022,Q4,10,1,660,SK하이닉스,정보기술,,
2022,Q4,10,2,660,SK하이닉스,정보기술,,
2022,Q4,10,3,660,SK하이닉스,정보기술,,
2022,Q4,10,4,660,SK하이닉스,정보기술,,
2022,Q4,11,1,660,SK하이닉스,정보기술,2022-11-07,-1.0
2022,Q4,11,2,660,SK하이닉스,정보기술,,
2022,Q4,11,3,660,SK하이닉스,정보기술,,
2022,Q4,11,4,660,SK하이닉스,정보기술,2022-11-24,-1.0
2022,Q4,12,1,660,SK하이닉스,정보기술,,
2022,Q4,12,2,660,SK하이닉스,정보기술,,
2022,Q4,12,3,660,SK하이닉스,정보기술,,
2022,Q4,12,4,660,SK하이닉스,정보기술,,
2023,Q1,1,1,660,SK하이닉스,정보기술,,
2023,Q1,1,2,660,SK하이닉스,정보기술,,
2023,Q1,1,3,660,SK하이닉스,정보기술,2023-01-18,-1.0
