,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
11,Yuhan_Corporation,2021,Q4,제약,0.059043087518126654,-0.0,-0.04145997332955509,-0.555000114876266,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.030376137764630107,0.061447627684376616,0.06895114978209305,0.07715090444107445,000100
11,Ildong_Pharmaceutical,2021,Q4,제약,-0.0025375586101505643,-0.0,-0.04950641431642322,0.8370963974954677,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.027469589478397394,0.0628746665665213,-0.04449661624320478,0.10966200099932229,000230
11,Bukwang_Pharmaceutical,2021,Q4,제약,-0.17518592830285523,-0.0,-0.003724010284038126,-0.8470230976450543,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.061709636811905444,-0.1289407144526853,-0.1935556838324013,-0.126634295296974,003000
11,Youngjin_Pharmaceutical,2021,Q4,제약,-0.05427312463143087,-0.6666666666666667,-0.12750656998425058,0.31812494337066843,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.0030992333013144524,-0.09025691688962434,-0.10848806199181982,0.07989796276754212,003520
11,GC_Biopharma,2021,Q4,제약,0.09349659973403818,-0.0,-0.08249872367062894,1.1676213497925132,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.05630490249822517,0.2363175491304791,0.09914513012085002,-0.3220001489555106,006280
11,Ilyang_Pharmaceutical,2021,Q4,제약,-0.08252323709206964,-0.0,-0.23323313689802005,0.14770047532138653,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.014786344336381152,0.031483162637616524,0.008184098193892764,-0.08615275436599487,007570
11,Kwang_Dong_Pharmaceutical,2021,Q4,제약,-0.031943594152120655,-0.0,-0.018045084703464997,0.22753850618711535,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.014578227934062715,0.07483071102950334,0.076645668447898,-0.0473169754486807,009290
11,Daewoong_Pharmaceutical,2021,Q4,제약,-0.07548546976308436,-0.0,-0.06405422154779505,-0.03284419774325409,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.04706035954446253,-0.038661874435073074,0.010241247392122288,0.051962195931096175,069620
11,Hanmi_Pharmaceutical,2021,Q4,제약,-0.09442359118253317,-0.0,-0.04228463067745358,-0.17779285602955497,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,0.0018473308680970746,-0.19815797023512838,0.0361996494432284,0.05545851107298187,128940
11,Dong-A_ST,2021,Q4,제약,-0.04373225950378491,-0.0,0.023624151247031655,1.4177343411820615,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,-0.0022831126597493423,0.012788606387951318,0.04903946042185181,-0.029405906837946683,170900
11,Jongkundang,2021,Q4,제약,-0.04091298867123734,-0.0,0.008281383512249052,0.9733220561210216,-0.020007078311950588,-0.08325393584683072,-0.16812521036687933,0.008554990883948843,-0.040779922732100626,0.06799472330774992,-0.03735103024750505,185750
