,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
25,Yuhan_Corporation,2018,Q2,제약,0.04787317080634118,-0.0,-0.012613736892784777,0.06864230666251181,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.014769178896622881,-0.14050032828143366,-0.06336190636973438,0.03914035069613461,000100
25,Ildong_Pharmaceutical,2018,Q2,제약,0.020977954684127886,-0.0,-0.009487290026072293,0.7998524005108403,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.004335520566391304,0.35231846433338165,0.04711351861199187,-0.009704254846117456,000230
25,Bukwang_Pharmaceutical,2018,Q2,제약,0.1064461049323252,-0.0,-0.008081255611921856,-0.4516651073909612,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.1860643504091124,-0.1480138125165611,-0.40459768429674936,-0.01681752860932499,003000
25,Youngjin_Pharmaceutical,2018,Q2,제약,-0.03463243483520891,-0.0,0.11988353141857688,3.1390804477361165,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,0.017955128586721214,0.188021355574313,0.01988887669755235,-0.05118533252260858,003520
25,GC_Biopharma,2018,Q2,제약,-0.043986296165535864,-0.0,-0.008329474728966169,0.210389859308716,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.007910943533209425,-0.16621816900234543,-0.011115524884496075,0.052813798739057755,006280
25,Ilyang_Pharmaceutical,2018,Q2,제약,0.08615430851586856,-0.0,-0.255702826654181,0.9192445550640805,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.004699748017717331,0.08582297246416559,0.021706635551794307,-0.1569753489171457,007570
25,Kwang_Dong_Pharmaceutical,2018,Q2,제약,0.050102215807098116,-0.0,-0.013656776440506668,0.40574780541230804,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.010427704840148655,-0.09016516288759235,0.018749018891457525,-0.08587464698822292,009290
25,Daewoong_Pharmaceutical,2018,Q2,제약,0.2432296129253732,-0.0,-0.016402962229962403,-0.24956427233916556,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.013074199276183807,-0.10355951989824819,-0.0026487954576532857,0.025510992382491073,069620
25,Hanmi_Pharmaceutical,2018,Q2,제약,-0.09532909448710494,-0.0,-0.06033596895783444,-0.752833150862255,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.0188209498430556,-0.06709913961990721,-0.06329351447640819,-0.11594455549282248,128940
25,Dong-A_ST,2018,Q2,제약,0.16285768659237532,-0.0,-0.31622916158657377,-0.9085825639307015,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.04040673236034653,-0.1233788677169203,0.05137156047066471,-0.18119521136611766,170900
25,Jongkundang,2018,Q2,제약,0.001447328120690143,-0.0,-0.14658712871022317,0.032567619452499974,-0.007779076758894776,-0.11515816784752042,0.0044422507403751865,-0.040205037419074996,-0.08571628541499376,0.02490158420753885,-0.16134182785263287,185750
