,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
5,Yuhan_Corporation,2023,Q2,제약,-0.22250029516563236,-0.0,-0.009304753109873332,-0.2544449871506649,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.00807407739364896,-0.11736610746013976,-0.05718516736368673,0.15508310796901675,000100
5,Ildong_Pharmaceutical,2023,Q2,제약,-0.45372509526121557,-0.0,0.25456418653547386,1.4134489509038728,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,0.059188043705768245,0.1513119002200365,0.07269120236487037,-0.3613270855250943,000230
5,Bukwang_Pharmaceutical,2023,Q2,제약,-0.19844136502397766,-0.0,-0.00968414823143382,2.3354457774420894,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.008922840037115076,-0.16824127593416782,-0.003560196714648134,-0.15057099938277224,003000
5,Youngjin_Pharmaceutical,2023,Q2,제약,-0.21541759389898274,-0.0,-0.13308315720480968,1.647113265733473,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,0.018106425723144137,-0.05249231229830831,-0.04016493932875975,-0.20440515719744928,003520
5,GC_Biopharma,2023,Q2,제약,-0.16382155456925002,-0.0,-0.010725230840499478,2.0342178940419213,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.007792084941987909,-0.2910841580365382,-0.04138307916526118,-0.10006781863876812,006280
5,Ilyang_Pharmaceutical,2023,Q2,제약,-0.235186386292206,-0.0,-0.7673134233159988,0.5611260105804652,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.05945571603853428,0.0295855299075527,-0.04098482026597927,-0.02363887741537458,007570
5,Kwang_Dong_Pharmaceutical,2023,Q2,제약,-0.16386051813831293,-0.0,-0.016545012528894842,0.25253382222569376,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.003027265792144629,-0.07174115476196263,-0.06898398624493729,0.1579342781112693,009290
5,Daewoong_Pharmaceutical,2023,Q2,제약,-0.4398926099506502,-0.0,-0.05158207550481997,-0.1683761319238024,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.03487488968983721,-0.05047810926986451,0.045205148886431346,-0.1311721709951798,069620
5,Hanmi_Pharmaceutical,2023,Q2,제약,-0.24895597334117248,-0.0,-0.1375440053624708,0.5964031510205516,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.04775710688074186,-0.010048575143560612,0.1284587377499663,0.16173933334692475,128940
5,Dong-A_ST,2023,Q2,제약,-0.19812416082358977,-0.0,-0.023615616926974115,-0.31013916603197655,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.0031945066187359927,-0.14074898225989374,-0.13296696992979262,-0.0038886889279930864,170900
5,Jongkundang,2023,Q2,제약,-0.16788934553549983,-0.0,-0.1096292566321464,-0.4435011108087896,-0.031973087460080984,0.03519218134034163,-0.0022310602386272915,-0.06784772669639616,-0.08804184350617339,0.045009568237957764,0.010952298730831589,185750
