,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
26,Yuhan_Corporation,2018,Q1,제약,0.10151199608253887,-0.0,-0.020100821409697378,-0.8487809083563134,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,-0.011897972456992534,0.09974399177869042,-0.1627853693583634,0.04787317080634118,000100
26,Ildong_Pharmaceutical,2018,Q1,제약,0.052540524263906235,-0.0,-0.010536696927416767,-2.77958784676398,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,-0.003676096059373579,-0.6170905644339955,-0.07249226597951575,0.020977954684127886,000230
26,Bukwang_Pharmaceutical,2018,Q1,제약,0.14614477594045328,-0.0,0.018838895094074326,0.4923787975288135,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,0.02176148649369891,0.1105689808156678,-0.12042489959511027,0.1064461049323252,003000
26,Youngjin_Pharmaceutical,2018,Q1,제약,-0.1139044590132392,-0.0,-0.019365657972167938,1.6596513138472682,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,-0.0028534398337456413,0.045070456719642715,0.05452113923190505,-0.03463243483520891,003520
26,GC_Biopharma,2018,Q1,제약,0.1136401468644205,-0.0,-0.01768637450287991,-5.885725671873631,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,0.0007443057810411213,0.10526028632743434,0.034399724147420985,-0.043986296165535864,006280
26,Ilyang_Pharmaceutical,2018,Q1,제약,0.15215796501349416,-0.0,1.4423815577428798,-0.10448548004953184,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,-0.0293533053782693,-0.0354082059562606,0.009385892777734939,0.08615430851586856,007570
26,Kwang_Dong_Pharmaceutical,2018,Q1,제약,0.07352473877475729,-0.0,-0.011010640968224905,-0.05419186259006881,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,-0.009346877568902068,-0.004654851864347664,-0.032645959641888656,0.050102215807098116,009290
26,Daewoong_Pharmaceutical,2018,Q1,제약,0.5124101855598323,-0.0,-0.011261712214872377,-0.26169915131956145,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,0.0018910779196542604,-0.01071010495477398,-0.015113021797393822,0.2432296129253732,069620
26,Hanmi_Pharmaceutical,2018,Q1,제약,0.2864256036824904,-0.0,0.05488900297626176,5.373942140773708,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,0.03688749896015919,-0.007862612249999845,-0.03728816887104669,-0.09532909448710494,128940
26,Dong-A_ST,2018,Q1,제약,0.20540007344314826,-0.0,-0.03380285512224557,21.116205892901505,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,-0.0050860409723811895,0.06619988850832659,-0.1705522550038796,0.16285768659237532,170900
26,Jongkundang,2018,Q1,제약,0.2658620588525075,-0.0,0.04531014760786689,0.09751568482525474,0.030034823661886145,-0.08575762500677153,-0.08530869157626775,0.03568898102801232,0.10443025538916295,-0.04709766362678014,0.001447328120690143,185750
