,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
22,Yuhan_Corporation,2019,Q1,제약,0.018030783106653556,-0.0,-0.009790877963220312,-0.8376297898598386,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.010481439909303392,0.16953719379680443,-0.2924768383201046,0.11530193030160116,000100
22,Ildong_Pharmaceutical,2019,Q1,제약,0.05364849015381312,-0.0,-0.10817160534144632,-5.735873827668296,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.03397390867196215,-0.7162034578450989,-0.22754898931857848,-0.11037221640146783,000230
22,Bukwang_Pharmaceutical,2019,Q1,제약,0.2960884820299768,-0.0,0.03747494793978423,-1.7041520617731534,0.0016632023276192953,0.06709658363690052,0.09282764948769218,0.017446862403065255,0.14949906965054227,0.05746009839561372,-0.29487184896336216,003000
22,Youngjin_Pharmaceutical,2019,Q1,제약,-0.1641516459148492,-0.0,-0.18245073499254816,-0.12959422761937156,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.015670886108700488,0.074446295999263,-0.04727579531715165,0.058295474253877884,003520
22,GC_Biopharma,2019,Q1,제약,-0.09384920550564724,-0.0,0.011706630464668022,1.0747454764131863,0.0016632023276192953,0.06709658363690052,0.09282764948769218,0.006727003195408421,0.20893695150300529,-0.08769752480181703,0.012642396050882874,006280
22,Ilyang_Pharmaceutical,2019,Q1,제약,-0.11224428029687059,-0.0,1.272233523712709,1.728942980165685,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.019085602197985274,-0.010195503312398158,-0.023365898299071874,-0.015561575068250698,007570
22,Kwang_Dong_Pharmaceutical,2019,Q1,제약,0.020832409175967445,-0.0,-0.014690855878285447,-0.7946217257846748,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.002282895722382605,-0.07437206004606134,-0.13571730076321176,-0.03969795228003149,009290
22,Daewoong_Pharmaceutical,2019,Q1,제약,0.11044279878635704,-0.0,0.0037913216808720396,-1.1750532527781696,0.0016632023276192953,0.06709658363690052,0.09282764948769218,0.0019215015224327558,0.0749775345137157,-0.009175555710848604,-0.08143655131753819,069620
22,Hanmi_Pharmaceutical,2019,Q1,제약,0.07700843966658386,-0.0,0.03193143253493114,-0.07526276184231517,0.0016632023276192953,0.06709658363690052,0.09282764948769218,0.014298283298834868,0.152674775044905,-0.1650387313164745,-0.06390525350047492,128940
22,Dong-A_ST,2019,Q1,제약,0.1033175154093822,-0.0,-0.12361768420059271,-33.17561802806349,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.024476096366079725,-0.03003292888902709,-0.040124365491963854,-0.1273734382187521,170900
22,Jongkundang,2019,Q1,제약,0.030228893259984346,-0.0,-0.0158284624263354,0.12758654501115463,0.0016632023276192953,0.06709658363690052,0.09282764948769218,-0.00481651118487969,0.11783337273255112,-0.02655044646430449,-0.049805676802903265,185750
