,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
10,Yuhan_Corporation,2022,Q1,제약,0.07715090444107445,-0.0,-0.03576857243677756,0.5943501883001182,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,-0.02254947668513485,0.029136487684847334,-0.20630836272583664,0.019865372246513788,000100
10,Ildong_Pharmaceutical,2022,Q1,제약,0.10966200099932229,-0.0,0.005505962846233059,-67.28365410231228,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.0022966925940069993,-0.3455204590587124,0.013962186067307591,0.5425262653429956,000230
10,Bukwang_Pharmaceutical,2022,Q1,제약,-0.126634295296974,-0.0,0.026398903594429646,0.9928392175488304,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.024343594599048002,0.3172202941438571,-0.0572606423634785,0.06781111004410387,003000
10,Youngjin_Pharmaceutical,2022,Q1,제약,0.07989796276754212,-0.0,0.5116442950193714,0.7211314296432794,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.013978643384075173,0.029500262429899227,-0.11813928911894966,0.062425784506670356,003520
10,GC_Biopharma,2022,Q1,제약,-0.3220001489555106,-0.0,0.02054951217334855,1.6602605941902615,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.014855344719876595,0.08231847916172219,0.004675330961782409,0.006044521608004005,006280
10,Ilyang_Pharmaceutical,2022,Q1,제약,-0.08615275436599487,-0.0,-0.040232866726348515,0.445189726838193,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.0037087619466269484,0.25211050658698686,0.11425573345426931,0.045570924329225944,007570
10,Kwang_Dong_Pharmaceutical,2022,Q1,제약,-0.0473169754486807,-0.0,-0.0017162375652717277,0.32763625536781327,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,-0.0024500088105205986,0.16237595260984283,0.11007655368871083,0.08883499017521046,009290
10,Daewoong_Pharmaceutical,2022,Q1,제약,0.051962195931096175,-0.0,-0.0217043921492015,-0.08357001267476938,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,-0.039540018867615156,0.011507546336069652,-0.00835104278954013,0.16553173225263612,069620
10,Hanmi_Pharmaceutical,2022,Q1,제약,0.05545851107298187,-0.0,0.07416324727130374,0.22082099791794274,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,-0.011256485452756149,0.16402756197730373,-0.01908185318982425,0.05976659368871531,128940
10,Dong-A_ST,2022,Q1,제약,-0.029405906837946683,-0.0,0.03704782839820664,2.6224460996735015,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.01026320132987224,-0.023899288671748842,-0.14898163109123042,0.05710489035921224,170900
10,Jongkundang,2022,Q1,제약,-0.03735103024750505,-0.0,-0.023912478763971956,-23.630703145906455,-0.018637728474920623,-0.2602194672474454,-0.14767324592997877,0.001010547917230542,0.04827874389190445,-0.04745355234205273,-0.03407102779528162,185750
