,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
13,Yuhan_Corporation,2021,Q2,제약,-0.2333335103611806,-0.0,-0.015577889328384886,-1.2825478216712396,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.013794946769449812,-0.19644176733108498,0.17805239540924556,-0.05553667786588209,000100
13,Ildong_Pharmaceutical,2021,Q2,제약,-0.03689741006068809,-0.0,0.027696129584819484,0.6182135161677034,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,0.0038178547255827144,0.020429807936916844,0.018706339290387786,-0.02800909421118472,000230
13,Bukwang_Pharmaceutical,2021,Q2,제약,-0.23750106974753965,-0.0,-0.004189151762398646,3.0069283276793635,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.002085427353498037,-0.19078646035451552,0.06098177443100816,-0.19434849065599663,003000
13,Youngjin_Pharmaceutical,2021,Q2,제약,-0.30283832593147775,-0.0,0.403091562738753,-1.511200293679845,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,0.03807364146079806,-0.12362055116881066,-0.02957757102797487,-0.0995538096583392,003520
13,GC_Biopharma,2021,Q2,제약,-0.209276708369034,-0.0,-0.0044531350860876895,-8.012323062310987,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.0028710255305222088,-0.3920595695476019,-0.016385174533803726,-0.14619244156189962,006280
13,Ilyang_Pharmaceutical,2021,Q2,제약,-0.5670795408120788,-0.0,-0.2899314794318726,0.6636404169420895,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.005779779536016161,-0.03919966889952686,0.06957641955829252,0.0943480143825941,007570
13,Kwang_Dong_Pharmaceutical,2021,Q2,제약,-0.22947368421052639,-0.0,-0.01438404620787992,-0.13961719393812833,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.011534393725172842,-0.13339980353955716,-0.06488125378107856,-0.0023411308959287516,009290
13,Daewoong_Pharmaceutical,2021,Q2,제약,-0.3113339570505429,-0.0,-0.03275500926448904,-0.3214171072040908,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.024282632644157642,-0.1297704555902941,0.04291709657397669,0.23118275143861505,069620
13,Hanmi_Pharmaceutical,2021,Q2,제약,-0.16128392878684106,-0.0,-0.02242600034384501,0.09106682079744,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.008729796106939247,-0.1294604941460522,0.0285540361306158,0.004475329694057374,128940
13,Dong-A_ST,2021,Q2,제약,-0.12510214311148607,-0.0,-0.03641634785992243,-8.169268681008342,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.005439989296488257,-0.0464437502288606,0.0013129496253222461,-0.027345155192080615,170900
13,Jongkundang,2021,Q2,제약,-0.4668651521271793,-0.0,-0.09041059366016757,-0.5025655775498139,-0.007129469356493168,-0.131754905184698,-0.11734330484330613,-0.036625365919881414,-0.051735684751117006,0.03085068474436503,-0.05963819419993184,185750
