,name,year,quarter,sector,Relative Return,발행할 주식 총수 변화율,이익잉여금 변화율,영업이익 변화율,환율 변화율,국제유가 변화율,금리 변화율,자본총계 변화율,매출액 변화율,부채총계 변화율,Label,Code
19,Yuhan_Corporation,2019,Q4,제약,-0.09611474277102672,-0.0,-0.00034013247637565414,-0.6691935485491838,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.005943948264206966,-0.014767232135090236,0.00721099601692865,0.01395351485548639,000100
19,Ildong_Pharmaceutical,2019,Q4,제약,-0.12400156074301194,-0.0,0.42940857929066034,-0.716430419251481,0.015711916865137066,-0.023897949297593923,-0.191387559808615,0.12235185876952448,-0.08573671930839533,-0.001885058165532083,-0.02711775645954778,000230
19,Bukwang_Pharmaceutical,2019,Q4,제약,-0.18689644801772223,-0.0,-0.02073222304861866,5.797897177796358,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.024351250919385725,-0.2540861781889254,-0.02383688567017228,0.00504861827317897,003000
19,Youngjin_Pharmaceutical,2019,Q4,제약,-0.051664265106721105,-0.0,0.2219807761830318,1.1214820880270293,0.015711916865137066,-0.023897949297593923,-0.191387559808615,0.0327381609808316,0.03078192953441561,-0.09561161074278912,0.3377522490000713,003520
19,GC_Biopharma,2019,Q4,제약,-0.05186632612914989,-0.0,0.034520063879225904,1.3750689133907565,0.015711916865137066,-0.023897949297593923,-0.191387559808615,0.023869227172238716,0.07547760669314552,-0.07526754484660136,0.09817804560161497,006280
19,Ilyang_Pharmaceutical,2019,Q4,제약,-0.19282188964110436,-0.0,-0.23377008271149724,1.4856252223904052,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.004368701365721428,0.14115789352442454,0.07079563391889587,0.05029995322194469,007570
19,Kwang_Dong_Pharmaceutical,2019,Q4,제약,-0.07113887385791881,-0.0,-0.011107144060980678,0.14547493190616512,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.011756616844396772,-0.02320844446838377,-0.09957701368282601,-0.08480499274646762,009290
19,Daewoong_Pharmaceutical,2019,Q4,제약,0.008358028513369377,-0.0,-0.006685331432777941,0.516539651115623,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.004726429437677204,-0.07705657071201899,-0.005255117582696034,-0.16379229958973474,069620
19,Hanmi_Pharmaceutical,2019,Q4,제약,-0.30275770692915244,-0.0,0.017793188954355443,0.011838000942677618,0.015711916865137066,-0.023897949297593923,-0.191387559808615,0.02241718517590996,-0.14261369134676039,0.020230080645978754,0.007771344494923449,128940
19,Dong-A_ST,2019,Q4,제약,-0.16187873445382428,-0.0,-0.08324770291364403,0.7647375930962698,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.0276352581711794,0.032868141503727966,0.12743386825773384,0.340603210756582,170900
19,Jongkundang,2019,Q4,제약,-0.08638141693293301,-0.0,-0.102299123313214,-0.039193397335047564,0.015711916865137066,-0.023897949297593923,-0.191387559808615,-0.03603715655383066,-0.06192451506659946,-0.045658616611317315,0.13892228105685608,185750
