,name,year,quarter,sector,Relative Return,이익잉여금 변화율,국제유가 변화율,자본총계 변화율,유동자산 변화율,유동부채 변화율,금리 변화율,Label,Code
5,현대중공업,2023,Q3,중공업,-0.14798587932518886,0.015803688779565173,0.106533304958502,0.022416459494093655,0.002935395515934802,0.19919384702206,0.11207897793263655,0.1893023454522152,009540
5,삼성중공업,2023,Q3,중공업,-0.1751641931331243,-0.011174575388524066,0.106533304958502,0.044848475501831686,0.19426907847217034,0.19848767318964855,0.11207897793263655,0.01823121812080361,010140
5,현대미포조선,2023,Q3,중공업,-0.20173531899048228,0.005822317763642726,0.106533304958502,0.004253701249808284,0.010585062636454756,0.012967590846465926,0.11207897793263655,-0.22658134178314868,010620
5,한화테크윈,2023,Q3,중공업,0.14499271349019355,-0.03703072317741973,0.106533304958502,-0.027658888009005955,0.04565042552554255,0.043088788772486675,0.11207897793263655,0.3273648132583421,012450
5,SK텔레콤,2023,Q3,커뮤니케이션서비스,0.13157052320142448,0.004622697487933758,0.106533304958502,-0.010567793969148531,0.0381626530379251,0.022274316833696073,0.11207897793263655,-0.05261054758572337,017670
5,현대엘리베이,2023,Q3,중공업,0.10904720232753652,0.03247084018688495,0.106533304958502,-0.009320098111323838,0.07163571573066085,0.047501250945367834,0.11207897793263655,-0.25861080503405154,017800
5,제일기획,2023,Q3,커뮤니케이션서비스,0.10887430073332618,0.03660892562807083,0.106533304958502,0.045498562585777336,0.19333946784640532,0.1662498094438305,0.11207897793263655,-0.22514020518944383,030000
5,KT,2023,Q3,커뮤니케이션서비스,0.06370477521028312,0.009032345892431959,0.106533304958502,0.014126561373704272,0.2159323556776882,0.12536638437106684,0.11207897793263655,0.03440493118280813,030200
5,LG유플러스,2023,Q3,커뮤니케이션서비스,0.06773791932308297,0.010768173454581698,0.106533304958502,0.006457830204534609,-0.02098935156967574,0.04277313160520313,0.11207897793263655,-0.12344721092645021,032640
5,두산중공업,2023,Q3,중공업,-0.13384837615606848,-0.14702885447489666,0.106533304958502,-0.004329754925813223,-0.07844861903440836,-0.07585811483862004,0.11207897793263655,0.195240635048068,034020
5,SBS,2023,Q3,커뮤니케이션서비스,0.05303030303030302,0.008926752039945196,0.106533304958502,0.007228628672820037,0.05014740221895231,0.47065384685728695,0.11207897793263655,-0.04232027923808333,034120
5,NAVER,2023,Q3,커뮤니케이션서비스,-0.09722454590296001,0.03556208068554367,0.106533304958502,0.03506616378201177,0.14979181145464704,0.29898219065007425,0.11207897793263655,-0.14323353031945135,035420
5,엔씨소프트,2023,Q3,커뮤니케이션서비스,-0.0006141616667932961,0.01448194305477335,0.106533304958502,0.00530163325476285,-0.015757720175738177,0.2345790658996476,0.11207897793263655,-0.3529001800138427,036570
5,대우조선해양,2023,Q3,중공업,-0.4006493987832226,-0.06437533834429643,0.106533304958502,0.09832390314589778,-0.06613101585317749,-0.08951896882289667,0.11207897793263655,-0.04602264782318254,042660
5,두산인프라코어,2023,Q3,중공업,-0.29101872460617517,0.054162848573296785,0.106533304958502,0.03481422267762424,0.007766921119617853,0.1913197682245047,0.11207897793263655,0.022850825190454768,042670
5,현대로템,2023,Q3,중공업,-0.12349491727482162,0.213670176628459,0.106533304958502,0.029796451930740098,0.0031019530575768783,0.10180027041643869,0.11207897793263655,0.1508473545029226,064350
5,두산엔진,2023,Q3,중공업,-0.24622421192818306,0.02007341208721436,0.106533304958502,-0.007592040804684674,0.10619640314600032,0.15123880726566763,0.11207897793263655,0.12567307683304893,082740
5,한진중공업,2023,Q3,중공업,-0.06081120600176866,0.002550461617670363,0.106533304958502,-0.013660841419328551,0.1687606821323986,0.008133909031762032,0.11207897793263655,-0.20660987752872714,097230
