,name,year,quarter,sector,Relative Return,이익잉여금 변화율,국제유가 변화율,자본총계 변화율,유동자산 변화율,유동부채 변화율,금리 변화율,Label,Code
18,현대중공업,2020,Q2,중공업,-0.10709398719600921,-0.30573432413958723,-0.41825270948982285,-0.0006352981595986185,0.028228899295654974,-0.013024859848078219,-0.0835291604358025,-0.02128753115102193,009540
18,삼성중공업,2020,Q2,중공업,0.0987135016172298,-0.6470361842916243,-0.41825270948982285,-0.14136482418131224,-0.0657531982653049,0.0356516625550205,-0.0835291604358025,0.028380242935356813,010140
18,현대미포조선,2020,Q2,중공업,-0.14364720519614668,0.0009843260384028163,-0.41825270948982285,0.0005376629084876683,0.0448305564546807,0.07165122110198707,-0.0835291604358025,0.07451849768252986,010620
18,한화테크윈,2020,Q2,중공업,-0.10701780883894815,-0.005846962450656634,-0.41825270948982285,-0.004154089104276393,0.01835605252259409,0.05019351817379736,-0.0835291604358025,-0.027574805391050713,012450
18,SK텔레콤,2020,Q2,커뮤니케이션서비스,-0.09149328654056599,0.010230286418401402,-0.41825270948982285,0.021245817659235833,-0.05536056731941541,-0.03657308988031771,-0.0835291604358025,-0.09112350064829944,017670
18,현대엘리베이,2020,Q2,중공업,-0.14953590791974805,-0.35160076659918926,-0.41825270948982285,-0.06953112995199229,0.12905514546062058,-0.009221969911087924,-0.0835291604358025,-0.16732270547993275,017800
18,제일기획,2020,Q2,커뮤니케이션서비스,-0.182698934053911,0.04282272612230442,-0.41825270948982285,0.0534889375567853,-0.0757605080207524,-0.15808641084629116,-0.0835291604358025,0.0917477094704256,030000
18,KT,2020,Q2,커뮤니케이션서비스,-0.21255341282114848,0.015135173944606173,-0.41825270948982285,0.013588851547930991,0.08235560019069021,0.01167998016772942,-0.0835291604358025,-0.1158080790962274,030200
18,LG유플러스,2020,Q2,커뮤니케이션서비스,-0.39082758122796,0.03883745959914586,-0.41825270948982285,0.02015105759750324,-0.0017557676851732706,-0.009004393909989417,-0.0835291604358025,-0.10061389584324029,032640
18,두산중공업,2020,Q2,중공업,1.050722938543159,1.2987501888258857,-0.41825270948982285,-0.155986755701087,-0.012004306007778132,0.039725622540523364,-0.0835291604358025,0.9388588345627138,034020
18,SBS,2020,Q2,커뮤니케이션서비스,-0.3134700612036054,-0.002533632655697282,-0.41825270948982285,-0.001389482753960558,0.013331846880329401,0.1977351012669173,-0.0835291604358025,-0.020235822123852776,034120
18,NAVER,2020,Q2,커뮤니케이션서비스,0.13555406293265354,0.036963153112405056,-0.41825270948982285,0.059294361061688505,-0.12624470819323375,-0.12648094563144263,-0.0835291604358025,-0.11052653847506692,035420
18,엔씨소프트,2020,Q2,커뮤니케이션서비스,-0.08445423926742945,0.06294743331844876,-0.41825270948982285,-0.14285900022400433,-0.004440914040372723,-0.30922248918763706,-0.0835291604358025,-0.1357959625859567,036570
18,대우조선해양,2020,Q2,중공업,0.25360713821090547,0.07511358181548511,-0.41825270948982285,0.012929665159506998,0.0020849167302454674,0.13079719522247268,-0.0835291604358025,-0.06754226700456907,042660
18,두산인프라코어,2020,Q2,중공업,0.4149491841642626,-0.05932489597852475,-0.41825270948982285,0.0012316948213142442,-0.13104587977060933,-0.016494116654826474,-0.0835291604358025,0.06387813093678918,042670
18,현대로템,2020,Q2,중공업,-0.31952685895543376,-0.27590085581414725,-0.41825270948982285,0.06616427627905552,0.044443715028095854,-0.015441863260356015,-0.0835291604358025,-0.04186255361283684,064350
18,두산엔진,2020,Q2,중공업,0.309357831015229,-0.023062075990689546,-0.41825270948982285,0.0037449553593318363,-0.09318246875383274,-0.07455296389013921,-0.0835291604358025,0.012254957262128746,082740
18,한진중공업,2020,Q2,중공업,-0.11506967194471782,-0.052334047241468284,-0.41825270948982285,0.28040237927177114,-0.06004250666470101,-0.03718535633264408,-0.0835291604358025,0.13905362023490558,097230
