,name,year,quarter,sector,Relative Return,이익잉여금 변화율,국제유가 변화율,자본총계 변화율,유동자산 변화율,유동부채 변화율,금리 변화율,Label,Code
26,현대중공업,2018,Q2,중공업,-0.06897636726711195,-0.0015637114655496775,0.11515816784752042,-0.007245351529554633,-0.08825750261856447,-0.09947767985710809,-0.0044422507403751865,0.3062073080562547,009540
26,삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.04860327248292928,0.11515816784752042,0.21693572760920188,0.02758346497128006,-0.1678763370507923,-0.0044422507403751865,0.23118891217693166,010140
26,현대미포조선,2018,Q2,중공업,0.012971564211736245,-0.017592674793955765,0.11515816784752042,-0.01452248025077818,0.013513018774196528,0.16103982880566536,-0.0044422507403751865,0.1233516403864606,010620
26,한화테크윈,2018,Q2,중공업,-0.13077544158432783,-0.02136771327563869,0.11515816784752042,-0.01762181824399578,-0.11753223841237814,0.04496692022596305,-0.0044422507403751865,0.534406571535166,012450
26,SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,0.013493541272320275,0.11515816784752042,0.011678571102223811,-0.12209372050103517,-0.29334512525508194,-0.0044422507403751865,0.09907619067919897,017670
26,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.02592191636520158,0.11515816784752042,0.03574413564776657,0.04025625149791212,0.031719869501468434,-0.0044422507403751865,-0.07025630912854537,017800
26,제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.04121324587667563,0.11515816784752042,0.05055692012147861,-0.04397717547131341,-0.126826344523974,-0.0044422507403751865,0.1817587279625133,030000
26,KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,0.019937944336794633,0.11515816784752042,0.015371857988417004,-0.007286790219520944,0.007547623936458914,-0.0044422507403751865,0.11044707413812602,030200
26,LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.04393986137149475,0.11515816784752042,0.02112169968172961,-0.05379228040360773,-0.10242638168125984,-0.0044422507403751865,0.011272667533378855,032640
26,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.05854605764641008,0.11515816784752042,0.0677409447682511,0.04912893312431965,0.04789970815346445,-0.0044422507403751865,-0.1643069765132048,034020
26,SBS,2018,Q2,커뮤니케이션서비스,-0.20013132934481254,0.020086339814562093,0.11515816784752042,0.015044278999811755,-0.09448601206932483,-0.2107655269069456,-0.0044422507403751865,0.08764858807709541,034120
26,NAVER,2018,Q2,커뮤니케이션서비스,0.1451806233370187,0.051294223613219225,0.11515816784752042,0.060434662125786964,-0.010545476323290837,-0.12569121547103912,-0.0044422507403751865,-0.16782385035637076,035420
26,엔씨소프트,2018,Q2,커뮤니케이션서비스,0.15361572200702928,0.07866913580249668,0.11515816784752042,0.022584303477862333,-0.09977402967742166,-0.4181991545588576,-0.0044422507403751865,0.2947537311917189,036570
26,대우조선해양,2018,Q2,중공업,0.028504566847158054,-2.414741256481969,0.11515816784752042,0.10462989243797582,0.0521396562738794,0.005356737666369016,-0.0044422507403751865,0.39167701399665333,042660
26,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.08057570207804443,0.11515816784752042,0.003034004996686601,-0.024600082404451218,-0.004193222628584459,-0.0044422507403751865,-0.07730299905924186,042670
26,현대로템,2018,Q2,중공업,-0.21379893321860194,0.03849028877999183,0.11515816784752042,0.014039042109528221,-0.02604820914501993,-0.025705071932091594,-0.0044422507403751865,-0.11820362023949994,064350
26,두산엔진,2018,Q2,중공업,-0.2146729236316297,-0.8615104641719781,0.11515816784752042,-0.5106592342414357,-0.43851432605483287,0.15367807435229075,-0.0044422507403751865,0.3435941696690654,082740
26,한진중공업,2018,Q2,중공업,-0.13822197433200922,0.04498404663759681,0.11515816784752042,0.01806869210222395,-0.020488669328898923,-6.367706859788935e-05,-0.0044422507403751865,-0.24054000229865058,097230
