,name,year,quarter,sector,Relative Return,이익잉여금 변화율,국제유가 변화율,자본총계 변화율,유동자산 변화율,유동부채 변화율,금리 변화율,Label,Code
31,현대중공업,2017,Q1,중공업,0.0,0.017114385973987067,0.09135267010029824,-0.5154649014764064,-0.23545676217612121,0.37758635247086225,0.13548951048950886,-0.022818533710330408,009540
31,삼성중공업,2017,Q1,중공업,-0.020719367251949956,0.010850807312644983,0.09135267010029824,0.006098335923743425,-0.16690799818953228,-0.13082236353888643,0.13548951048950886,-0.053459846842630915,010140
31,현대미포조선,2017,Q1,중공업,0.026317107804752056,0.02125188087975416,0.09135267010029824,0.05387685727768132,-0.18768989541370362,-0.16656127151310784,0.13548951048950886,0.09950869188762608,010620
31,한화테크윈,2017,Q1,중공업,0.042915958867101346,0.019982425786235325,0.09135267010029824,-0.014541699368837091,0.10743529883403946,0.16429426806068048,0.13548951048950886,-0.2684405808370041,012450
31,SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.1265149732385295,-0.01827381256794125,0.09135267010029824,-0.015321224996587612,-0.005001754929850555,0.025680979176373686,0.13548951048950886,0.1017951925832758,017670
31,현대엘리베이,2017,Q1,중공업,-0.03047814222934357,0.10164630212053449,0.09135267010029824,0.008844541253542282,-0.08473805359032272,0.18896748986716805,0.13548951048950886,-0.23448728770631377,017800
31,제일기획,2017,Q1,커뮤니케이션서비스,-0.05491420964243015,-0.0315944992528826,0.09135267010029824,-0.0373565811428449,-0.22855484173205887,-0.2968984068317426,0.13548951048950886,0.0015425676114256687,030000
31,KT,2017,Q1,커뮤니케이션서비스,-0.08243373061989505,0.01810243521296595,0.09135267010029824,0.0090829381049371,-0.07192812155811112,-0.0648948822853802,0.13548951048950886,0.04190906929163888,030200
31,LG유플러스,2017,Q1,커뮤니케이션서비스,-0.1284575581857787,-0.010191259011718357,0.09135267010029824,-0.0031274500743165845,0.14587405055610625,0.051164777237494796,0.13548951048950886,0.06153809450597221,032640
31,두산중공업,2017,Q1,중공업,-0.032246604275862845,-0.02263535409759343,0.09135267010029824,-0.02002474627090689,-0.0038184277668629196,0.03684888777700879,0.13548951048950886,-0.2578520606673034,034020
31,SBS,2017,Q1,커뮤니케이션서비스,-0.02733052572071806,-0.014374968064174931,0.09135267010029824,-0.011099525293826185,-0.1436561075622963,-0.020461700265788307,0.13548951048950886,0.06802977616064847,034120
31,NAVER,2017,Q1,커뮤니케이션서비스,-0.07260074365793275,0.04596433310632575,0.09135267010029824,0.06623233884350332,0.06382034802089032,0.01363429001473504,0.13548951048950886,-0.08199997537878563,035420
31,엔씨소프트,2017,Q1,커뮤니케이션서비스,0.14570839247964562,-0.03872666700952865,0.09135267010029824,-0.03045965739497769,-0.03442047693706374,0.35297638756523875,0.13548951048950886,0.04491513576804633,036570
31,대우조선해양,2017,Q1,중공업,0.0,-0.7020742277812018,0.09135267010029824,0.899660833476905,-0.12051219907731414,-0.07957224795907958,0.13548951048950886,0.0,042660
31,두산인프라코어,2017,Q1,중공업,-0.05394518758055367,-1.5893170905129557,0.09135267010029824,0.02970172859612563,0.3691985102731419,0.19840098652674176,0.13548951048950886,-0.11239710964220126,042670
31,현대로템,2017,Q1,중공업,0.019221061027493984,0.014513455999920044,0.09135267010029824,0.005626918192550567,-0.13296020596686564,-0.2685652676571193,0.13548951048950886,-0.15882906004624808,064350
31,두산엔진,2017,Q1,중공업,0.10010000691024792,0.20810935365675376,0.09135267010029824,0.01793870011701504,-0.012807699877155576,-0.02442701506271061,0.13548951048950886,0.0024219262425977522,082740
31,한진중공업,2017,Q1,중공업,-0.03522811246341301,0.17303902690602158,0.09135267010029824,-0.1431211635237516,-0.1113710253881458,-0.033516031309646754,0.13548951048950886,0.12428388375794037,097230
