year,quarter,disclosure_date,code,name,sector,prediction,reason
2023,Q4,2024-03-19,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 AI 관련 기술과 HBM에서 주목받고 있으며, 삼성전자보다 더 높은 성장 잠재력을 제공할 수 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-19,3550,LG,정보기술,up,"요약본에서는 LG의 목표가 상향, 주주환원 기대감, 자사주 매입 및 소각 가능성, LG CNS 상장 기대감 등이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-13,4710,한솔테크닉스,정보기술,up,한솔테크닉스가 베트남에서 AEO 인증을 갱신하여 행정 절차의 효율성을 높이고 비용을 절감할 수 있게 되어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q4,2024-03-12,5930,삼성전자,정보기술,down,"영상에서는 삼성전자가 반도체 제조에서 TSMC와의 경쟁에서 회의적인 시각을 받고 있으며, 시장의 불확실성과 기술적 도전 과제가 강조되어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-12,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI가 2차 전지 시장의 주요 기업으로 언급되며, 주가 상승과 기술 발전, 전략적 파트너십이 강조되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-21,8060,대덕,정보기술,,
2023,Q4,2024-03-12,9150,삼성전기,정보기술,up,"영상에서는 삼성전기의 성장 잠재력과 투자 전략에 대해 긍정적으로 언급하고 있으며, 단기 및 장기 목표 주가가 현재 가격보다 높게 설정되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-02-28,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍의 최근 실적이 강세를 보였고, 주가가 저평가되어 있으며, 외국인 및 기관 투자자들의 관심이 증가하고 있어 주가 반등 가능성이 있다고 언급하고 있습니다."
2023,Q4,2024-03-12,18260,삼성에스디에스,정보기술,up,요약본에서는 삼성SDS가 생성형 AI를 활용한 다양한 혁신적인 솔루션을 도입하여 업무 생산성을 향상시키고 비용 절감을 가능하게 하는 내용을 담고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q4,2024-03-15,20150,롯데에너지머티리얼즈,정보기술,up,"롯데에너지머티리얼즈가 북미 동박 공장 추진 로드맵을 확정하고, 글로벌 공급망을 확대하여 시장에서 지배적 위치를 확보하려는 계획이 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-12,29530,신도리코,정보기술,,
2023,Q4,2024-03-06,34220,LG디스플레이,정보기술,up,"LG디스플레이가 애플의 신형 아이패드 프로 패널 공급 계약을 체결하고, 자금 확보를 통해 본격적인 투자 가능성을 보이고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-15,34730,SK,정보기술,up,요약본에서는 SK그룹이 배터리 사업에 집중 투자하고 전기차 인프라를 확장하는 전략을 통해 성장 가능성을 높이고 있다는 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q4,2024-03-06,42700,한미반도체,정보기술,up,"요약본에서는 한미반도체가 고대역폭메모리(HBM) 장비 대표주자로서 실적과 주가 모두 시장 기대치를 웃돌고 있으며, HBM 성장세에 대한 기대감이 반영되어 주가가 상승하고 있다고 언급하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-10,66570,LG전자,정보기술,up,"요약본에서는 LG전자가 전기차 충전사업을 빠르게 확장하고 있으며, 글로벌 시장에서의 경쟁력을 강화하고 있다는 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
